frequency	e'	e''
1000000000.0000	  35.9713	   0.5523
1008000000.0000	  36.0140	   0.5873
1016000000.0000	  36.0561	   0.6275
1024000000.0000	  36.0748	   0.6609
1032000000.0000	  36.0886	   0.6950
1040000000.0000	  36.0845	   0.7160
1048000000.0000	  36.0992	   0.7434
1056000000.0000	  36.1152	   0.7598
1064000000.0000	  36.1028	   0.7757
1072000000.0000	  36.0832	   0.7934
1080000000.0000	  36.0622	   0.8073
1088000000.0000	  36.0309	   0.8183
1096000000.0000	  35.9856	   0.8270
1104000000.0000	  35.9208	   0.8419
1112000000.0000	  35.8727	   0.8537
1120000000.0000	  35.8105	   0.8559
1128000000.0000	  35.7510	   0.8671
1136000000.0000	  35.6968	   0.8773
1144000000.0000	  35.6162	   0.8888
1152000000.0000	  35.4925	   0.8906
1160000000.0000	  35.4185	   0.9053
1168000000.0000	  35.4027	   0.9095
1176000000.0000	  35.3769	   0.9187
1184000000.0000	  35.3391	   0.9217
1192000000.0000	  35.3056	   0.9313
1200000000.0000	  35.2930	   0.9317
1208000000.0000	  35.2708	   0.9460
1216000000.0000	  35.2584	   0.9538
1224000000.0000	  35.2733	   0.9611
1232000000.0000	  35.2770	   0.9722
1240000000.0000	  35.2275	   0.9824
1248000000.0000	  35.1722	   0.9882
1256000000.0000	  35.1842	   0.9906
1264000000.0000	  35.2067	   1.0000
1272000000.0000	  35.2071	   1.0081
1280000000.0000	  35.2149	   1.0145
1288000000.0000	  35.2354	   1.0199
1296000000.0000	  35.2261	   1.0229
1304000000.0000	  35.2435	   1.0321
1312000000.0000	  35.2866	   1.0439
1320000000.0000	  35.3129	   1.0450
1328000000.0000	  35.2816	   1.0572
1336000000.0000	  35.2778	   1.0642
1344000000.0000	  35.3026	   1.0733
1352000000.0000	  35.3026	   1.0808
1360000000.0000	  35.2366	   1.0873
1368000000.0000	  35.1635	   1.0845
1376000000.0000	  35.0847	   1.0849
1384000000.0000	  34.9637	   1.0833
1392000000.0000	  34.8409	   1.0824
1400000000.0000	  34.7278	   1.0870
1408000000.0000	  34.6197	   1.0946
1416000000.0000	  34.4792	   1.0934
1424000000.0000	  34.3699	   1.0966
1432000000.0000	  34.2870	   1.1031
1440000000.0000	  34.1963	   1.1014
1448000000.0000	  34.1091	   1.0971
1456000000.0000	  34.0134	   1.0993
1464000000.0000	  33.9415	   1.0898
1472000000.0000	  33.8165	   1.0805
1480000000.0000	  33.6610	   1.0670
1488000000.0000	  33.5249	   1.0595
1496000000.0000	  33.3823	   1.0436
1504000000.0000	  32.7139	   1.0115
1512000000.0000	  32.4318	   0.9963
1520000000.0000	  32.1713	   0.9889
1528000000.0000	  31.9240	   0.9794
1536000000.0000	  31.7117	   0.9837
1544000000.0000	  31.4773	   0.9861
1552000000.0000	  31.2057	   0.9865
1560000000.0000	  30.9537	   0.9973
1568000000.0000	  30.6814	   1.0029
1576000000.0000	  30.4095	   1.0102
1584000000.0000	  30.1320	   1.0127
1592000000.0000	  29.8821	   1.0190
1600000000.0000	  29.6903	   1.0191
1608000000.0000	  29.5102	   1.0228
1616000000.0000	  29.3939	   1.0196
1624000000.0000	  29.3247	   1.0232
1632000000.0000	  29.3729	   1.0245
1640000000.0000	  29.4052	   1.0215
1648000000.0000	  29.4299	   1.0159
1656000000.0000	  29.4535	   1.0144
1664000000.0000	  29.4798	   1.0083
1672000000.0000	  29.4887	   0.9952
1680000000.0000	  29.5106	   0.9832
1688000000.0000	  29.5687	   0.9749
1696000000.0000	  29.6308	   0.9597
1704000000.0000	  29.6818	   0.9459
1712000000.0000	  29.7492	   0.9169
1720000000.0000	  29.8357	   0.9008
1728000000.0000	  29.9126	   0.8891
1736000000.0000	  29.9946	   0.8902
1744000000.0000	  30.0776	   0.9062
1752000000.0000	  30.1335	   0.9350
1760000000.0000	  30.1710	   0.9724
1768000000.0000	  30.2069	   1.0086
1776000000.0000	  30.2433	   1.0466
1784000000.0000	  30.2673	   1.0870
1792000000.0000	  30.2934	   1.1191
1800000000.0000	  30.3195	   1.1509
1808000000.0000	  30.3483	   1.1792
1816000000.0000	  30.3586	   1.2024
1824000000.0000	  30.3699	   1.2243
1832000000.0000	  30.3869	   1.2420
1840000000.0000	  30.3932	   1.2585
1848000000.0000	  30.3732	   1.2661
1856000000.0000	  30.3699	   1.2807
1864000000.0000	  30.3913	   1.2959
