frequency	e'	e''
1000000000.0000	  56.5115	   1.1721
1008000000.0000	  56.4525	   1.1969
1016000000.0000	  56.3441	   1.2276
1024000000.0000	  56.2875	   1.2536
1032000000.0000	  56.2545	   1.2782
1040000000.0000	  56.2166	   1.3008
1048000000.0000	  56.1944	   1.3251
1056000000.0000	  56.2451	   1.3412
1064000000.0000	  56.2577	   1.3554
1072000000.0000	  56.2159	   1.3820
1080000000.0000	  56.2187	   1.3917
1088000000.0000	  56.2200	   1.4022
1096000000.0000	  56.1580	   1.4214
1104000000.0000	  56.0126	   1.4327
1112000000.0000	  55.9182	   1.4437
1120000000.0000	  55.8538	   1.4499
1128000000.0000	  55.7924	   1.4647
1136000000.0000	  55.7296	   1.4831
1144000000.0000	  55.7099	   1.4860
1152000000.0000	  55.6891	   1.4999
1160000000.0000	  55.6142	   1.5078
1168000000.0000	  55.5966	   1.5196
1176000000.0000	  55.6008	   1.5330
1184000000.0000	  55.5805	   1.5413
1192000000.0000	  55.5039	   1.5527
1200000000.0000	  55.4656	   1.5639
1208000000.0000	  55.4773	   1.5733
1216000000.0000	  55.4765	   1.5847
1224000000.0000	  55.4666	   1.5992
1232000000.0000	  55.4637	   1.6218
1240000000.0000	  55.4617	   1.6305
1248000000.0000	  55.4169	   1.6391
1256000000.0000	  55.4065	   1.6461
1264000000.0000	  55.4369	   1.6604
1272000000.0000	  55.4487	   1.6771
1280000000.0000	  55.4179	   1.6871
1288000000.0000	  55.4042	   1.6909
1296000000.0000	  55.4607	   1.6989
1304000000.0000	  55.5424	   1.7120
1312000000.0000	  55.6136	   1.7277
1320000000.0000	  55.6975	   1.7421
1328000000.0000	  55.8143	   1.7576
1336000000.0000	  55.8831	   1.7688
1344000000.0000	  55.9445	   1.7814
1352000000.0000	  56.0183	   1.7979
1360000000.0000	  56.0424	   1.8079
1368000000.0000	  56.0215	   1.8161
1376000000.0000	  55.9912	   1.8180
1384000000.0000	  55.9232	   1.8209
1392000000.0000	  55.8004	   1.8310
1400000000.0000	  55.6605	   1.8383
1408000000.0000	  55.5093	   1.8424
1416000000.0000	  55.3553	   1.8444
1424000000.0000	  55.2018	   1.8512
1432000000.0000	  55.0986	   1.8562
1440000000.0000	  54.9658	   1.8598
1448000000.0000	  54.8072	   1.8621
1456000000.0000	  54.7176	   1.8581
1464000000.0000	  54.6779	   1.8504
1472000000.0000	  54.6484	   1.8507
1480000000.0000	  54.6036	   1.8449
1488000000.0000	  54.5809	   1.8446
1496000000.0000	  54.5857	   1.8335
1504000000.0000	  54.6813	   1.8281
1512000000.0000	  54.8169	   1.8223
1520000000.0000	  54.9406	   1.8287
1528000000.0000	  55.0796	   1.8396
1536000000.0000	  55.2336	   1.8782
1544000000.0000	  55.4133	   1.9138
1552000000.0000	  55.6091	   1.9718
1560000000.0000	  55.7624	   2.0356
1568000000.0000	  55.9075	   2.0975
1576000000.0000	  56.0275	   2.1524
1584000000.0000	  56.1298	   2.2073
1592000000.0000	  56.2142	   2.2544
1600000000.0000	  56.3092	   2.2920
1608000000.0000	  56.3617	   2.3205
1616000000.0000	  56.3784	   2.3393
1624000000.0000	  56.3773	   2.3434
1632000000.0000	  56.3783	   2.3440
1640000000.0000	  56.3480	   2.3347
1648000000.0000	  56.2846	   2.3272
1656000000.0000	  56.2318	   2.3148
1664000000.0000	  56.2107	   2.2885
1672000000.0000	  56.2270	   2.2691
1680000000.0000	  56.2633	   2.2476
1688000000.0000	  56.3437	   2.2179
1696000000.0000	  56.3963	   2.1752
1704000000.0000	  56.4391	   2.1315
1712000000.0000	  56.5067	   2.0733
1720000000.0000	  56.6126	   2.0163
1728000000.0000	  56.7352	   1.9714
1736000000.0000	  56.8325	   1.9500
1744000000.0000	  56.9418	   1.9528
1752000000.0000	  57.0657	   1.9880
1760000000.0000	  57.1983	   2.0345
1768000000.0000	  57.3062	   2.0841
1776000000.0000	  57.3719	   2.1361
1784000000.0000	  57.3704	   2.1828
1792000000.0000	  57.3153	   2.2257
1800000000.0000	  57.2563	   2.2589
1808000000.0000	  57.1826	   2.2850
1816000000.0000	  57.1288	   2.3080
1824000000.0000	  57.0699	   2.3276
1832000000.0000	  57.0123	   2.3501
1840000000.0000	  56.9624	   2.3725
1848000000.0000	  56.9231	   2.3859
1856000000.0000	  56.8727	   2.4037
1864000000.0000	  56.8147	   2.4212
1872000000.0000	  56.7594	   2.4378
1880000000.0000	  56.6994	   2.4574
1888000000.0000	  56.6122	   2.4681
1896000000.0000	  56.5061	   2.4792
1904000000.0000	  56.4138	   2.4883
1912000000.0000	  56.2972	   2.4931
1920000000.0000	  56.1598	   2.4997
1928000000.0000	  56.0198	   2.5047
1936000000.0000	  55.8880	   2.5030
1944000000.0000	  55.7608	   2.5066
1952000000.0000	  55.6239	   2.5045
1960000000.0000	  55.4920	   2.5061
1968000000.0000	  55.3291	   2.5034
1976000000.0000	  55.1342	   2.4960
1984000000.0000	  54.9184	   2.4821
1992000000.0000	  54.7239	   2.4613
2000000000.0000	  54.5039	   2.4390
2008000000.0000	  54.2658	   2.4132
2016000000.0000	  54.0425	   2.3963
2024000000.0000	  53.8438	   2.3774
2032000000.0000	  53.6582	   2.3636
2040000000.0000	  53.4600	   2.3574
2048000000.0000	  53.2985	   2.3584
2056000000.0000	  53.1323	   2.3653
2064000000.0000	  52.9671	   2.3804
2072000000.0000	  52.7920	   2.3973
2080000000.0000	  52.6610	   2.4233
2088000000.0000	  52.5702	   2.4435
2096000000.0000	  52.4662	   2.4625
2104000000.0000	  52.3729	   2.4814
2112000000.0000	  52.2734	   2.4986
2120000000.0000	  52.1532	   2.5149
2128000000.0000	  51.9754	   2.5268
2136000000.0000	  51.7868	   2.5371
2144000000.0000	  51.5739	   2.5518
2152000000.0000	  51.3984	   2.5693
2160000000.0000	  51.2636	   2.5864
2168000000.0000	  51.1688	   2.6099
2176000000.0000	  51.1001	   2.6270
2184000000.0000	  50.9972	   2.6420
