frequency	e'	e''
1000000000.0000	  14.9030	   0.2433
1008000000.0000	  14.9010	   0.2604
1016000000.0000	  14.9074	   0.2721
1024000000.0000	  14.8961	   0.2882
1032000000.0000	  14.8929	   0.3031
1040000000.0000	  14.8893	   0.3112
1048000000.0000	  14.8853	   0.3244
1056000000.0000	  14.8822	   0.3343
1064000000.0000	  14.8807	   0.3414
1072000000.0000	  14.8739	   0.3524
1080000000.0000	  14.8775	   0.3587
1088000000.0000	  14.8718	   0.3627
1096000000.0000	  14.8731	   0.3660
1104000000.0000	  14.8687	   0.3699
1112000000.0000	  14.8623	   0.3755
1120000000.0000	  14.8586	   0.3687
1128000000.0000	  14.8597	   0.3816
1136000000.0000	  14.8634	   0.3843
1144000000.0000	  14.8604	   0.3904
1152000000.0000	  14.8632	   0.3905
1160000000.0000	  14.8600	   0.4030
1168000000.0000	  14.8693	   0.4046
1176000000.0000	  14.8730	   0.4108
1184000000.0000	  14.8733	   0.4136
1192000000.0000	  14.8653	   0.4199
1200000000.0000	  14.8663	   0.4216
1208000000.0000	  14.8627	   0.4288
1216000000.0000	  14.8592	   0.4317
1224000000.0000	  14.8635	   0.4333
1232000000.0000	  14.8598	   0.4391
1240000000.0000	  14.8577	   0.4505
1248000000.0000	  14.8540	   0.4545
1256000000.0000	  14.8591	   0.4572
1264000000.0000	  14.8612	   0.4626
1272000000.0000	  14.8537	   0.4714
1280000000.0000	  14.8466	   0.4722
1288000000.0000	  14.8417	   0.4699
1296000000.0000	  14.8369	   0.4668
1304000000.0000	  14.8346	   0.4750
1312000000.0000	  14.8309	   0.4735
1320000000.0000	  14.8298	   0.4760
1328000000.0000	  14.8252	   0.4841
1336000000.0000	  14.8277	   0.4898
1344000000.0000	  14.8280	   0.4946
1352000000.0000	  14.8290	   0.4968
1360000000.0000	  14.8246	   0.4998
1368000000.0000	  14.8214	   0.5031
1376000000.0000	  14.8186	   0.5038
1384000000.0000	  14.8091	   0.4989
1392000000.0000	  14.8037	   0.5000
1400000000.0000	  14.8030	   0.4974
1408000000.0000	  14.8051	   0.5042
1416000000.0000	  14.7955	   0.5065
1424000000.0000	  14.7947	   0.5057
1432000000.0000	  14.7948	   0.5094
1440000000.0000	  14.7998	   0.5078
1448000000.0000	  14.7974	   0.5058
1456000000.0000	  14.7976	   0.5092
1464000000.0000	  14.7940	   0.5025
1472000000.0000	  14.7901	   0.4929
1480000000.0000	  14.7925	   0.4869
1488000000.0000	  14.7945	   0.4837
1496000000.0000	  14.7958	   0.4752
1504000000.0000	  14.7948	   0.4709
1512000000.0000	  14.8062	   0.4648
1520000000.0000	  14.8219	   0.4662
1528000000.0000	  14.8339	   0.4715
1536000000.0000	  14.8476	   0.4788
1544000000.0000	  14.8526	   0.4763
1552000000.0000	  14.8620	   0.4786
1560000000.0000	  14.8653	   0.4873
1568000000.0000	  14.8696	   0.4931
1576000000.0000	  14.8681	   0.4978
1584000000.0000	  14.8571	   0.5084
1592000000.0000	  14.8475	   0.5111
1600000000.0000	  14.8504	   0.5222
1608000000.0000	  14.8484	   0.5232
1616000000.0000	  14.8496	   0.5250
1624000000.0000	  14.8455	   0.5265
1632000000.0000	  14.8428	   0.5281
1640000000.0000	  14.8385	   0.5272
1648000000.0000	  14.8416	   0.5195
1656000000.0000	  14.8365	   0.5136
1664000000.0000	  14.8319	   0.5114
1672000000.0000	  14.8256	   0.5071
1680000000.0000	  14.8172	   0.4995
1688000000.0000	  14.8198	   0.4925
1696000000.0000	  14.8210	   0.4883
1704000000.0000	  14.8301	   0.4816
1712000000.0000	  14.8448	   0.4696
1720000000.0000	  14.8660	   0.4561
1728000000.0000	  14.8890	   0.4540
1736000000.0000	  14.9151	   0.4536
1744000000.0000	  14.9398	   0.4610
1752000000.0000	  14.9616	   0.4735
1760000000.0000	  14.9712	   0.4898
1768000000.0000	  14.9753	   0.5060
1776000000.0000	  14.9799	   0.5272
1784000000.0000	  14.9832	   0.5459
1792000000.0000	  14.9835	   0.5663
1800000000.0000	  14.9872	   0.5843
1808000000.0000	  14.9862	   0.5987
1816000000.0000	  14.9890	   0.6069
1824000000.0000	  14.9960	   0.6229
1832000000.0000	  14.9962	   0.6344
1840000000.0000	  14.9924	   0.6404
1848000000.0000	  14.9847	   0.6450
1856000000.0000	  14.9816	   0.6489
1864000000.0000	  14.9616	   0.6604
