frequency	e'	e''
1000000000.0000	  65.6081	   1.9668
1008000000.0000	  65.6251	   1.9979
1016000000.0000	  65.6439	   2.0162
1024000000.0000	  65.6666	   2.0488
1032000000.0000	  65.6739	   2.0676
1040000000.0000	  65.6999	   2.0982
1048000000.0000	  65.7104	   2.1245
1056000000.0000	  65.7232	   2.1449
1064000000.0000	  65.7412	   2.1804
1072000000.0000	  65.7791	   2.2042
1080000000.0000	  65.8068	   2.2249
1088000000.0000	  65.8398	   2.2569
1096000000.0000	  65.8754	   2.2978
1104000000.0000	  65.9156	   2.3230
1112000000.0000	  65.9500	   2.3587
1120000000.0000	  65.9878	   2.4049
1128000000.0000	  66.0050	   2.4564
1136000000.0000	  66.0129	   2.5095
1144000000.0000	  66.0111	   2.5592
1152000000.0000	  65.9729	   2.6109
1160000000.0000	  65.9170	   2.6408
1168000000.0000	  65.8571	   2.6414
1176000000.0000	  65.8067	   2.6311
1184000000.0000	  65.7693	   2.6170
1192000000.0000	  65.7208	   2.6150
1200000000.0000	  65.6707	   2.6134
1208000000.0000	  65.6096	   2.6369
1216000000.0000	  65.5575	   2.6666
1224000000.0000	  65.5122	   2.6938
1232000000.0000	  65.4633	   2.7293
1240000000.0000	  65.3894	   2.7724
1248000000.0000	  65.3315	   2.8274
1256000000.0000	  65.3102	   2.8888
1264000000.0000	  65.2942	   2.9765
1272000000.0000	  65.2598	   3.0688
1280000000.0000	  65.1846	   3.1707
1288000000.0000	  65.0535	   3.2629
1296000000.0000	  64.8802	   3.3149
1304000000.0000	  64.7456	   3.3144
1312000000.0000	  64.6408	   3.2947
1320000000.0000	  64.5691	   3.2514
1328000000.0000	  64.4924	   3.1927
1336000000.0000	  64.4759	   3.1323
1344000000.0000	  64.5003	   3.0741
1352000000.0000	  64.5685	   3.0214
1360000000.0000	  64.6657	   2.9796
1368000000.0000	  64.7910	   2.9673
1376000000.0000	  64.9117	   2.9834
1384000000.0000	  65.0053	   3.0511
1392000000.0000	  65.0407	   3.1318
1400000000.0000	  65.0445	   3.1886
1408000000.0000	  65.0131	   3.2123
1416000000.0000	  64.9511	   3.1990
1424000000.0000	  64.8828	   3.1530
1432000000.0000	  64.8470	   3.1115
1440000000.0000	  64.8377	   3.0488
1448000000.0000	  64.8319	   3.0017
1456000000.0000	  64.8079	   2.9450
1464000000.0000	  64.7887	   2.8826
1472000000.0000	  64.7602	   2.8274
1480000000.0000	  64.7377	   2.7525
1488000000.0000	  64.7264	   2.6720
1496000000.0000	  64.7174	   2.5625
1504000000.0000	  64.6846	   2.3950
1512000000.0000	  64.7805	   2.2973
1520000000.0000	  64.9322	   2.2415
1528000000.0000	  65.0960	   2.2358
1536000000.0000	  65.2324	   2.2658
1544000000.0000	  65.3429	   2.3304
1552000000.0000	  65.4411	   2.4069
1560000000.0000	  65.5268	   2.5034
1568000000.0000	  65.5919	   2.6052
1576000000.0000	  65.6220	   2.6849
1584000000.0000	  65.6077	   2.7566
1592000000.0000	  65.5846	   2.8214
1600000000.0000	  65.5729	   2.8793
1608000000.0000	  65.5716	   2.9303
1616000000.0000	  65.5578	   2.9774
1624000000.0000	  65.5242	   3.0115
1632000000.0000	  65.4951	   3.0462
1640000000.0000	  65.4636	   3.0771
1648000000.0000	  65.4530	   3.1087
1656000000.0000	  65.4560	   3.1395
1664000000.0000	  65.4463	   3.1596
1672000000.0000	  65.4332	   3.1779
1680000000.0000	  65.4154	   3.2029
1688000000.0000	  65.4209	   3.2238
1696000000.0000	  65.4362	   3.2409
1704000000.0000	  65.4441	   3.2633
1712000000.0000	  65.4514	   3.2750
1720000000.0000	  65.4581	   3.2910
1728000000.0000	  65.4602	   3.3075
1736000000.0000	  65.4455	   3.3264
1744000000.0000	  65.4056	   3.3405
1752000000.0000	  65.3629	   3.3526
1760000000.0000	  65.3299	   3.3668
1768000000.0000	  65.2895	   3.3863
1776000000.0000	  65.2358	   3.4019
1784000000.0000	  65.1766	   3.4305
1792000000.0000	  65.1259	   3.4423
1800000000.0000	  65.1059	   3.4691
1808000000.0000	  65.1320	   3.5011
1816000000.0000	  65.1778	   3.5391
1824000000.0000	  65.2107	   3.5770
1832000000.0000	  65.2163	   3.6061
1840000000.0000	  65.2013	   3.6493
1848000000.0000	  65.2027	   3.6773
1856000000.0000	  65.2025	   3.7136
1864000000.0000	  65.2103	   3.7510
1872000000.0000	  65.2085	   3.7865
1880000000.0000	  65.1942	   3.8116
1888000000.0000	  65.1828	   3.8268
1896000000.0000	  65.2056	   3.8321
1904000000.0000	  65.2462	   3.8515
1912000000.0000	  65.2731	   3.8545
1920000000.0000	  65.2903	   3.8614
1928000000.0000	  65.3115	   3.8635
1936000000.0000	  65.3503	   3.8570
1944000000.0000	  65.3777	   3.8518
1952000000.0000	  65.4226	   3.8430
1960000000.0000	  65.4657	   3.8432
1968000000.0000	  65.4918	   3.8404
1976000000.0000	  65.5214	   3.8360
