frequency	e'	e''
1000000000.0000	  69.2276	   1.8840
1008000000.0000	  69.2271	   1.9048
1016000000.0000	  69.2213	   1.9137
1024000000.0000	  69.2286	   1.9284
1032000000.0000	  69.2292	   1.9460
1040000000.0000	  69.2343	   1.9679
1048000000.0000	  69.2250	   1.9833
1056000000.0000	  69.2115	   1.9922
1064000000.0000	  69.2034	   2.0097
1072000000.0000	  69.2119	   2.0231
1080000000.0000	  69.2084	   2.0355
1088000000.0000	  69.2099	   2.0546
1096000000.0000	  69.2118	   2.0776
1104000000.0000	  69.2065	   2.0860
1112000000.0000	  69.2073	   2.1052
1120000000.0000	  69.2167	   2.1210
1128000000.0000	  69.2198	   2.1339
1136000000.0000	  69.2134	   2.1577
1144000000.0000	  69.2071	   2.1725
1152000000.0000	  69.1986	   2.1860
1160000000.0000	  69.1965	   2.2005
1168000000.0000	  69.1998	   2.2229
1176000000.0000	  69.1983	   2.2376
1184000000.0000	  69.1977	   2.2572
1192000000.0000	  69.1952	   2.2677
1200000000.0000	  69.1957	   2.2693
1208000000.0000	  69.2061	   2.2851
1216000000.0000	  69.2129	   2.3129
1224000000.0000	  69.2064	   2.3183
1232000000.0000	  69.2001	   2.3288
1240000000.0000	  69.1997	   2.3399
1248000000.0000	  69.1996	   2.3560
1256000000.0000	  69.2152	   2.3716
1264000000.0000	  69.2191	   2.3948
1272000000.0000	  69.2319	   2.4158
1280000000.0000	  69.2303	   2.4353
1288000000.0000	  69.2374	   2.4580
1296000000.0000	  69.2525	   2.4886
1304000000.0000	  69.2639	   2.5166
1312000000.0000	  69.2560	   2.5544
1320000000.0000	  69.2484	   2.5826
1328000000.0000	  69.2298	   2.6211
1336000000.0000	  69.2186	   2.6606
1344000000.0000	  69.1908	   2.7028
1352000000.0000	  69.1500	   2.7299
1360000000.0000	  69.0849	   2.7497
1368000000.0000	  69.0357	   2.7392
1376000000.0000	  69.0074	   2.7144
1384000000.0000	  69.0051	   2.6900
1392000000.0000	  69.0073	   2.6723
1400000000.0000	  69.0175	   2.6718
1408000000.0000	  69.0100	   2.6672
1416000000.0000	  69.0067	   2.6645
1424000000.0000	  69.0049	   2.6627
1432000000.0000	  69.0175	   2.6673
1440000000.0000	  69.0171	   2.6692
1448000000.0000	  69.0220	   2.6633
1456000000.0000	  69.0150	   2.6673
1464000000.0000	  69.0271	   2.6629
1472000000.0000	  69.0418	   2.6619
1480000000.0000	  69.0587	   2.6601
