frequency	e'	e''
1000000000.0000	  36.7141	   0.9922
1008000000.0000	  36.7079	   1.0034
1016000000.0000	  36.6893	   1.0163
1024000000.0000	  36.6845	   1.0257
1032000000.0000	  36.6667	   1.0305
1040000000.0000	  36.6485	   1.0450
1048000000.0000	  36.6048	   1.0504
1056000000.0000	  36.5511	   1.0594
1064000000.0000	  36.5036	   1.0614
1072000000.0000	  36.4804	   1.0765
1080000000.0000	  36.4675	   1.0832
1088000000.0000	  36.4466	   1.0929
1096000000.0000	  36.4623	   1.1007
1104000000.0000	  36.4657	   1.1080
1112000000.0000	  36.4646	   1.1124
1120000000.0000	  36.4655	   1.1236
1128000000.0000	  36.4828	   1.1331
1136000000.0000	  36.5081	   1.1442
1144000000.0000	  36.5345	   1.1552
1152000000.0000	  36.5788	   1.1660
1160000000.0000	  36.6264	   1.1780
1168000000.0000	  36.6462	   1.1894
1176000000.0000	  36.6321	   1.1953
1184000000.0000	  36.6179	   1.1974
1192000000.0000	  36.5934	   1.1996
1200000000.0000	  36.5546	   1.2049
1208000000.0000	  36.4931	   1.2128
1216000000.0000	  36.4596	   1.2220
1224000000.0000	  36.4231	   1.2162
1232000000.0000	  36.3726	   1.2254
1240000000.0000	  36.3348	   1.2312
1248000000.0000	  36.2989	   1.2441
1256000000.0000	  36.2538	   1.2401
1264000000.0000	  36.1769	   1.2369
1272000000.0000	  36.1306	   1.2420
1280000000.0000	  36.1055	   1.2403
1288000000.0000	  36.1058	   1.2383
1296000000.0000	  36.0775	   1.2328
1304000000.0000	  36.0823	   1.2336
1312000000.0000	  36.0696	   1.2268
1320000000.0000	  36.0597	   1.2195
1328000000.0000	  36.0763	   1.2044
1336000000.0000	  36.0998	   1.1875
1344000000.0000	  36.1635	   1.1627
1352000000.0000	  36.1854	   1.1250
1360000000.0000	  36.1887	   1.1049
1368000000.0000	  36.1760	   1.0945
1376000000.0000	  36.1634	   1.0973
1384000000.0000	  36.1638	   1.1269
1392000000.0000	  36.1999	   1.1655
1400000000.0000	  36.1805	   1.2087
1408000000.0000	  36.0852	   1.2363
1416000000.0000	  35.9586	   1.2551
1424000000.0000	  35.8404	   1.2734
1432000000.0000	  35.7356	   1.2830
1440000000.0000	  35.6060	   1.2794
1448000000.0000	  35.4320	   1.2687
1456000000.0000	  35.2501	   1.2558
1464000000.0000	  35.0019	   1.2285
1472000000.0000	  34.7481	   1.1970
1480000000.0000	  34.4346	   1.1568
1488000000.0000	  34.0850	   1.1175
1496000000.0000	  33.7458	   1.0696
1504000000.0000	  32.8487	   1.0055
1512000000.0000	  32.5126	   0.9748
1520000000.0000	  32.2838	   0.9603
1528000000.0000	  32.1046	   0.9771
1536000000.0000	  31.8884	   1.0047
1544000000.0000	  31.6316	   1.0482
1552000000.0000	  31.3621	   1.0928
1560000000.0000	  31.0984	   1.1468
1568000000.0000	  30.8917	   1.1975
1576000000.0000	  30.7070	   1.2387
1584000000.0000	  30.5178	   1.2815
1592000000.0000	  30.3540	   1.3243
1600000000.0000	  30.2778	   1.3635
1608000000.0000	  30.2552	   1.3889
1616000000.0000	  30.2354	   1.4238
1624000000.0000	  30.2255	   1.4452
1632000000.0000	  30.2036	   1.4585
1640000000.0000	  30.1816	   1.4704
1648000000.0000	  30.1734	   1.4817
1656000000.0000	  30.1543	   1.4825
1664000000.0000	  30.1303	   1.4830
1672000000.0000	  30.1110	   1.4754
1680000000.0000	  30.0939	   1.4765
1688000000.0000	  30.0945	   1.4768
1696000000.0000	  30.1032	   1.4677
1704000000.0000	  30.1103	   1.4704
1712000000.0000	  30.1153	   1.4681
1720000000.0000	  30.1313	   1.4714
1728000000.0000	  30.1733	   1.4710
1736000000.0000	  30.2007	   1.4752
1744000000.0000	  30.1903	   1.4713
1752000000.0000	  30.1632	   1.4736
1760000000.0000	  30.0852	   1.4672
1768000000.0000	  30.0013	   1.4684
1776000000.0000	  29.8821	   1.4671
1784000000.0000	  29.7414	   1.4710
1792000000.0000	  29.6170	   1.4761
1800000000.0000	  29.4653	   1.4705
1808000000.0000	  29.3333	   1.4686
1816000000.0000	  29.2256	   1.4766
1824000000.0000	  29.1348	   1.4777
1832000000.0000	  28.9920	   1.4749
1840000000.0000	  28.8974	   1.4746
1848000000.0000	  28.8454	   1.4730
1856000000.0000	  28.7689	   1.4690
1864000000.0000	  28.6990	   1.4671
1872000000.0000	  28.6197	   1.4734
1880000000.0000	  28.5736	   1.4773
1888000000.0000	  28.5305	   1.4793
1896000000.0000	  28.5329	   1.4888
1904000000.0000	  28.5030	   1.4881
1912000000.0000	  28.4616	   1.4889
1920000000.0000	  28.4158	   1.4867
