frequency	e'	e''
4192000000.0000	   2.4721	   0.2258
4200000000.0000	   2.4736	   0.2260
4208000000.0000	   2.4775	   0.2244
4216000000.0000	   2.4769	   0.2183
4224000000.0000	   2.4763	   0.2118
4232000000.0000	   2.4669	   0.2124
4240000000.0000	   2.4671	   0.2153
4248000000.0000	   2.4697	   0.2137
4256000000.0000	   2.4672	   0.2223
4264000000.0000	   2.4707	   0.2272
4272000000.0000	   2.4758	   0.2297
4280000000.0000	   2.4846	   0.2332
4288000000.0000	   2.4917	   0.2334
4296000000.0000	   2.4986	   0.2325
4304000000.0000	   2.5012	   0.2295
4312000000.0000	   2.5005	   0.2267
4320000000.0000	   2.4981	   0.2265
4328000000.0000	   2.4991	   0.2234
4336000000.0000	   2.4967	   0.2247
4344000000.0000	   2.4950	   0.2277
4352000000.0000	   2.4928	   0.2341
4360000000.0000	   2.4949	   0.2377
4368000000.0000	   2.5001	   0.2421
4376000000.0000	   2.5017	   0.2418
4384000000.0000	   2.5096	   0.2461
4392000000.0000	   2.5109	   0.2386
4400000000.0000	   2.5078	   0.2385
4408000000.0000	   2.5059	   0.2343
4416000000.0000	   2.4983	   0.2320
4424000000.0000	   2.4976	   0.2320
4432000000.0000	   2.4896	   0.2327
4440000000.0000	   2.4852	   0.2377
4448000000.0000	   2.4800	   0.2409
4456000000.0000	   2.4800	   0.2478
4464000000.0000	   2.4801	   0.2513
4472000000.0000	   2.4834	   0.2529
4480000000.0000	   2.4867	   0.2523
4488000000.0000	   2.4929	   0.2516
4496000000.0000	   2.4916	   0.2451
4504000000.0000	   2.4912	   0.2426
4512000000.0000	   2.4877	   0.2423
4520000000.0000	   2.4868	   0.2387
4528000000.0000	   2.4807	   0.2489
4536000000.0000	   2.4789	   0.2488
4544000000.0000	   2.4777	   0.2576
4552000000.0000	   2.4784	   0.2609
4560000000.0000	   2.4823	   0.2623
4568000000.0000	   2.4868	   0.2667
4576000000.0000	   2.4914	   0.2648
4584000000.0000	   2.4909	   0.2618
4592000000.0000	   2.4906	   0.2598
4600000000.0000	   2.4901	   0.2556
4608000000.0000	   2.4859	   0.2541
4616000000.0000	   2.4768	   0.2574
4624000000.0000	   2.4739	   0.2562
4632000000.0000	   2.4699	   0.2609
4640000000.0000	   2.4667	   0.2680
4648000000.0000	   2.4710	   0.2706
4656000000.0000	   2.4748	   0.2730
4664000000.0000	   2.4804	   0.2740
4672000000.0000	   2.4829	   0.2781
4680000000.0000	   2.4837	   0.2710
4688000000.0000	   2.4897	   0.2646
4696000000.0000	   2.4918	   0.2620
4704000000.0000	   2.4847	   0.2606
4712000000.0000	   2.4784	   0.2603
4720000000.0000	   2.4755	   0.2653
4728000000.0000	   2.4684	   0.2692
4736000000.0000	   2.4648	   0.2737
4744000000.0000	   2.4687	   0.2757
4752000000.0000	   2.4691	   0.2795
4760000000.0000	   2.4724	   0.2811
4768000000.0000	   2.4736	   0.2784
4776000000.0000	   2.4766	   0.2777
4784000000.0000	   2.4764	   0.2758
4792000000.0000	   2.4764	   0.2689
4800000000.0000	   2.4712	   0.2658
4808000000.0000	   2.4658	   0.2674
4816000000.0000	   2.4606	   0.2692
4824000000.0000	   2.4559	   0.2722
4832000000.0000	   2.4572	   0.2749
4840000000.0000	   2.4541	   0.2778
4848000000.0000	   2.4544	   0.2809
4856000000.0000	   2.4597	   0.2835
4864000000.0000	   2.4618	   0.2837
4872000000.0000	   2.4630	   0.2804
4880000000.0000	   2.4706	   0.2790
4888000000.0000	   2.4687	   0.2768
4896000000.0000	   2.4645	   0.2764
4904000000.0000	   2.4638	   0.2774
4912000000.0000	   2.4628	   0.2798
4920000000.0000	   2.4665	   0.2820
4928000000.0000	   2.4623	   0.2882
4936000000.0000	   2.4653	   0.2947
4944000000.0000	   2.4701	   0.2946
4952000000.0000	   2.4756	   0.2936
4960000000.0000	   2.4785	   0.2939
4968000000.0000	   2.4782	   0.2901
4976000000.0000	   2.4849	   0.2905
4984000000.0000	   2.4838	   0.2875
4992000000.0000	   2.4821	   0.2887
5000000000.0000	   2.4797	   0.2906
