frequency	e'	e''
2616000000.0000	  11.5514	   0.9419
2624000000.0000	  11.5471	   0.9461
2632000000.0000	  11.5435	   0.9527
2640000000.0000	  11.5382	   0.9576
2648000000.0000	  11.5380	   0.9656
2656000000.0000	  11.5333	   0.9730
2664000000.0000	  11.5305	   0.9700
2672000000.0000	  11.5327	   0.9735
2680000000.0000	  11.5316	   0.9744
2688000000.0000	  11.5282	   0.9768
2696000000.0000	  11.5304	   0.9775
2704000000.0000	  11.5216	   0.9754
2712000000.0000	  11.5190	   0.9764
2720000000.0000	  11.5132	   0.9809
2728000000.0000	  11.5125	   0.9853
2736000000.0000	  11.5114	   0.9926
2744000000.0000	  11.5086	   0.9996
2752000000.0000	  11.5126	   1.0072
2760000000.0000	  11.5159	   1.0100
2768000000.0000	  11.5177	   1.0113
2776000000.0000	  11.5207	   1.0098
2784000000.0000	  11.5196	   1.0103
2792000000.0000	  11.5189	   1.0055
2800000000.0000	  11.5140	   1.0046
2808000000.0000	  11.5113	   1.0036
2816000000.0000	  11.5108	   1.0052
2824000000.0000	  11.5115	   1.0114
2832000000.0000	  11.5119	   1.0161
2840000000.0000	  11.5132	   1.0167
2848000000.0000	  11.5222	   1.0204
2856000000.0000	  11.5300	   1.0198
2864000000.0000	  11.5389	   1.0190
2872000000.0000	  11.5453	   1.0125
2880000000.0000	  11.5524	   1.0120
2888000000.0000	  11.5526	   1.0044
2896000000.0000	  11.5532	   1.0037
2904000000.0000	  11.5573	   1.0052
2912000000.0000	  11.5577	   1.0018
2920000000.0000	  11.5601	   1.0097
2928000000.0000	  11.5608	   1.0148
2936000000.0000	  11.5673	   1.0196
2944000000.0000	  11.5821	   1.0279
2952000000.0000	  11.5921	   1.0261
2960000000.0000	  11.6051	   1.0314
2968000000.0000	  11.6088	   1.0302
2976000000.0000	  11.6112	   1.0309
2984000000.0000	  11.6166	   1.0285
2992000000.0000	  11.6160	   1.0310
3000000000.0000	  11.6134	   1.0331
3008000000.0000	  11.6126	   1.0400
3016000000.0000	  11.6096	   1.0482
3024000000.0000	  11.6107	   1.0548
3032000000.0000	  11.6172	   1.0665
3040000000.0000	  11.6230	   1.0715
3048000000.0000	  11.6365	   1.0809
3056000000.0000	  11.6446	   1.0845
3064000000.0000	  11.6531	   1.0883
3072000000.0000	  11.6582	   1.0872
3080000000.0000	  11.6614	   1.0900
3088000000.0000	  11.6631	   1.0954
3096000000.0000	  11.6653	   1.0989
3104000000.0000	  11.6606	   1.1082
3112000000.0000	  11.6594	   1.1204
3120000000.0000	  11.6634	   1.1282
3128000000.0000	  11.6699	   1.1396
3136000000.0000	  11.6761	   1.1507
3144000000.0000	  11.6829	   1.1556
3152000000.0000	  11.6893	   1.1659
3160000000.0000	  11.7020	   1.1651
3168000000.0000	  11.7033	   1.1709
3176000000.0000	  11.6977	   1.1723
3184000000.0000	  11.6960	   1.1765
3192000000.0000	  11.6927	   1.1840
3200000000.0000	  11.6886	   1.1871
3208000000.0000	  11.6894	   1.1997
3216000000.0000	  11.6926	   1.2124
3224000000.0000	  11.6932	   1.2225
3232000000.0000	  11.6945	   1.2300
3240000000.0000	  11.7297	   1.2390
3248000000.0000	  11.7612	   1.2473
3256000000.0000	  11.7679	   1.2501
3264000000.0000	  11.7654	   1.2529
3272000000.0000	  11.7604	   1.2523
3280000000.0000	  11.7573	   1.2562
3288000000.0000	  11.7534	   1.2626
3296000000.0000	  11.7499	   1.2698
3304000000.0000	  11.7454	   1.2790
3312000000.0000	  11.7453	   1.2885
3320000000.0000	  11.7466	   1.2970
3328000000.0000	  11.7491	   1.3071
3336000000.0000	  11.7572	   1.3097
3344000000.0000	  11.7653	   1.3120
3352000000.0000	  11.7611	   1.3153
3360000000.0000	  11.7629	   1.3167
3368000000.0000	  11.7587	   1.3169
3376000000.0000	  11.7572	   1.3235
3384000000.0000	  11.7518	   1.3312
3392000000.0000	  11.7467	   1.3398
3400000000.0000	  11.7470	   1.3444
3408000000.0000	  11.7495	   1.3540
3416000000.0000	  11.7541	   1.3615
3424000000.0000	  11.7607	   1.3699
3432000000.0000	  11.7649	   1.3759
3440000000.0000	  11.7668	   1.3798
3448000000.0000	  11.7703	   1.3767
3456000000.0000	  11.7673	   1.3781
3464000000.0000	  11.7669	   1.3780
3472000000.0000	  11.7646	   1.3815
3480000000.0000	  11.7576	   1.3858
3488000000.0000	  11.7589	   1.3990
3496000000.0000	  11.7620	   1.4013
3504000000.0000	  11.7593	   1.4111
3512000000.0000	  11.7640	   1.4195
3520000000.0000	  11.7671	   1.4268
3528000000.0000	  11.7703	   1.4337
3536000000.0000	  11.7711	   1.4368
3544000000.0000	  11.7651	   1.4332
3552000000.0000	  11.7670	   1.4348
3560000000.0000	  11.7623	   1.4375
3568000000.0000	  11.7571	   1.4388
3576000000.0000	  11.7529	   1.4441
3584000000.0000	  11.7421	   1.4504
3592000000.0000	  11.7458	   1.4581
3600000000.0000	  11.7486	   1.4631
3608000000.0000	  11.7534	   1.4711
3616000000.0000	  11.7550	   1.4752
3624000000.0000	  11.7553	   1.4772
3632000000.0000	  11.7563	   1.4793
3640000000.0000	  11.7536	   1.4773
3648000000.0000	  11.7536	   1.4785
3656000000.0000	  11.7497	   1.4798
3664000000.0000	  11.7466	   1.4844
3672000000.0000	  11.7427	   1.4835
3680000000.0000	  11.7441	   1.4930
3688000000.0000	  11.7478	   1.5019
3696000000.0000	  11.7504	   1.5080
3704000000.0000	  11.7596	   1.5129
3712000000.0000	  11.7625	   1.5171
3720000000.0000	  11.7684	   1.5154
3728000000.0000	  11.7717	   1.5194
3736000000.0000	  11.7718	   1.5175
3744000000.0000	  11.7673	   1.5181
3752000000.0000	  11.7671	   1.5176
3760000000.0000	  11.7636	   1.5226
3768000000.0000	  11.7648	   1.5263
3776000000.0000	  11.7695	   1.5333
3784000000.0000	  11.7721	   1.5439
3792000000.0000	  11.7784	   1.5491
3800000000.0000	  11.7862	   1.5577
3808000000.0000	  11.7908	   1.5612
3816000000.0000	  11.7917	   1.5642
3824000000.0000	  11.7913	   1.5639
3832000000.0000	  11.7913	   1.5686
3840000000.0000	  11.7859	   1.5657
3848000000.0000	  11.7760	   1.5701
3856000000.0000	  11.7519	   1.5697
3864000000.0000	  11.7423	   1.5773
3872000000.0000	  11.7454	   1.5814
3880000000.0000	  11.7514	   1.5987
3888000000.0000	  11.7585	   1.6035
3896000000.0000	  11.7678	   1.6107
3904000000.0000	  11.7735	   1.6172
3912000000.0000	  11.7773	   1.6180
3920000000.0000	  11.7764	   1.6230
3928000000.0000	  11.7780	   1.6227
3936000000.0000	  11.7748	   1.6253
3944000000.0000	  11.7740	   1.6267
3952000000.0000	  11.7711	   1.6343
3960000000.0000	  11.7724	   1.6453
3968000000.0000	  11.7740	   1.6563
3976000000.0000	  11.7795	   1.6623
3984000000.0000	  11.7879	   1.6709
3992000000.0000	  11.7971	   1.6761
4000000000.0000	  11.7981	   1.6824
4008000000.0000	  11.8038	   1.6860
4016000000.0000	  11.8043	   1.6854
4024000000.0000	  11.8052	   1.6827
4032000000.0000	  11.7996	   1.6904
4040000000.0000	  11.7973	   1.6944
4048000000.0000	  11.7930	   1.6961
4056000000.0000	  11.7934	   1.7066
4064000000.0000	  11.7946	   1.7177
4072000000.0000	  11.8001	   1.7277
4080000000.0000	  11.8103	   1.7348
4088000000.0000	  11.8118	   1.7396
4096000000.0000	  11.8201	   1.7405
4104000000.0000	  11.8209	   1.7453
4112000000.0000	  11.8230	   1.7464
4120000000.0000	  11.8216	   1.7483
4128000000.0000	  11.8157	   1.7469
4136000000.0000	  11.8156	   1.7520
4144000000.0000	  11.8096	   1.7589
4152000000.0000	  11.8044	   1.7699
4160000000.0000	  11.8047	   1.7783
4168000000.0000	  11.8089	   1.7869
4176000000.0000	  11.8121	   1.7960
4184000000.0000	  11.8186	   1.8027
4192000000.0000	  11.8256	   1.8039
4200000000.0000	  11.8256	   1.8123
4208000000.0000	  11.8263	   1.8117
4216000000.0000	  11.8242	   1.8085
4224000000.0000	  11.8219	   1.8115
4232000000.0000	  11.8155	   1.8190
4240000000.0000	  11.8155	   1.8222
4248000000.0000	  11.8142	   1.8305
4256000000.0000	  11.8143	   1.8424
4264000000.0000	  11.8164	   1.8509
4272000000.0000	  11.8245	   1.8579
4280000000.0000	  11.8302	   1.8664
4288000000.0000	  11.8351	   1.8676
4296000000.0000	  11.8398	   1.8737
4304000000.0000	  11.8406	   1.8739
4312000000.0000	  11.8431	   1.8761
4320000000.0000	  11.8428	   1.8801
4328000000.0000	  11.8368	   1.8836
4336000000.0000	  11.8364	   1.8932
4344000000.0000	  11.8379	   1.8998
4352000000.0000	  11.8364	   1.9136
4360000000.0000	  11.8396	   1.9224
4368000000.0000	  11.8483	   1.9314
4376000000.0000	  11.8497	   1.9374
4384000000.0000	  11.8559	   1.9422
4392000000.0000	  11.8603	   1.9452
4400000000.0000	  11.8601	   1.9483
4408000000.0000	  11.8591	   1.9520
4416000000.0000	  11.8538	   1.9593
4424000000.0000	  11.8564	   1.9649
4432000000.0000	  11.8501	   1.9766
4440000000.0000	  11.8455	   1.9868
4448000000.0000	  11.8422	   1.9979
4456000000.0000	  11.8460	   2.0099
4464000000.0000	  11.8476	   2.0206
4472000000.0000	  11.8499	   2.0285
4480000000.0000	  11.8535	   2.0337
4488000000.0000	  11.8569	   2.0382
4496000000.0000	  11.8529	   2.0380
4504000000.0000	  11.8470	   2.0451
4512000000.0000	  11.8416	   2.0481
4520000000.0000	  11.8368	   2.0599
4528000000.0000	  11.8245	   2.0681
4536000000.0000	  11.8237	   2.0765
4544000000.0000	  11.8211	   2.0916
4552000000.0000	  11.8225	   2.0991
4560000000.0000	  11.8226	   2.1038
4568000000.0000	  11.8278	   2.1111
4576000000.0000	  11.8255	   2.1098
4584000000.0000	  11.8271	   2.1105
4592000000.0000	  11.8279	   2.1093
4600000000.0000	  11.8250	   2.1092
4608000000.0000	  11.8214	   2.1112
4616000000.0000	  11.8155	   2.1182
4624000000.0000	  11.8070	   2.1229
4632000000.0000	  11.8092	   2.1271
4640000000.0000	  11.8052	   2.1342
4648000000.0000	  11.8116	   2.1447
4656000000.0000	  11.8135	   2.1461
4664000000.0000	  11.8214	   2.1528
4672000000.0000	  11.8232	   2.1548
4680000000.0000	  11.8269	   2.1529
4688000000.0000	  11.8306	   2.1544
4696000000.0000	  11.8286	   2.1519
4704000000.0000	  11.8242	   2.1548
4712000000.0000	  11.8202	   2.1592
4720000000.0000	  11.8176	   2.1706
4728000000.0000	  11.8094	   2.1762
4736000000.0000	  11.8124	   2.1901
4744000000.0000	  11.8142	   2.1910
4752000000.0000	  11.8188	   2.1998
4760000000.0000	  11.8215	   2.2034
4768000000.0000	  11.8267	   2.2056
4776000000.0000	  11.8252	   2.2077
4784000000.0000	  11.8265	   2.2142
4792000000.0000	  11.8223	   2.2140
4800000000.0000	  11.8185	   2.2145
4808000000.0000	  11.8132	   2.2206
4816000000.0000	  11.8091	   2.2311
4824000000.0000	  11.8052	   2.2392
4832000000.0000	  11.8057	   2.2478
4840000000.0000	  11.8090	   2.2525
4848000000.0000	  11.8111	   2.2578
4856000000.0000	  11.8161	   2.2623
4864000000.0000	  11.8187	   2.2666
4872000000.0000	  11.8201	   2.2685
4880000000.0000	  11.8236	   2.2711
4888000000.0000	  11.8185	   2.2762
4896000000.0000	  11.8148	   2.2783
4904000000.0000	  11.8124	   2.2848
4912000000.0000	  11.8123	   2.2947
4920000000.0000	  11.8126	   2.2983
4928000000.0000	  11.8124	   2.3072
4936000000.0000	  11.8192	   2.3194
4944000000.0000	  11.8216	   2.3240
4952000000.0000	  11.8269	   2.3280
4960000000.0000	  11.8296	   2.3300
4968000000.0000	  11.8259	   2.3331
4976000000.0000	  11.8321	   2.3336
4984000000.0000	  11.8272	   2.3381
4992000000.0000	  11.8253	   2.3445
5000000000.0000	  11.8248	   2.3504
