frequency	e'	e''
2384000000.0000	  31.1361	   1.9456
2392000000.0000	  31.1295	   1.9708
2400000000.0000	  31.1296	   1.9877
2408000000.0000	  31.1445	   2.0022
2416000000.0000	  31.1796	   2.0293
2424000000.0000	  31.2445	   2.0506
2432000000.0000	  31.3042	   2.0729
2440000000.0000	  31.3404	   2.0963
2448000000.0000	  31.4523	   2.1194
2456000000.0000	  31.5319	   2.1477
2464000000.0000	  31.5384	   2.1709
2472000000.0000	  31.5653	   2.1850
2480000000.0000	  31.6202	   2.2052
2488000000.0000	  31.6524	   2.2228
2496000000.0000	  31.6723	   2.2377
2504000000.0000	  31.6970	   2.2507
2512000000.0000	  31.7235	   2.2657
2520000000.0000	  31.7354	   2.2811
2528000000.0000	  31.7648	   2.2973
2536000000.0000	  31.7925	   2.3131
2544000000.0000	  31.8224	   2.3359
2552000000.0000	  31.8470	   2.3530
2560000000.0000	  31.8987	   2.3711
2568000000.0000	  31.9568	   2.3901
2576000000.0000	  32.0758	   2.4065
2584000000.0000	  32.1842	   2.4233
2592000000.0000	  32.2769	   2.4335
2600000000.0000	  32.3496	   2.4461
2608000000.0000	  32.4082	   2.4561
2616000000.0000	  32.4739	   2.4655
2624000000.0000	  32.5117	   2.4740
2632000000.0000	  32.5037	   2.4873
2640000000.0000	  32.5485	   2.4929
2648000000.0000	  32.5968	   2.5060
2656000000.0000	  32.6344	   2.5145
2664000000.0000	  32.6706	   2.5156
2672000000.0000	  32.7266	   2.5231
2680000000.0000	  32.7583	   2.5238
2688000000.0000	  32.9180	   2.5363
2696000000.0000	  33.1561	   2.5551
2704000000.0000	  33.2763	   2.5630
2712000000.0000	  33.2979	   2.5693
2720000000.0000	  33.3081	   2.5810
2728000000.0000	  33.3152	   2.5903
2736000000.0000	  33.3245	   2.6002
2744000000.0000	  33.3278	   2.6109
2752000000.0000	  33.3459	   2.6157
2760000000.0000	  33.3655	   2.6240
2768000000.0000	  33.3849	   2.6270
2776000000.0000	  33.4171	   2.6276
2784000000.0000	  33.4573	   2.6346
2792000000.0000	  33.4902	   2.6363
2800000000.0000	  33.5379	   2.6379
2808000000.0000	  33.5802	   2.6510
2816000000.0000	  33.6444	   2.6615
2824000000.0000	  33.6948	   2.6752
2832000000.0000	  33.7690	   2.6818
2840000000.0000	  33.8515	   2.6894
2848000000.0000	  33.8815	   2.6936
2856000000.0000	  33.9123	   2.6990
2864000000.0000	  33.9447	   2.6961
2872000000.0000	  33.9660	   2.6959
2880000000.0000	  33.9835	   2.6935
2888000000.0000	  33.9908	   2.6918
2896000000.0000	  34.0100	   2.7003
2904000000.0000	  34.0527	   2.7120
2912000000.0000	  34.1082	   2.7174
2920000000.0000	  34.1469	   2.7353
2928000000.0000	  34.2132	   2.7462
2936000000.0000	  34.2948	   2.7638
2944000000.0000	  34.4013	   2.7778
2952000000.0000	  34.4975	   2.7900
2960000000.0000	  34.6107	   2.8072
2968000000.0000	  34.7201	   2.8204
2976000000.0000	  34.8228	   2.8363
2984000000.0000	  34.9424	   2.8563
2992000000.0000	  35.0736	   2.8786
3000000000.0000	  35.2540	   2.9104
3008000000.0000	  35.4126	   2.9366
3016000000.0000	  35.5228	   2.9628
3024000000.0000	  35.6767	   2.9900
3032000000.0000	  35.9070	   3.0260
3040000000.0000	  36.1265	   3.0565
3048000000.0000	  36.3209	   3.0868
3056000000.0000	  36.5304	   3.1156
3064000000.0000	  36.7372	   3.1467
3072000000.0000	  36.9372	   3.1762
3080000000.0000	  37.1712	   3.2129
3088000000.0000	  37.4244	   3.2503
3096000000.0000	  37.6718	   3.2944
3104000000.0000	  37.8913	   3.3333
3112000000.0000	  38.1719	   3.3803
3120000000.0000	  38.4765	   3.4321
3128000000.0000	  39.2123	   3.5156
3136000000.0000	  39.3661	   3.5523
3144000000.0000	  39.4742	   3.5789
3152000000.0000	  39.5700	   3.6073
3160000000.0000	  39.6539	   3.6293
3168000000.0000	  39.7107	   3.6553
3176000000.0000	  39.7714	   3.6773
3184000000.0000	  39.8658	   3.7046
3192000000.0000	  39.9427	   3.7333
3200000000.0000	  40.0259	   3.7644
3208000000.0000	  40.1252	   3.7972
3216000000.0000	  40.2423	   3.8329
3224000000.0000	  40.3254	   3.8590
3232000000.0000	  40.4117	   3.8792
3240000000.0000	  40.4813	   3.9035
3248000000.0000	  40.5267	   3.9199
3256000000.0000	  40.5563	   3.9358
3264000000.0000	  40.5832	   3.9495
3272000000.0000	  40.5979	   3.9589
3280000000.0000	  40.6169	   3.9772
3288000000.0000	  40.6353	   3.9978
3296000000.0000	  40.6476	   4.0157
3304000000.0000	  40.6578	   4.0342
3312000000.0000	  40.6620	   4.0535
3320000000.0000	  40.6699	   4.0666
3328000000.0000	  40.6707	   4.0837
3336000000.0000	  40.6799	   4.0966
3344000000.0000	  40.6882	   4.1079
3352000000.0000	  40.6960	   4.1190
3360000000.0000	  40.7139	   4.1318
3368000000.0000	  40.7247	   4.1376
3376000000.0000	  40.7497	   4.1563
3384000000.0000	  40.7631	   4.1713
3392000000.0000	  40.7939	   4.1924
3400000000.0000	  40.8239	   4.2098
3408000000.0000	  40.8607	   4.2205
3416000000.0000	  40.9044	   4.2346
3424000000.0000	  40.9492	   4.2448
3432000000.0000	  40.9990	   4.2557
3440000000.0000	  41.0463	   4.2636
3448000000.0000	  41.1002	   4.2694
3456000000.0000	  41.1504	   4.2750
3464000000.0000	  41.2111	   4.2811
3472000000.0000	  41.2560	   4.2899
3480000000.0000	  41.3079	   4.3028
3488000000.0000	  41.3570	   4.3110
3496000000.0000	  41.4090	   4.3275
3504000000.0000	  41.4435	   4.3353
3512000000.0000	  41.4646	   4.3379
3520000000.0000	  41.4725	   4.3488
3528000000.0000	  41.4621	   4.3490
3536000000.0000	  41.4749	   4.3493
3544000000.0000	  41.4716	   4.3459
3552000000.0000	  41.4655	   4.3481
3560000000.0000	  41.4557	   4.3560
3568000000.0000	  41.4341	   4.3586
3576000000.0000	  41.3786	   4.3618
3584000000.0000	  41.3032	   4.3686
3592000000.0000	  41.2759	   4.3734
3600000000.0000	  41.2538	   4.3822
3608000000.0000	  41.2596	   4.3928
3616000000.0000	  41.2364	   4.3943
3624000000.0000	  41.2351	   4.4057
3632000000.0000	  41.2366	   4.4099
3640000000.0000	  41.2263	   4.4141
3648000000.0000	  41.2190	   4.4241
3656000000.0000	  41.2096	   4.4312
3664000000.0000	  41.2051	   4.4482
3672000000.0000	  41.1769	   4.4550
3680000000.0000	  41.1681	   4.4698
3688000000.0000	  41.1248	   4.4832
3696000000.0000	  41.0685	   4.4896
3704000000.0000	  40.9843	   4.4957
3712000000.0000	  40.8830	   4.4958
3720000000.0000	  40.7379	   4.4915
3728000000.0000	  40.5417	   4.4861
3736000000.0000	  40.3471	   4.4832
3744000000.0000	  40.1608	   4.4838
3752000000.0000	  39.9973	   4.4827
3760000000.0000	  39.8574	   4.4878
3768000000.0000	  39.7098	   4.4911
3776000000.0000	  39.6019	   4.5020
3784000000.0000	  39.5092	   4.5102
3792000000.0000	  39.4258	   4.5239
3800000000.0000	  39.3511	   4.5310
3808000000.0000	  39.2948	   4.5415
3816000000.0000	  39.2120	   4.5459
3824000000.0000	  39.1219	   4.5498
3832000000.0000	  39.0237	   4.5573
3840000000.0000	  38.9310	   4.5671
3848000000.0000	  38.8355	   4.5800
3856000000.0000	  38.7030	   4.5897
3864000000.0000	  38.5960	   4.6035
3872000000.0000	  38.4535	   4.6071
3880000000.0000	  38.2994	   4.6208
3888000000.0000	  38.1501	   4.6222
3896000000.0000	  38.0188	   4.6244
3904000000.0000	  37.9019	   4.6294
3912000000.0000	  37.7664	   4.6250
3920000000.0000	  37.6341	   4.6275
3928000000.0000	  37.5230	   4.6329
3936000000.0000	  37.4582	   4.6444
3944000000.0000	  37.4198	   4.6562
3952000000.0000	  37.4079	   4.6735
3960000000.0000	  37.4644	   4.7017
3968000000.0000	  37.5436	   4.7243
3976000000.0000	  37.5955	   4.7432
3984000000.0000	  37.6408	   4.7673
3992000000.0000	  37.7244	   4.7828
4000000000.0000	  37.7696	   4.7950
4008000000.0000	  37.7654	   4.8057
4016000000.0000	  37.7661	   4.8140
4024000000.0000	  37.7506	   4.8265
4032000000.0000	  37.6923	   4.8308
4040000000.0000	  37.6150	   4.8324
4048000000.0000	  37.5412	   4.8398
4056000000.0000	  37.5531	   4.8560
4064000000.0000	  37.5578	   4.8733
4072000000.0000	  37.5648	   4.8854
4080000000.0000	  37.5707	   4.8947
4088000000.0000	  37.5747	   4.9023
4096000000.0000	  37.5727	   4.9071
4104000000.0000	  37.5640	   4.9112
4112000000.0000	  37.5873	   4.9251
4120000000.0000	  37.6172	   4.9321
4128000000.0000	  37.6313	   4.9438
4136000000.0000	  37.6520	   4.9578
4144000000.0000	  37.6692	   4.9770
4152000000.0000	  37.6753	   4.9969
4160000000.0000	  37.7003	   5.0124
4168000000.0000	  37.8107	   5.0356
4176000000.0000	  37.8717	   5.0492
4184000000.0000	  37.9432	   5.0687
4192000000.0000	  38.0642	   5.0862
4200000000.0000	  38.1901	   5.1086
4208000000.0000	  38.2630	   5.1241
4216000000.0000	  38.3167	   5.1355
4224000000.0000	  38.3968	   5.1502
4232000000.0000	  38.4482	   5.1744
4240000000.0000	  38.4433	   5.1881
4248000000.0000	  38.4088	   5.1967
4256000000.0000	  38.4523	   5.2135
4264000000.0000	  38.4630	   5.2239
4272000000.0000	  38.4408	   5.2305
4280000000.0000	  38.3905	   5.2322
4288000000.0000	  38.3897	   5.2373
4296000000.0000	  38.3757	   5.2426
4304000000.0000	  38.3566	   5.2478
4312000000.0000	  38.4725	   5.2679
4320000000.0000	  38.5937	   5.2923
4328000000.0000	  38.7016	   5.3168
4336000000.0000	  38.7212	   5.3326
4344000000.0000	  38.7833	   5.3523
4352000000.0000	  38.8824	   5.3791
4360000000.0000	  38.9913	   5.4003
4368000000.0000	  39.1252	   5.4229
4376000000.0000	  39.3082	   5.4465
4384000000.0000	  39.5015	   5.4756
4392000000.0000	  39.6700	   5.4981
4400000000.0000	  39.8482	   5.5288
4408000000.0000	  40.0554	   5.5611
4416000000.0000	  40.1916	   5.5922
4424000000.0000	  40.2324	   5.6088
4432000000.0000	  40.2760	   5.6286
4440000000.0000	  40.3551	   5.6568
4448000000.0000	  40.4241	   5.6775
4456000000.0000	  40.4474	   5.6944
4464000000.0000	  40.4553	   5.7004
4472000000.0000	  40.3861	   5.7070
4480000000.0000	  40.1699	   5.6981
4488000000.0000	  40.0045	   5.6926
4496000000.0000	  39.9183	   5.6958
4504000000.0000	  39.8768	   5.7065
4512000000.0000	  39.8221	   5.7215
4520000000.0000	  39.7875	   5.7353
4528000000.0000	  39.7731	   5.7559
4536000000.0000	  39.8024	   5.7785
4544000000.0000	  39.8402	   5.8057
4552000000.0000	  39.8769	   5.8244
4560000000.0000	  39.8649	   5.8411
4568000000.0000	  39.7648	   5.8367
4576000000.0000	  39.6606	   5.8455
4584000000.0000	  39.5949	   5.8485
4592000000.0000	  39.5639	   5.8619
4600000000.0000	  39.5100	   5.8709
4608000000.0000	  39.4513	   5.8820
4616000000.0000	  39.4392	   5.9002
4624000000.0000	  39.4330	   5.9149
4632000000.0000	  39.4126	   5.9369
4640000000.0000	  39.3598	   5.9485
4648000000.0000	  39.2865	   5.9612
4656000000.0000	  39.2015	   5.9615
4664000000.0000	  39.0917	   5.9594
4672000000.0000	  39.0052	   5.9694
4680000000.0000	  38.9610	   5.9770
4688000000.0000	  38.9119	   5.9874
4696000000.0000	  38.8414	   5.9974
4704000000.0000	  38.7780	   6.0024
4712000000.0000	  38.6982	   6.0198
4720000000.0000	  38.6056	   6.0291
4728000000.0000	  38.5120	   6.0389
4736000000.0000	  38.4303	   6.0492
4744000000.0000	  38.3400	   6.0525
4752000000.0000	  38.2283	   6.0537
4760000000.0000	  38.1561	   6.0616
4768000000.0000	  38.0859	   6.0621
4776000000.0000	  38.0024	   6.0710
4784000000.0000	  37.8903	   6.0737
4792000000.0000	  37.8149	   6.0781
4800000000.0000	  37.8327	   6.0909
4808000000.0000	  37.8824	   6.1218
4816000000.0000	  37.9322	   6.1459
4824000000.0000	  37.9649	   6.1655
4832000000.0000	  37.9685	   6.1797
4840000000.0000	  37.9161	   6.1853
4848000000.0000	  37.8981	   6.1959
4856000000.0000	  37.9714	   6.2148
4864000000.0000	  38.1091	   6.2379
4872000000.0000	  38.2233	   6.2680
4880000000.0000	  38.3360	   6.2913
4888000000.0000	  38.4635	   6.3178
4896000000.0000	  38.5795	   6.3471
4904000000.0000	  38.6216	   6.3669
4912000000.0000	  38.6090	   6.3854
4920000000.0000	  38.5324	   6.3899
4928000000.0000	  38.3180	   6.3773
4936000000.0000	  38.0094	   6.3518
4944000000.0000	  37.7632	   6.3293
4952000000.0000	  37.6015	   6.3217
4960000000.0000	  37.4526	   6.3065
4968000000.0000	  37.2668	   6.2876
4976000000.0000	  37.0865	   6.2765
4984000000.0000	  36.9225	   6.2675
4992000000.0000	  36.7835	   6.2639
5000000000.0000	  36.5377	   6.2494
