frequency	e'	e''
1504000000.0000	  47.9496	   1.1255
1512000000.0000	  48.1012	   1.1385
1520000000.0000	  48.2739	   1.1571
1528000000.0000	  48.3193	   1.1688
1536000000.0000	  48.3112	   1.1776
1544000000.0000	  48.2756	   1.1846
1552000000.0000	  48.3098	   1.1923
1560000000.0000	  48.2642	   1.1937
1568000000.0000	  48.0983	   1.1979
1576000000.0000	  47.9080	   1.1977
1584000000.0000	  47.7334	   1.1997
1592000000.0000	  47.6176	   1.1956
1600000000.0000	  47.5438	   1.1980
1608000000.0000	  47.5154	   1.2014
1616000000.0000	  47.6068	   1.2006
1624000000.0000	  47.7403	   1.2043
1632000000.0000	  47.8132	   1.2073
1640000000.0000	  47.8188	   1.2015
1648000000.0000	  47.8490	   1.1959
1656000000.0000	  47.8380	   1.1889
1664000000.0000	  47.7260	   1.1798
1672000000.0000	  47.6266	   1.1667
1680000000.0000	  47.5700	   1.1625
1688000000.0000	  47.4940	   1.1478
1696000000.0000	  47.4083	   1.1396
1704000000.0000	  47.2515	   1.1278
1712000000.0000	  47.0030	   1.1220
1720000000.0000	  46.9353	   1.1176
1728000000.0000	  47.0430	   1.1207
1736000000.0000	  47.2330	   1.1314
1744000000.0000	  47.4708	   1.1429
1752000000.0000	  47.6848	   1.1616
1760000000.0000	  47.7834	   1.1750
1768000000.0000	  47.7227	   1.1872
1776000000.0000	  47.7227	   1.2029
1784000000.0000	  47.9503	   1.2343
1792000000.0000	  48.4068	   1.2668
1800000000.0000	  48.9359	   1.3088
1808000000.0000	  49.3754	   1.3483
1816000000.0000	  49.8347	   1.3852
1824000000.0000	  50.3227	   1.4231
1832000000.0000	  50.7648	   1.4620
1840000000.0000	  51.0871	   1.4899
1848000000.0000	  51.3571	   1.5242
1856000000.0000	  51.6376	   1.5729
1864000000.0000	  51.9511	   1.6220
1872000000.0000	  52.2731	   1.6788
1880000000.0000	  52.5523	   1.7329
1888000000.0000	  52.7165	   1.7897
1896000000.0000	  52.7706	   1.8404
1904000000.0000	  52.7905	   1.9007
1912000000.0000	  52.8720	   1.9453
1920000000.0000	  52.9596	   1.9751
1928000000.0000	  52.9514	   1.9903
1936000000.0000	  52.8917	   1.9627
1944000000.0000	  52.8447	   1.9126
1952000000.0000	  52.8022	   1.8337
1960000000.0000	  52.7784	   1.7248
1968000000.0000	  52.7960	   1.6188
1976000000.0000	  52.8050	   1.5150
1984000000.0000	  52.8326	   1.3968
1992000000.0000	  52.8466	   1.2905
2000000000.0000	  52.8961	   1.1713
2008000000.0000	  52.9526	   1.0640
2016000000.0000	  52.9924	   0.9865
2024000000.0000	  53.0666	   0.9137
2032000000.0000	  53.1577	   0.8675
2040000000.0000	  53.2229	   0.8386
2048000000.0000	  53.2159	   0.8486
2056000000.0000	  53.1143	   0.8752
2064000000.0000	  53.0405	   0.9231
2072000000.0000	  53.0071	   0.9829
2080000000.0000	  52.9815	   1.0588
2088000000.0000	  52.8642	   1.1367
2096000000.0000	  52.6985	   1.1984
2104000000.0000	  52.5210	   1.2736
2112000000.0000	  52.3826	   1.3371
2120000000.0000	  52.3157	   1.4007
2128000000.0000	  52.2940	   1.4548
2136000000.0000	  52.2797	   1.5041
2144000000.0000	  52.2224	   1.5433
2152000000.0000	  52.1604	   1.5764
2160000000.0000	  52.0826	   1.5998
2168000000.0000	  52.0207	   1.6128
2176000000.0000	  51.9221	   1.6193
2184000000.0000	  51.8710	   1.6253
2192000000.0000	  51.8533	   1.6251
2200000000.0000	  51.8324	   1.6164
2208000000.0000	  51.7954	   1.6060
2216000000.0000	  51.7780	   1.5883
2224000000.0000	  51.7268	   1.5670
2232000000.0000	  51.6151	   1.5414
2240000000.0000	  51.4222	   1.5087
2248000000.0000	  51.2220	   1.4689
2256000000.0000	  51.0853	   1.4269
2264000000.0000	  50.9757	   1.3720
2272000000.0000	  50.8492	   1.3141
2280000000.0000	  50.7480	   1.2423
2288000000.0000	  50.6707	   1.1624
2296000000.0000	  50.6881	   1.0826
2304000000.0000	  50.8166	   1.0048
2312000000.0000	  51.0307	   0.9310
2320000000.0000	  51.2550	   0.8606
2328000000.0000	  51.4935	   0.8049
2336000000.0000	  51.7555	   0.7732
2344000000.0000	  52.0045	   0.7683
2352000000.0000	  52.2093	   0.7992
2360000000.0000	  52.3580	   0.8572
2368000000.0000	  52.4592	   0.9360
2376000000.0000	  52.4633	   1.0164
2384000000.0000	  52.3296	   1.1030
2392000000.0000	  52.1038	   1.1755
2400000000.0000	  51.8535	   1.2314
2408000000.0000	  51.5913	   1.2818
2416000000.0000	  51.2892	   1.3299
2424000000.0000	  51.0020	   1.3595
2432000000.0000	  50.7915	   1.3892
2440000000.0000	  50.5927	   1.4141
2448000000.0000	  50.4189	   1.4362
2456000000.0000	  50.3802	   1.4624
2464000000.0000	  50.4858	   1.4858
2472000000.0000	  50.6340	   1.5081
2480000000.0000	  50.7668	   1.5318
2488000000.0000	  50.8887	   1.5586
2496000000.0000	  50.9815	   1.5825
2504000000.0000	  51.0920	   1.5990
2512000000.0000	  51.3190	   1.6190
2520000000.0000	  51.5430	   1.6316
2528000000.0000	  51.7562	   1.6526
2536000000.0000	  51.9325	   1.6672
2544000000.0000	  52.0967	   1.6763
2552000000.0000	  52.2053	   1.6804
2560000000.0000	  52.2809	   1.6897
2568000000.0000	  52.3805	   1.7105
2576000000.0000	  52.4835	   1.7433
2584000000.0000	  52.5540	   1.7833
2592000000.0000	  52.5220	   1.8414
2600000000.0000	  52.3200	   1.8986
2608000000.0000	  52.0870	   1.9621
2616000000.0000	  51.9700	   2.0242
2624000000.0000	  51.8890	   2.0864
2632000000.0000	  51.7758	   2.1436
2640000000.0000	  51.6280	   2.1930
2648000000.0000	  51.4740	   2.2362
2656000000.0000	  51.3780	   2.2743
2664000000.0000	  51.3207	   2.3022
2672000000.0000	  51.3128	   2.3270
2680000000.0000	  51.3026	   2.3387
2688000000.0000	  51.2746	   2.3272
2696000000.0000	  51.2624	   2.3288
2704000000.0000	  51.2941	   2.3161
2712000000.0000	  51.3529	   2.2993
2720000000.0000	  51.4101	   2.2848
2728000000.0000	  51.4738	   2.2726
2736000000.0000	  51.5183	   2.2607
2744000000.0000	  51.5389	   2.2473
2752000000.0000	  51.5866	   2.2377
2760000000.0000	  51.6689	   2.2325
2768000000.0000	  51.7302	   2.2293
2776000000.0000	  51.7030	   2.2239
2784000000.0000	  51.6726	   2.2274
2792000000.0000	  51.7117	   2.2297
2800000000.0000	  51.8060	   2.2359
2808000000.0000	  51.8588	   2.2457
2816000000.0000	  51.8411	   2.2511
2824000000.0000	  51.7700	   2.2542
2832000000.0000	  51.6881	   2.2618
2840000000.0000	  51.6422	   2.2760
2848000000.0000	  51.6305	   2.2765
2856000000.0000	  51.6242	   2.2847
2864000000.0000	  51.5781	   2.2907
2872000000.0000	  51.5132	   2.2928
2880000000.0000	  51.4381	   2.2921
2888000000.0000	  51.4036	   2.2945
2896000000.0000	  51.3149	   2.2913
2904000000.0000	  51.2411	   2.2884
2912000000.0000	  51.1827	   2.2888
2920000000.0000	  51.1014	   2.2866
2928000000.0000	  51.0098	   2.2858
2936000000.0000	  50.9528	   2.2730
2944000000.0000	  50.9340	   2.2680
2952000000.0000	  50.8875	   2.2595
2960000000.0000	  50.8654	   2.2602
2968000000.0000	  50.8820	   2.2591
2976000000.0000	  50.8942	   2.2584
2984000000.0000	  50.8971	   2.2748
2992000000.0000	  50.9652	   2.2947
3000000000.0000	  51.1909	   2.3270
3008000000.0000	  51.4530	   2.3721
3016000000.0000	  51.6328	   2.4165
3024000000.0000	  51.7469	   2.4582
3032000000.0000	  51.8269	   2.4961
3040000000.0000	  51.8852	   2.5377
3048000000.0000	  51.9154	   2.5682
3056000000.0000	  51.9120	   2.5944
3064000000.0000	  51.8609	   2.6133
3072000000.0000	  51.8057	   2.6273
3080000000.0000	  51.7088	   2.6412
3088000000.0000	  51.6168	   2.6544
3096000000.0000	  51.5211	   2.6611
3104000000.0000	  51.4195	   2.6695
3112000000.0000	  51.3535	   2.6708
3120000000.0000	  51.3503	   2.6755
3128000000.0000	  51.3697	   2.6759
3136000000.0000	  51.3784	   2.6864
3144000000.0000	  51.3940	   2.6838
3152000000.0000	  51.3842	   2.6861
3160000000.0000	  51.3951	   2.6909
3168000000.0000	  51.4043	   2.6931
3176000000.0000	  51.3999	   2.6916
3184000000.0000	  51.4613	   2.6917
3192000000.0000	  51.6292	   2.6969
3200000000.0000	  51.8466	   2.7048
3208000000.0000	  52.0237	   2.7163
3216000000.0000	  52.1904	   2.7117
3224000000.0000	  52.3091	   2.7232
3232000000.0000	  52.4260	   2.7285
3240000000.0000	  52.5281	   2.7409
3248000000.0000	  52.6566	   2.7518
3256000000.0000	  52.7747	   2.7666
3264000000.0000	  52.8734	   2.7879
3272000000.0000	  52.9902	   2.7944
3280000000.0000	  53.0887	   2.8047
3288000000.0000	  53.1584	   2.8172
3296000000.0000	  53.1493	   2.8255
3304000000.0000	  53.1032	   2.8260
3312000000.0000	  53.0644	   2.8265
3320000000.0000	  53.0292	   2.8354
3328000000.0000	  52.9688	   2.8258
3336000000.0000	  52.8754	   2.8229
3344000000.0000	  52.7910	   2.8227
3352000000.0000	  52.6902	   2.8165
3360000000.0000	  52.6156	   2.8139
3368000000.0000	  52.5974	   2.8256
3376000000.0000	  52.6169	   2.8268
3384000000.0000	  52.6339	   2.8349
3392000000.0000	  52.6371	   2.8396
3400000000.0000	  52.6562	   2.8498
3408000000.0000	  52.6574	   2.8576
3416000000.0000	  52.6649	   2.8559
3424000000.0000	  52.6924	   2.8624
3432000000.0000	  52.7493	   2.8691
3440000000.0000	  52.8043	   2.8744
3448000000.0000	  52.8692	   2.8726
3456000000.0000	  52.9334	   2.8685
3464000000.0000	  52.9776	   2.8656
3472000000.0000	  52.9906	   2.8698
3480000000.0000	  52.9428	   2.8729
3488000000.0000	  52.8826	   2.8772
3496000000.0000	  52.8365	   2.8823
3504000000.0000	  52.7888	   2.8895
3512000000.0000	  52.7084	   2.9005
3520000000.0000	  52.6553	   2.9194
3528000000.0000	  52.6196	   2.9316
3536000000.0000	  52.5831	   2.9439
3544000000.0000	  52.5871	   2.9649
3552000000.0000	  52.6526	   2.9848
3560000000.0000	  52.7188	   3.0093
3568000000.0000	  52.7569	   3.0330
3576000000.0000	  52.8169	   3.0635
3584000000.0000	  52.8685	   3.0832
3592000000.0000	  52.9297	   3.1084
3600000000.0000	  52.9741	   3.1325
3608000000.0000	  53.0411	   3.1580
3616000000.0000	  53.1226	   3.1778
3624000000.0000	  53.1915	   3.2056
3632000000.0000	  53.2509	   3.2243
3640000000.0000	  53.3218	   3.2449
3648000000.0000	  53.4010	   3.2659
3656000000.0000	  53.4474	   3.2943
3664000000.0000	  53.4910	   3.3186
3672000000.0000	  53.5057	   3.3487
3680000000.0000	  53.5120	   3.3706
3688000000.0000	  53.4665	   3.3844
3696000000.0000	  53.4155	   3.4049
3704000000.0000	  53.3917	   3.4158
3712000000.0000	  53.3331	   3.4301
3720000000.0000	  53.2844	   3.4397
3728000000.0000	  53.2977	   3.4499
3736000000.0000	  53.3239	   3.4577
3744000000.0000	  53.3285	   3.4679
3752000000.0000	  53.3457	   3.4811
3760000000.0000	  53.3366	   3.4922
3768000000.0000	  53.3278	   3.4952
3776000000.0000	  53.2907	   3.5039
3784000000.0000	  53.2911	   3.5136
3792000000.0000	  53.3067	   3.5213
3800000000.0000	  53.3079	   3.5230
3808000000.0000	  53.3036	   3.5184
3816000000.0000	  53.2911	   3.5153
3824000000.0000	  53.2821	   3.5139
3832000000.0000	  53.2440	   3.5108
3840000000.0000	  53.1800	   3.5012
3848000000.0000	  53.0972	   3.4981
3856000000.0000	  52.9718	   3.4956
3864000000.0000	  52.7921	   3.4818
3872000000.0000	  52.5894	   3.4700
3880000000.0000	  52.4592	   3.4533
3888000000.0000	  52.3445	   3.4383
3896000000.0000	  52.2285	   3.4211
3904000000.0000	  52.1375	   3.4083
3912000000.0000	  52.0503	   3.4042
3920000000.0000	  51.9695	   3.3935
3928000000.0000	  51.9047	   3.3914
3936000000.0000	  51.8712	   3.3840
3944000000.0000	  51.8090	   3.3735
3952000000.0000	  51.7687	   3.3693
3960000000.0000	  51.7345	   3.3557
3968000000.0000	  51.7437	   3.3454
3976000000.0000	  51.7581	   3.3314
3984000000.0000	  51.7987	   3.3171
3992000000.0000	  51.8604	   3.3011
4000000000.0000	  51.8933	   3.2909
4008000000.0000	  51.9051	   3.2822
4016000000.0000	  51.8652	   3.2609
4024000000.0000	  51.8260	   3.2451
4032000000.0000	  51.7724	   3.2387
4040000000.0000	  51.6923	   3.2293
4048000000.0000	  51.6007	   3.2260
4056000000.0000	  51.5555	   3.2169
4064000000.0000	  51.5468	   3.2098
4072000000.0000	  51.5232	   3.1939
4080000000.0000	  51.5122	   3.1825
4088000000.0000	  51.5332	   3.1665
4096000000.0000	  51.5501	   3.1524
4104000000.0000	  51.5390	   3.1388
4112000000.0000	  51.5408	   3.1245
4120000000.0000	  51.5592	   3.1113
4128000000.0000	  51.5773	   3.0941
4136000000.0000	  51.5591	   3.0839
4144000000.0000	  51.5611	   3.0725
4152000000.0000	  51.5883	   3.0707
4160000000.0000	  51.5965	   3.0606
4168000000.0000	  51.5549	   3.0525
4176000000.0000	  51.5649	   3.0524
4184000000.0000	  51.6047	   3.0541
4192000000.0000	  51.6354	   3.0625
4200000000.0000	  51.6887	   3.0707
4208000000.0000	  51.7044	   3.0866
4216000000.0000	  51.6855	   3.1021
4224000000.0000	  51.6677	   3.1155
4232000000.0000	  51.6505	   3.1368
4240000000.0000	  51.6504	   3.1607
4248000000.0000	  51.6401	   3.1846
4256000000.0000	  51.6380	   3.2018
4264000000.0000	  51.6872	   3.2123
4272000000.0000	  51.7630	   3.2216
4280000000.0000	  51.8023	   3.2320
4288000000.0000	  51.8117	   3.2391
4296000000.0000	  51.8276	   3.2445
4304000000.0000	  51.8323	   3.2411
4312000000.0000	  51.8446	   3.2450
4320000000.0000	  51.8606	   3.2371
4328000000.0000	  51.9085	   3.2358
4336000000.0000	  51.9756	   3.2273
4344000000.0000	  52.0508	   3.2189
4352000000.0000	  52.1584	   3.2098
4360000000.0000	  52.2795	   3.2084
4368000000.0000	  52.4168	   3.2012
4376000000.0000	  52.5203	   3.1998
4384000000.0000	  52.6255	   3.2041
4392000000.0000	  52.7217	   3.2122
4400000000.0000	  52.8045	   3.2166
4408000000.0000	  52.8506	   3.2346
4416000000.0000	  52.8736	   3.2503
4424000000.0000	  52.8938	   3.2676
4432000000.0000	  52.8853	   3.2880
4440000000.0000	  52.8889	   3.3084
4448000000.0000	  52.9085	   3.3228
4456000000.0000	  52.9392	   3.3515
4464000000.0000	  52.9186	   3.3624
4472000000.0000	  52.8707	   3.3751
4480000000.0000	  52.7985	   3.3827
4488000000.0000	  52.7220	   3.3972
4496000000.0000	  52.6383	   3.4080
4504000000.0000	  52.5663	   3.4244
4512000000.0000	  52.5371	   3.4434
4520000000.0000	  52.5184	   3.4580
4528000000.0000	  52.5022	   3.4690
4536000000.0000	  52.5002	   3.4845
4544000000.0000	  52.5009	   3.4940
4552000000.0000	  52.4965	   3.4930
4560000000.0000	  52.5037	   3.5077
4568000000.0000	  52.5370	   3.5203
4576000000.0000	  52.5502	   3.5306
4584000000.0000	  52.5587	   3.5294
4592000000.0000	  52.5669	   3.5352
4600000000.0000	  52.6296	   3.5445
4608000000.0000	  52.7079	   3.5361
4616000000.0000	  52.7758	   3.5361
4624000000.0000	  52.8301	   3.5438
4632000000.0000	  52.9103	   3.5448
4640000000.0000	  52.9921	   3.5389
4648000000.0000	  53.0585	   3.5359
4656000000.0000	  53.1134	   3.5318
4664000000.0000	  53.1760	   3.5362
4672000000.0000	  53.2381	   3.5240
4680000000.0000	  53.2654	   3.5268
4688000000.0000	  53.3073	   3.5338
4696000000.0000	  53.3638	   3.5418
4704000000.0000	  53.4262	   3.5542
4712000000.0000	  53.4930	   3.5532
4720000000.0000	  53.5987	   3.5580
4728000000.0000	  53.7355	   3.5652
4736000000.0000	  53.8619	   3.5740
4744000000.0000	  53.9845	   3.5843
4752000000.0000	  54.0814	   3.5912
4760000000.0000	  54.1578	   3.5967
4768000000.0000	  54.1832	   3.5962
4776000000.0000	  54.1883	   3.6014
4784000000.0000	  54.2202	   3.6148
4792000000.0000	  54.2331	   3.6352
4800000000.0000	  54.2424	   3.6600
4808000000.0000	  54.2532	   3.6835
4816000000.0000	  54.2808	   3.7084
4824000000.0000	  54.3144	   3.7309
4832000000.0000	  54.3259	   3.7520
4840000000.0000	  54.3379	   3.7692
4848000000.0000	  54.3671	   3.7854
4856000000.0000	  54.3795	   3.7920
4864000000.0000	  54.3823	   3.8113
4872000000.0000	  54.4077	   3.8287
4880000000.0000	  54.4464	   3.8504
4888000000.0000	  54.4853	   3.8595
4896000000.0000	  54.5416	   3.8684
4904000000.0000	  54.6399	   3.8830
4912000000.0000	  54.7526	   3.8840
4920000000.0000	  54.8483	   3.9002
4928000000.0000	  54.9329	   3.9130
4936000000.0000	  55.0126	   3.9257
4944000000.0000	  55.0714	   3.9226
4952000000.0000	  55.0959	   3.9119
4960000000.0000	  55.1140	   3.9135
4968000000.0000	  55.1525	   3.9216
4976000000.0000	  55.1643	   3.9311
4984000000.0000	  55.1765	   3.9436
4992000000.0000	  55.1950	   3.9515
5000000000.0000	  55.2348	   3.9678
