frequency	e'	e''
1000000000.0000	  17.6263	   0.2146
1008000000.0000	  17.6293	   0.2166
1016000000.0000	  17.6312	   0.2209
1024000000.0000	  17.6342	   0.2204
1032000000.0000	  17.6361	   0.2209
1040000000.0000	  17.6341	   0.2250
1048000000.0000	  17.6429	   0.2275
1056000000.0000	  17.6478	   0.2390
1064000000.0000	  17.6508	   0.2468
1072000000.0000	  17.6448	   0.2485
1080000000.0000	  17.6454	   0.2556
1088000000.0000	  17.6423	   0.2553
1096000000.0000	  17.6440	   0.2675
1104000000.0000	  17.6434	   0.2658
1112000000.0000	  17.6340	   0.2682
1120000000.0000	  17.6296	   0.2721
1128000000.0000	  17.6235	   0.2795
1136000000.0000	  17.6154	   0.2801
1144000000.0000	  17.6067	   0.2897
1152000000.0000	  17.6038	   0.2913
1160000000.0000	  17.5917	   0.2996
1168000000.0000	  17.5936	   0.3030
1176000000.0000	  17.5853	   0.3054
1184000000.0000	  17.5855	   0.3082
1192000000.0000	  17.5783	   0.3110
1200000000.0000	  17.5745	   0.3124
1208000000.0000	  17.5692	   0.3130
1216000000.0000	  17.5729	   0.3197
1224000000.0000	  17.5705	   0.3281
1232000000.0000	  17.5720	   0.3311
1240000000.0000	  17.5696	   0.3390
1248000000.0000	  17.5719	   0.3432
1256000000.0000	  17.5730	   0.3519
1264000000.0000	  17.5664	   0.3524
1272000000.0000	  17.5684	   0.3532
1280000000.0000	  17.5622	   0.3551
1288000000.0000	  17.5578	   0.3564
1296000000.0000	  17.5595	   0.3603
1304000000.0000	  17.5553	   0.3623
1312000000.0000	  17.5494	   0.3665
1320000000.0000	  17.5453	   0.3696
1328000000.0000	  17.5502	   0.3710
1336000000.0000	  17.5466	   0.3788
1344000000.0000	  17.5473	   0.3808
1352000000.0000	  17.5499	   0.3890
1360000000.0000	  17.5400	   0.3883
1368000000.0000	  17.5348	   0.3900
1376000000.0000	  17.5397	   0.3904
1384000000.0000	  17.5341	   0.3912
1392000000.0000	  17.5325	   0.3946
1400000000.0000	  17.5262	   0.3974
1408000000.0000	  17.5287	   0.3972
1416000000.0000	  17.5273	   0.4018
1424000000.0000	  17.5339	   0.4066
1432000000.0000	  17.5346	   0.4089
1440000000.0000	  17.5364	   0.4102
1448000000.0000	  17.5467	   0.4139
1456000000.0000	  17.5563	   0.4147
1464000000.0000	  17.5673	   0.4188
1472000000.0000	  17.5846	   0.4147
1480000000.0000	  17.6007	   0.4155
1488000000.0000	  17.6063	   0.4147
1496000000.0000	  17.6193	   0.4182
1504000000.0000	  17.6385	   0.4180
1512000000.0000	  17.6341	   0.4218
1520000000.0000	  17.6286	   0.4272
1528000000.0000	  17.6116	   0.4332
1536000000.0000	  17.6126	   0.4354
1544000000.0000	  17.6157	   0.4429
1552000000.0000	  17.6213	   0.4409
1560000000.0000	  17.6220	   0.4448
1568000000.0000	  17.6202	   0.4511
1576000000.0000	  17.6234	   0.4503
1584000000.0000	  17.6185	   0.4561
1592000000.0000	  17.6212	   0.4559
1600000000.0000	  17.6172	   0.4611
1608000000.0000	  17.6167	   0.4628
1616000000.0000	  17.6146	   0.4580
1624000000.0000	  17.6130	   0.4639
1632000000.0000	  17.6097	   0.4649
1640000000.0000	  17.6077	   0.4629
1648000000.0000	  17.6040	   0.4618
1656000000.0000	  17.5951	   0.4634
1664000000.0000	  17.5920	   0.4554
1672000000.0000	  17.5886	   0.4526
1680000000.0000	  17.5882	   0.4534
1688000000.0000	  17.5878	   0.4486
1696000000.0000	  17.5809	   0.4461
1704000000.0000	  17.5843	   0.4460
1712000000.0000	  17.5869	   0.4422
1720000000.0000	  17.5923	   0.4415
1728000000.0000	  17.5969	   0.4411
1736000000.0000	  17.5995	   0.4434
1744000000.0000	  17.6022	   0.4449
1752000000.0000	  17.6080	   0.4499
1760000000.0000	  17.6117	   0.4516
1768000000.0000	  17.6111	   0.4475
1776000000.0000	  17.6171	   0.4497
1784000000.0000	  17.6230	   0.4611
1792000000.0000	  17.6283	   0.4641
1800000000.0000	  17.6373	   0.4692
1808000000.0000	  17.6418	   0.4802
1816000000.0000	  17.6433	   0.4922
1824000000.0000	  17.6475	   0.4948
1832000000.0000	  17.6455	   0.5017
1840000000.0000	  17.6427	   0.4992
1848000000.0000	  17.6444	   0.5024
1856000000.0000	  17.6383	   0.5009
1864000000.0000	  17.6365	   0.5014
1872000000.0000	  17.6314	   0.5009
1880000000.0000	  17.6265	   0.5010
1888000000.0000	  17.6197	   0.4971
1896000000.0000	  17.6172	   0.4948
1904000000.0000	  17.6163	   0.4941
1912000000.0000	  17.6110	   0.4835
1920000000.0000	  17.6090	   0.4768
1928000000.0000	  17.6004	   0.4729
1936000000.0000	  17.5933	   0.4587
1944000000.0000	  17.5811	   0.4459
1952000000.0000	  17.5743	   0.4262
1960000000.0000	  17.5693	   0.4104
1968000000.0000	  17.5724	   0.3901
1976000000.0000	  17.5780	   0.3775
1984000000.0000	  17.5843	   0.3605
1992000000.0000	  17.5967	   0.3464
2000000000.0000	  17.6117	   0.3249
2008000000.0000	  17.6414	   0.3059
2016000000.0000	  17.6693	   0.3001
2024000000.0000	  17.7009	   0.2909
2032000000.0000	  17.7382	   0.2877
2040000000.0000	  17.7700	   0.2920
2048000000.0000	  17.8062	   0.3080
2056000000.0000	  17.8367	   0.3266
2064000000.0000	  17.8662	   0.3556
2072000000.0000	  17.8867	   0.3870
2080000000.0000	  17.9061	   0.4216
2088000000.0000	  17.9164	   0.4511
2096000000.0000	  17.9269	   0.4831
2104000000.0000	  17.9304	   0.5126
2112000000.0000	  17.9323	   0.5434
2120000000.0000	  17.9303	   0.5657
2128000000.0000	  17.9225	   0.5872
2136000000.0000	  17.9159	   0.6049
2144000000.0000	  17.9071	   0.6265
2152000000.0000	  17.8950	   0.6351
2160000000.0000	  17.8877	   0.6496
2168000000.0000	  17.8734	   0.6591
2176000000.0000	  17.8620	   0.6649
2184000000.0000	  17.8489	   0.6699
2192000000.0000	  17.8410	   0.6742
2200000000.0000	  17.8278	   0.6757
2208000000.0000	  17.8206	   0.6672
2216000000.0000	  17.8048	   0.6680
2224000000.0000	  17.7867	   0.6627
2232000000.0000	  17.7702	   0.6582
2240000000.0000	  17.7618	   0.6496
2248000000.0000	  17.7499	   0.6361
2256000000.0000	  17.7416	   0.6271
2264000000.0000	  17.7306	   0.6106
2272000000.0000	  17.7249	   0.5957
2280000000.0000	  17.7268	   0.5769
2288000000.0000	  17.7280	   0.5522
2296000000.0000	  17.7461	   0.5238
2304000000.0000	  17.7611	   0.5030
2312000000.0000	  17.7855	   0.4711
2320000000.0000	  17.8190	   0.4536
2328000000.0000	  17.8573	   0.4338
2336000000.0000	  17.9004	   0.4268
2344000000.0000	  17.9442	   0.4260
2352000000.0000	  17.9922	   0.4390
2360000000.0000	  18.0194	   0.4613
2368000000.0000	  18.0538	   0.4916
2376000000.0000	  18.0841	   0.5229
2384000000.0000	  18.0959	   0.5547
2392000000.0000	  18.1098	   0.5792
2400000000.0000	  18.1025	   0.6055
2408000000.0000	  18.0975	   0.6188
2416000000.0000	  18.0932	   0.6434
2424000000.0000	  18.0880	   0.6558
2432000000.0000	  18.0876	   0.6682
2440000000.0000	  18.0773	   0.6861
2448000000.0000	  18.0673	   0.6944
2456000000.0000	  18.0473	   0.7056
2464000000.0000	  18.0326	   0.7165
2472000000.0000	  18.0201	   0.7243
2480000000.0000	  18.0088	   0.7296
2488000000.0000	  18.0016	   0.7384
2496000000.0000	  17.9948	   0.7420
2504000000.0000	  17.9861	   0.7482
2512000000.0000	  17.9799	   0.7529
2520000000.0000	  17.9686	   0.7496
2528000000.0000	  17.9596	   0.7539
2536000000.0000	  17.9570	   0.7520
2544000000.0000	  17.9607	   0.7528
2552000000.0000	  17.9648	   0.7527
2560000000.0000	  17.9771	   0.7503
2568000000.0000	  17.9970	   0.7473
2576000000.0000	  18.0193	   0.7559
2584000000.0000	  18.0373	   0.7600
2592000000.0000	  18.0605	   0.7731
2600000000.0000	  18.0756	   0.7843
2608000000.0000	  18.0953	   0.7947
2616000000.0000	  18.1056	   0.8113
2624000000.0000	  18.1139	   0.8236
2632000000.0000	  18.1214	   0.8308
2640000000.0000	  18.1196	   0.8429
2648000000.0000	  18.1250	   0.8581
2656000000.0000	  18.1296	   0.8670
2664000000.0000	  18.1335	   0.8741
2672000000.0000	  18.1400	   0.8823
2680000000.0000	  18.1422	   0.8915
2688000000.0000	  18.1525	   0.8911
2696000000.0000	  18.1521	   0.8956
2704000000.0000	  18.1541	   0.9026
2712000000.0000	  18.1518	   0.9105
2720000000.0000	  18.1537	   0.9197
2728000000.0000	  18.1550	   0.9348
2736000000.0000	  18.1607	   0.9449
2744000000.0000	  18.1604	   0.9618
2752000000.0000	  18.1596	   0.9769
2760000000.0000	  18.1543	   0.9893
2768000000.0000	  18.1554	   0.9993
2776000000.0000	  18.1546	   1.0088
2784000000.0000	  18.1547	   1.0172
2792000000.0000	  18.1596	   1.0202
2800000000.0000	  18.1584	   1.0293
2808000000.0000	  18.1556	   1.0382
2816000000.0000	  18.1547	   1.0470
2824000000.0000	  18.1535	   1.0554
2832000000.0000	  18.1530	   1.0618
2840000000.0000	  18.1541	   1.0742
2848000000.0000	  18.1616	   1.0787
2856000000.0000	  18.1637	   1.0858
2864000000.0000	  18.1704	   1.0879
2872000000.0000	  18.1770	   1.0910
2880000000.0000	  18.1814	   1.0920
2888000000.0000	  18.1906	   1.0897
2896000000.0000	  18.1901	   1.0919
2904000000.0000	  18.1909	   1.0920
2912000000.0000	  18.1913	   1.0943
2920000000.0000	  18.1905	   1.0983
2928000000.0000	  18.1939	   1.1005
