frequency	e'	e''
2656000000.0000	  75.8238	   8.0652
2664000000.0000	  75.8194	   8.1267
2672000000.0000	  75.8146	   8.1958
2680000000.0000	  75.7976	   8.2520
2688000000.0000	  75.7895	   8.3003
2696000000.0000	  75.7818	   8.3619
2704000000.0000	  75.7683	   8.4102
2712000000.0000	  75.7565	   8.4610
2720000000.0000	  75.7422	   8.5041
2728000000.0000	  75.7348	   8.5523
2736000000.0000	  75.7277	   8.5915
2744000000.0000	  75.7147	   8.6371
2752000000.0000	  75.7082	   8.6742
2760000000.0000	  75.7070	   8.7163
2768000000.0000	  75.6966	   8.7399
2776000000.0000	  75.6935	   8.7822
2784000000.0000	  75.7011	   8.8129
2792000000.0000	  75.6938	   8.8418
2800000000.0000	  75.6958	   8.8734
2808000000.0000	  75.6952	   8.9106
2816000000.0000	  75.6962	   8.9412
2824000000.0000	  75.6938	   8.9717
2832000000.0000	  75.6977	   9.0029
2840000000.0000	  75.6914	   9.0310
2848000000.0000	  75.6823	   9.0637
2856000000.0000	  75.6706	   9.0934
2864000000.0000	  75.6611	   9.1220
2872000000.0000	  75.6417	   9.1603
2880000000.0000	  75.6317	   9.1855
2888000000.0000	  75.6127	   9.2130
2896000000.0000	  75.5875	   9.2403
2904000000.0000	  75.5685	   9.2720
2912000000.0000	  75.5470	   9.3010
2920000000.0000	  75.5336	   9.3359
2928000000.0000	  75.5042	   9.3554
2936000000.0000	  75.4909	   9.3835
2944000000.0000	  75.4777	   9.4085
2952000000.0000	  75.4583	   9.4373
2960000000.0000	  75.4426	   9.4688
2968000000.0000	  75.4286	   9.4921
2976000000.0000	  75.4081	   9.5176
2984000000.0000	  75.3999	   9.5338
2992000000.0000	  75.3811	   9.5633
3000000000.0000	  75.3748	   9.5959
3008000000.0000	  75.3715	   9.6265
3016000000.0000	  75.3590	   9.6531
3024000000.0000	  75.3502	   9.6799
3032000000.0000	  75.3509	   9.7092
3040000000.0000	  75.3507	   9.7409
3048000000.0000	  75.3396	   9.7696
3056000000.0000	  75.3359	   9.8006
3064000000.0000	  75.3272	   9.8316
3072000000.0000	  75.3240	   9.8651
3080000000.0000	  75.3148	   9.8876
3088000000.0000	  75.3071	   9.9277
3096000000.0000	  75.2936	   9.9488
3104000000.0000	  75.2837	   9.9800
3112000000.0000	  75.2727	  10.0058
3120000000.0000	  75.2526	  10.0274
3128000000.0000	  75.2365	  10.0259
3136000000.0000	  75.2170	  10.0557
3144000000.0000	  75.1991	  10.0753
3152000000.0000	  75.1817	  10.0856
3160000000.0000	  75.1615	  10.1041
3168000000.0000	  75.1365	  10.1284
3176000000.0000	  75.1130	  10.1300
3184000000.0000	  75.1015	  10.1456
3192000000.0000	  75.0742	  10.1637
3200000000.0000	  75.0620	  10.1756
3208000000.0000	  75.0460	  10.1933
3216000000.0000	  75.0294	  10.2107
3224000000.0000	  75.0147	  10.2421
3232000000.0000	  75.0165	  10.2570
3240000000.0000	  74.9978	  10.2732
3248000000.0000	  74.9879	  10.2916
3256000000.0000	  74.9779	  10.3069
3264000000.0000	  74.9587	  10.3240
3272000000.0000	  74.9468	  10.3544
3280000000.0000	  74.9357	  10.3687
3288000000.0000	  74.9238	  10.3935
3296000000.0000	  74.9057	  10.4176
3304000000.0000	  74.8891	  10.4372
3312000000.0000	  74.8812	  10.4606
3320000000.0000	  74.8590	  10.5050
3328000000.0000	  74.8472	  10.5221
3336000000.0000	  74.8231	  10.5547
3344000000.0000	  74.8107	  10.5846
3352000000.0000	  74.7883	  10.6110
3360000000.0000	  74.7662	  10.6343
3368000000.0000	  74.7495	  10.6764
3376000000.0000	  74.7227	  10.7042
3384000000.0000	  74.7021	  10.7339
3392000000.0000	  74.6854	  10.7535
3400000000.0000	  74.6744	  10.7769
3408000000.0000	  74.6510	  10.8118
3416000000.0000	  74.6412	  10.8185
3424000000.0000	  74.6343	  10.8425
3432000000.0000	  74.6268	  10.8598
3440000000.0000	  74.6049	  10.8652
3448000000.0000	  74.6004	  10.8717
3456000000.0000	  74.5942	  10.8751
3464000000.0000	  74.5877	  10.8895
3472000000.0000	  74.5787	  10.8893
3480000000.0000	  74.5706	  10.8944
3488000000.0000	  74.5757	  10.8956
3496000000.0000	  74.5807	  10.9009
3504000000.0000	  74.5838	  10.9080
3512000000.0000	  74.5934	  10.9122
3520000000.0000	  74.5940	  10.9272
3528000000.0000	  74.5969	  10.9231
3536000000.0000	  74.5924	  10.9305
3544000000.0000	  74.5858	  10.9428
3552000000.0000	  74.5789	  10.9520
3560000000.0000	  74.5741	  10.9595
3568000000.0000	  74.5571	  10.9792
3576000000.0000	  74.5451	  10.9910
3584000000.0000	  74.5382	  11.0061
3592000000.0000	  74.5257	  11.0260
3600000000.0000	  74.5185	  11.0458
3608000000.0000	  74.5135	  11.0568
3616000000.0000	  74.5134	  11.0775
3624000000.0000	  74.4957	  11.0990
3632000000.0000	  74.4965	  11.1129
3640000000.0000	  74.4904	  11.1389
3648000000.0000	  74.4800	  11.1617
3656000000.0000	  74.4697	  11.1822
3664000000.0000	  74.4717	  11.2096
3672000000.0000	  74.4718	  11.2348
3680000000.0000	  74.4725	  11.2638
3688000000.0000	  74.4694	  11.2941
3696000000.0000	  74.4680	  11.3199
3704000000.0000	  74.4674	  11.3496
3712000000.0000	  74.4694	  11.3769
3720000000.0000	  74.4671	  11.3971
3728000000.0000	  74.4630	  11.4132
3736000000.0000	  74.4504	  11.4348
3744000000.0000	  74.4419	  11.4567
3752000000.0000	  74.4377	  11.4701
3760000000.0000	  74.4344	  11.4994
3768000000.0000	  74.4306	  11.5157
3776000000.0000	  74.4146	  11.5311
3784000000.0000	  74.4062	  11.5468
3792000000.0000	  74.4014	  11.5674
3800000000.0000	  74.3935	  11.5767
3808000000.0000	  74.3931	  11.5914
3816000000.0000	  74.3817	  11.6073
3824000000.0000	  74.3785	  11.6273
3832000000.0000	  74.3697	  11.6421
3840000000.0000	  74.3626	  11.6589
3848000000.0000	  74.3625	  11.6731
3856000000.0000	  74.3584	  11.7052
3864000000.0000	  74.3535	  11.7132
3872000000.0000	  74.3537	  11.7411
3880000000.0000	  74.3680	  11.7631
3888000000.0000	  74.3748	  11.7789
3896000000.0000	  74.3799	  11.7907
3904000000.0000	  74.3765	  11.8161
3912000000.0000	  74.3685	  11.8380
3920000000.0000	  74.3781	  11.8638
3928000000.0000	  74.3918	  11.8845
3936000000.0000	  74.3930	  11.9070
3944000000.0000	  74.4028	  11.9324
3952000000.0000	  74.4026	  11.9556
3960000000.0000	  74.3998	  11.9965
3968000000.0000	  74.4147	  12.0143
3976000000.0000	  74.4192	  12.0380
3984000000.0000	  74.4283	  12.0692
3992000000.0000	  74.4225	  12.0924
4000000000.0000	  74.4265	  12.1184
4008000000.0000	  74.4284	  12.1476
4016000000.0000	  74.4248	  12.1672
4024000000.0000	  74.4349	  12.1937
4032000000.0000	  74.4293	  12.2233
4040000000.0000	  74.4278	  12.2463
4048000000.0000	  74.4260	  12.2631
4056000000.0000	  74.4285	  12.2873
4064000000.0000	  74.4350	  12.3185
4072000000.0000	  74.4348	  12.3454
4080000000.0000	  74.4343	  12.3593
4088000000.0000	  74.4283	  12.3812
4096000000.0000	  74.4202	  12.4058
4104000000.0000	  74.4191	  12.4129
4112000000.0000	  74.4057	  12.4490
4120000000.0000	  74.4111	  12.4681
4128000000.0000	  74.4004	  12.4940
4136000000.0000	  74.3860	  12.5165
4144000000.0000	  74.3829	  12.5416
4152000000.0000	  74.3749	  12.5798
4160000000.0000	  74.3801	  12.6107
4168000000.0000	  74.3673	  12.6174
4176000000.0000	  74.3673	  12.6590
4184000000.0000	  74.3597	  12.6848
4192000000.0000	  74.3604	  12.7185
4200000000.0000	  74.3454	  12.7568
4208000000.0000	  74.3362	  12.7901
4216000000.0000	  74.3277	  12.8162
4224000000.0000	  74.3272	  12.8518
4232000000.0000	  74.3205	  12.8966
4240000000.0000	  74.3141	  12.9391
4248000000.0000	  74.3068	  12.9831
4256000000.0000	  74.3049	  13.0255
4264000000.0000	  74.2962	  13.0580
4272000000.0000	  74.2809	  13.1076
4280000000.0000	  74.2724	  13.1442
4288000000.0000	  74.2573	  13.1919
4296000000.0000	  74.2466	  13.2208
4304000000.0000	  74.2342	  13.2730
4312000000.0000	  74.2100	  13.3152
4320000000.0000	  74.1961	  13.3631
4328000000.0000	  74.1809	  13.4067
4336000000.0000	  74.1690	  13.4473
4344000000.0000	  74.1406	  13.4960
4352000000.0000	  74.1273	  13.5241
4360000000.0000	  74.0969	  13.5654
4368000000.0000	  74.0911	  13.5943
4376000000.0000	  74.0651	  13.6395
4384000000.0000	  74.0367	  13.6694
4392000000.0000	  74.0279	  13.6932
4400000000.0000	  74.0012	  13.7086
4408000000.0000	  73.9793	  13.7444
4416000000.0000	  73.9582	  13.7877
4424000000.0000	  73.9402	  13.8101
4432000000.0000	  73.9197	  13.8375
4440000000.0000	  73.9021	  13.8746
4448000000.0000	  73.8918	  13.8949
4456000000.0000	  73.8834	  13.9213
4464000000.0000	  73.8509	  13.9391
4472000000.0000	  73.8260	  13.9605
4480000000.0000	  73.8102	  13.9807
4488000000.0000	  73.7916	  14.0129
4496000000.0000	  73.7775	  14.0203
4504000000.0000	  73.7328	  14.0458
4512000000.0000	  73.7184	  14.0769
4520000000.0000	  73.7018	  14.0914
4528000000.0000	  73.6860	  14.1106
4536000000.0000	  73.6668	  14.1310
4544000000.0000	  73.6518	  14.1501
4552000000.0000	  73.6125	  14.1795
4560000000.0000	  73.6048	  14.1852
4568000000.0000	  73.5934	  14.2017
4576000000.0000	  73.5773	  14.2200
4584000000.0000	  73.5652	  14.2347
4592000000.0000	  73.5453	  14.2640
4600000000.0000	  73.5251	  14.2776
4608000000.0000	  73.5126	  14.2814
4616000000.0000	  73.4953	  14.3014
4624000000.0000	  73.4869	  14.3262
4632000000.0000	  73.4653	  14.3498
4640000000.0000	  73.4567	  14.3668
4648000000.0000	  73.4525	  14.3761
4656000000.0000	  73.4283	  14.3945
4664000000.0000	  73.4204	  14.4222
4672000000.0000	  73.3979	  14.4406
4680000000.0000	  73.3925	  14.4565
4688000000.0000	  73.3794	  14.4740
4696000000.0000	  73.3675	  14.4935
4704000000.0000	  73.3426	  14.5178
4712000000.0000	  73.3367	  14.5242
4720000000.0000	  73.3213	  14.5426
4728000000.0000	  73.3117	  14.5677
4736000000.0000	  73.2995	  14.5843
4744000000.0000	  73.2726	  14.6008
4752000000.0000	  73.2598	  14.6140
4760000000.0000	  73.2473	  14.6259
4768000000.0000	  73.2309	  14.6438
4776000000.0000	  73.2173	  14.6596
4784000000.0000	  73.2064	  14.6785
4792000000.0000	  73.1948	  14.6905
4800000000.0000	  73.1831	  14.7009
4808000000.0000	  73.1591	  14.7199
4816000000.0000	  73.1565	  14.7386
4824000000.0000	  73.1397	  14.7546
4832000000.0000	  73.1301	  14.7760
4840000000.0000	  73.1100	  14.7905
4848000000.0000	  73.1062	  14.8190
4856000000.0000	  73.0965	  14.8402
4864000000.0000	  73.0801	  14.8509
4872000000.0000	  73.0714	  14.8713
4880000000.0000	  73.0624	  14.8890
4888000000.0000	  73.0467	  14.9169
4896000000.0000	  73.0465	  14.9427
4904000000.0000	  73.0222	  14.9633
4912000000.0000	  73.0075	  14.9654
4920000000.0000	  72.9988	  14.9836
4928000000.0000	  72.9820	  15.0038
4936000000.0000	  72.9848	  15.0084
4944000000.0000	  72.9716	  15.0302
4952000000.0000	  72.9727	  15.0385
4960000000.0000	  72.9513	  15.0546
4968000000.0000	  72.9514	  15.0721
4976000000.0000	  72.9431	  15.0841
4984000000.0000	  72.9279	  15.1014
4992000000.0000	  72.9266	  15.1125
5000000000.0000	  72.9185	  15.1337
