frequency	e'	e''
1400000000.0000	  40.0051	   2.3010
1408000000.0000	  40.0069	   2.3218
1416000000.0000	  40.0130	   2.3414
1424000000.0000	  40.0328	   2.3561
1432000000.0000	  40.0510	   2.3739
1440000000.0000	  40.0782	   2.3992
1448000000.0000	  40.1201	   2.4254
1456000000.0000	  40.1120	   2.4491
1464000000.0000	  40.0689	   2.4648
1472000000.0000	  40.0144	   2.4793
1480000000.0000	  39.9519	   2.4952
1488000000.0000	  39.9083	   2.5117
1496000000.0000	  39.8931	   2.5301
1504000000.0000	  40.0018	   2.5636
1512000000.0000	  40.0454	   2.5733
1520000000.0000	  40.1573	   2.6002
1528000000.0000	  40.2484	   2.6233
1536000000.0000	  40.2996	   2.6432
1544000000.0000	  40.3668	   2.6627
1552000000.0000	  40.4443	   2.6767
1560000000.0000	  40.5399	   2.6998
1568000000.0000	  40.6295	   2.7116
1576000000.0000	  40.6943	   2.7328
1584000000.0000	  40.7639	   2.7502
1592000000.0000	  40.8056	   2.7624
1600000000.0000	  40.8214	   2.7795
1608000000.0000	  40.8645	   2.7895
1616000000.0000	  40.9211	   2.8070
1624000000.0000	  40.9657	   2.8272
1632000000.0000	  41.0350	   2.8492
1640000000.0000	  41.0974	   2.8602
1648000000.0000	  41.1354	   2.8808
1656000000.0000	  41.1642	   2.9002
1664000000.0000	  41.1892	   2.9177
1672000000.0000	  41.2052	   2.9379
1680000000.0000	  41.2194	   2.9571
1688000000.0000	  41.2436	   2.9736
1696000000.0000	  41.2432	   2.9898
1704000000.0000	  41.2669	   3.0042
1712000000.0000	  41.2794	   3.0193
1720000000.0000	  41.2961	   3.0405
1728000000.0000	  41.3457	   3.0615
1736000000.0000	  41.4602	   3.0869
1744000000.0000	  41.5615	   3.1151
1752000000.0000	  41.6253	   3.1406
1760000000.0000	  41.7431	   3.1813
1768000000.0000	  41.8979	   3.2101
1776000000.0000	  41.9889	   3.2398
1784000000.0000	  42.0489	   3.2716
1792000000.0000	  42.1011	   3.3042
1800000000.0000	  42.1162	   3.3298
1808000000.0000	  42.1048	   3.3510
1816000000.0000	  42.0974	   3.3714
1824000000.0000	  42.0478	   3.3819
1832000000.0000	  41.9955	   3.3957
1840000000.0000	  41.8939	   3.4005
1848000000.0000	  41.9024	   3.4128
1856000000.0000	  41.9931	   3.4348
1864000000.0000	  42.1162	   3.4469
1872000000.0000	  42.2265	   3.4547
1880000000.0000	  42.3112	   3.4680
1888000000.0000	  42.4210	   3.4768
1896000000.0000	  42.5608	   3.4862
1904000000.0000	  42.6550	   3.4783
1912000000.0000	  42.7212	   3.4720
1920000000.0000	  42.7917	   3.4621
1928000000.0000	  42.8131	   3.4535
1936000000.0000	  42.8086	   3.4395
1944000000.0000	  42.8170	   3.4192
1952000000.0000	  42.8575	   3.4134
1960000000.0000	  42.8664	   3.4205
1968000000.0000	  42.8886	   3.4278
1976000000.0000	  42.9026	   3.4596
1984000000.0000	  42.8815	   3.4995
1992000000.0000	  42.8359	   3.5244
2000000000.0000	  42.8384	   3.5614
2008000000.0000	  42.8732	   3.6011
2016000000.0000	  42.8977	   3.6444
2024000000.0000	  42.9061	   3.6732
2032000000.0000	  42.9199	   3.7097
2040000000.0000	  42.9852	   3.7507
2048000000.0000	  43.0455	   3.7910
2056000000.0000	  43.0956	   3.8318
2064000000.0000	  43.1880	   3.8729
2072000000.0000	  43.2514	   3.9129
2080000000.0000	  43.2957	   3.9501
2088000000.0000	  43.3483	   3.9866
2096000000.0000	  43.4008	   4.0198
2104000000.0000	  43.4406	   4.0467
2112000000.0000	  43.4385	   4.0758
2120000000.0000	  43.4635	   4.0974
2128000000.0000	  43.5136	   4.1242
2136000000.0000	  43.5978	   4.1428
2144000000.0000	  43.6827	   4.1724
2152000000.0000	  43.8174	   4.2054
2160000000.0000	  43.9821	   4.2393
2168000000.0000	  44.1494	   4.2659
2176000000.0000	  44.3302	   4.2955
2184000000.0000	  44.4896	   4.3298
2192000000.0000	  44.6380	   4.3529
2200000000.0000	  44.7145	   4.3618
2208000000.0000	  44.7804	   4.3777
2216000000.0000	  44.8649	   4.3982
2224000000.0000	  44.9663	   4.4114
2232000000.0000	  45.0709	   4.4377
2240000000.0000	  45.1748	   4.4547
2248000000.0000	  45.2956	   4.4688
2256000000.0000	  45.4201	   4.4853
2264000000.0000	  45.5483	   4.5102
2272000000.0000	  45.6349	   4.5306
2280000000.0000	  45.6995	   4.5469
2288000000.0000	  45.7181	   4.5542
2296000000.0000	  45.7199	   4.5653
2304000000.0000	  45.7143	   4.5991
2312000000.0000	  45.7024	   4.6179
2320000000.0000	  45.7282	   4.6518
2328000000.0000	  45.6945	   4.6748
2336000000.0000	  45.6709	   4.7152
2344000000.0000	  45.6310	   4.7463
2352000000.0000	  45.5879	   4.7867
2360000000.0000	  45.5458	   4.8259
2368000000.0000	  45.5440	   4.8656
2376000000.0000	  45.5497	   4.8952
2384000000.0000	  45.5130	   4.9178
2392000000.0000	  45.5531	   4.9429
2400000000.0000	  45.6185	   4.9745
2408000000.0000	  45.6987	   5.0004
2416000000.0000	  45.7637	   5.0211
2424000000.0000	  45.8546	   5.0457
2432000000.0000	  45.9504	   5.0786
2440000000.0000	  46.0470	   5.1032
2448000000.0000	  46.1089	   5.1332
2456000000.0000	  46.1246	   5.1581
2464000000.0000	  46.1221	   5.1741
2472000000.0000	  46.0500	   5.1868
2480000000.0000	  46.0150	   5.1973
2488000000.0000	  46.0104	   5.2011
2496000000.0000	  46.0587	   5.2149
2504000000.0000	  46.1066	   5.2240
2512000000.0000	  46.1609	   5.2407
2520000000.0000	  46.2340	   5.2534
2528000000.0000	  46.3088	   5.2733
2536000000.0000	  46.3795	   5.2797
2544000000.0000	  46.4129	   5.2801
2552000000.0000	  46.4751	   5.2901
2560000000.0000	  46.4691	   5.2954
2568000000.0000	  46.4835	   5.2936
2576000000.0000	  46.5419	   5.2944
2584000000.0000	  46.6293	   5.2998
2592000000.0000	  46.7042	   5.3061
2600000000.0000	  46.7579	   5.3217
2608000000.0000	  46.8373	   5.3398
2616000000.0000	  46.9061	   5.3619
2624000000.0000	  46.9672	   5.3903
2632000000.0000	  46.9880	   5.4152
2640000000.0000	  46.9863	   5.4403
2648000000.0000	  46.9552	   5.4765
2656000000.0000	  46.8818	   5.5211
2664000000.0000	  46.8630	   5.5460
2672000000.0000	  46.8581	   5.5796
2680000000.0000	  46.8860	   5.6250
2688000000.0000	  46.8867	   5.6685
2696000000.0000	  46.9412	   5.7161
2704000000.0000	  47.0105	   5.7602
2712000000.0000	  47.0524	   5.7983
2720000000.0000	  47.0980	   5.8303
2728000000.0000	  47.1190	   5.8553
2736000000.0000	  47.1240	   5.8955
2744000000.0000	  47.0725	   5.9149
2752000000.0000	  47.0657	   5.9429
2760000000.0000	  47.0503	   5.9690
2768000000.0000	  47.0535	   5.9953
2776000000.0000	  47.0418	   6.0157
2784000000.0000	  47.0467	   6.0352
2792000000.0000	  47.0750	   6.0610
2800000000.0000	  47.0653	   6.0706
2808000000.0000	  47.0810	   6.0758
2816000000.0000	  47.1245	   6.0939
2824000000.0000	  47.1908	   6.1072
2832000000.0000	  47.2292	   6.1167
2840000000.0000	  47.3173	   6.1337
2848000000.0000	  47.3991	   6.1535
2856000000.0000	  47.5119	   6.1758
2864000000.0000	  47.6224	   6.1978
2872000000.0000	  47.7046	   6.2213
2880000000.0000	  47.7910	   6.2540
2888000000.0000	  47.8487	   6.2899
2896000000.0000	  47.8797	   6.3174
2904000000.0000	  47.8821	   6.3610
2912000000.0000	  47.8849	   6.4083
2920000000.0000	  47.8362	   6.4430
2928000000.0000	  47.8127	   6.4792
2936000000.0000	  47.7989	   6.5158
2944000000.0000	  47.8124	   6.5576
2952000000.0000	  47.8416	   6.5975
2960000000.0000	  47.8795	   6.6335
2968000000.0000	  47.9500	   6.6747
2976000000.0000	  48.0402	   6.7178
2984000000.0000	  48.1357	   6.7555
2992000000.0000	  48.2188	   6.7947
3000000000.0000	  48.3008	   6.8341
3008000000.0000	  48.3557	   6.8701
3016000000.0000	  48.3612	   6.8974
3024000000.0000	  48.4251	   6.9399
3032000000.0000	  48.4855	   6.9796
3040000000.0000	  48.6004	   7.0178
3048000000.0000	  48.6480	   7.0525
3056000000.0000	  48.7333	   7.0855
3064000000.0000	  48.8350	   7.1251
3072000000.0000	  48.9164	   7.1570
3080000000.0000	  48.9997	   7.1931
3088000000.0000	  49.1011	   7.2315
3096000000.0000	  49.2138	   7.2698
3104000000.0000	  49.2720	   7.3079
3112000000.0000	  49.3728	   7.3478
3120000000.0000	  49.4586	   7.3890
3128000000.0000	  49.6087	   7.4308
3136000000.0000	  49.6208	   7.4617
3144000000.0000	  49.6312	   7.4850
3152000000.0000	  49.6198	   7.5028
3160000000.0000	  49.5629	   7.5182
3168000000.0000	  49.5108	   7.5365
3176000000.0000	  49.4007	   7.5437
3184000000.0000	  49.3503	   7.5677
3192000000.0000	  49.3006	   7.5836
3200000000.0000	  49.3312	   7.6102
3208000000.0000	  49.3503	   7.6356
3216000000.0000	  49.3915	   7.6586
3224000000.0000	  49.4554	   7.6918
3232000000.0000	  49.5200	   7.7129
3240000000.0000	  49.5770	   7.7342
3248000000.0000	  49.6028	   7.7506
3256000000.0000	  49.6315	   7.7731
3264000000.0000	  49.5884	   7.7799
3272000000.0000	  49.5816	   7.7902
3280000000.0000	  49.5857	   7.8083
3288000000.0000	  49.6225	   7.8218
3296000000.0000	  49.6643	   7.8435
3304000000.0000	  49.6906	   7.8660
3312000000.0000	  49.7597	   7.8889
3320000000.0000	  49.8326	   7.9150
3328000000.0000	  49.8887	   7.9348
3336000000.0000	  49.9258	   7.9519
3344000000.0000	  49.9580	   7.9709
3352000000.0000	  49.9425	   7.9816
3360000000.0000	  49.9371	   7.9942
3368000000.0000	  49.9592	   8.0083
3376000000.0000	  49.9846	   8.0241
3384000000.0000	  50.0358	   8.0395
3392000000.0000	  50.0455	   8.0510
3400000000.0000	  50.1091	   8.0680
3408000000.0000	  50.1648	   8.0806
3416000000.0000	  50.2025	   8.0914
3424000000.0000	  50.2227	   8.0918
3432000000.0000	  50.2217	   8.0963
3440000000.0000	  50.1827	   8.1089
3448000000.0000	  50.1019	   8.1115
3456000000.0000	  50.0684	   8.1247
3464000000.0000	  50.0274	   8.1252
3472000000.0000	  50.0436	   8.1527
3480000000.0000	  50.0416	   8.1775
3488000000.0000	  50.0760	   8.2074
3496000000.0000	  50.1078	   8.2385
3504000000.0000	  50.1361	   8.2744
3512000000.0000	  50.1590	   8.3006
3520000000.0000	  50.1611	   8.3332
3528000000.0000	  50.1442	   8.3569
3536000000.0000	  50.0834	   8.3728
3544000000.0000	  50.0850	   8.3827
3552000000.0000	  50.1027	   8.4032
3560000000.0000	  50.1625	   8.4241
3568000000.0000	  50.2229	   8.4568
3576000000.0000	  50.3065	   8.4762
3584000000.0000	  50.3933	   8.5057
3592000000.0000	  50.4804	   8.5272
3600000000.0000	  50.5616	   8.5420
3608000000.0000	  50.6153	   8.5627
3616000000.0000	  50.6703	   8.5838
3624000000.0000	  50.6742	   8.6043
3632000000.0000	  50.6947	   8.6247
3640000000.0000	  50.7078	   8.6529
3648000000.0000	  50.7312	   8.6847
3656000000.0000	  50.7426	   8.7317
3664000000.0000	  50.7421	   8.7689
3672000000.0000	  50.7584	   8.8166
3680000000.0000	  50.7503	   8.8596
3688000000.0000	  50.7338	   8.9004
3696000000.0000	  50.6828	   8.9318
3704000000.0000	  50.6208	   8.9621
3712000000.0000	  50.5163	   8.9826
3720000000.0000	  50.4461	   9.0112
3728000000.0000	  50.3824	   9.0448
3736000000.0000	  50.3207	   9.0651
3744000000.0000	  50.3109	   9.0915
3752000000.0000	  50.2828	   9.1166
3760000000.0000	  50.2904	   9.1436
3768000000.0000	  50.3138	   9.1820
3776000000.0000	  50.3497	   9.2041
3784000000.0000	  50.3680	   9.2385
3792000000.0000	  50.3706	   9.2626
3800000000.0000	  50.3575	   9.2900
3808000000.0000	  50.3458	   9.3099
3816000000.0000	  50.3648	   9.3402
3824000000.0000	  50.3515	   9.3611
3832000000.0000	  50.3757	   9.3892
3840000000.0000	  50.3615	   9.4134
3848000000.0000	  50.3708	   9.4457
3856000000.0000	  50.3711	   9.4740
3864000000.0000	  50.3636	   9.4988
3872000000.0000	  50.3686	   9.5264
3880000000.0000	  50.3827	   9.5535
3888000000.0000	  50.4104	   9.5848
3896000000.0000	  50.4187	   9.6100
3904000000.0000	  50.4794	   9.6432
3912000000.0000	  50.5346	   9.6771
3920000000.0000	  50.6211	   9.7250
3928000000.0000	  50.6836	   9.7604
3936000000.0000	  50.7764	   9.7962
3944000000.0000	  50.8220	   9.8325
3952000000.0000	  50.8580	   9.8691
3960000000.0000	  50.8929	   9.8955
3968000000.0000	  50.8950	   9.9267
3976000000.0000	  50.8777	   9.9509
3984000000.0000	  50.8311	   9.9715
3992000000.0000	  50.8116	   9.9939
4000000000.0000	  50.7699	  10.0191
4008000000.0000	  50.7562	  10.0363
4016000000.0000	  50.7464	  10.0585
4024000000.0000	  50.7334	  10.0885
4032000000.0000	  50.7255	  10.1296
4040000000.0000	  50.7214	  10.1548
4048000000.0000	  50.7227	  10.1867
4056000000.0000	  50.7045	  10.2153
4064000000.0000	  50.6862	  10.2338
4072000000.0000	  50.6284	  10.2546
4080000000.0000	  50.6024	  10.2667
4088000000.0000	  50.5686	  10.2817
4096000000.0000	  50.5368	  10.2985
4104000000.0000	  50.5260	  10.3119
4112000000.0000	  50.5105	  10.3253
4120000000.0000	  50.4922	  10.3351
4128000000.0000	  50.4624	  10.3619
4136000000.0000	  50.4404	  10.3800
4144000000.0000	  50.4004	  10.3906
4152000000.0000	  50.3476	  10.4019
4160000000.0000	  50.2925	  10.4118
4168000000.0000	  50.3002	  10.4295
4176000000.0000	  50.2791	  10.4386
4184000000.0000	  50.2733	  10.4561
4192000000.0000	  50.3027	  10.4775
4200000000.0000	  50.3083	  10.4965
4208000000.0000	  50.3014	  10.5162
4216000000.0000	  50.2881	  10.5297
4224000000.0000	  50.2770	  10.5515
4232000000.0000	  50.2557	  10.5706
4240000000.0000	  50.2338	  10.5897
4248000000.0000	  50.1935	  10.6109
4256000000.0000	  50.1710	  10.6271
4264000000.0000	  50.1490	  10.6446
4272000000.0000	  50.1007	  10.6584
4280000000.0000	  50.1122	  10.6804
4288000000.0000	  50.0986	  10.6981
4296000000.0000	  50.0925	  10.7119
4304000000.0000	  50.1287	  10.7353
4312000000.0000	  50.1881	  10.7623
4320000000.0000	  50.2510	  10.7893
4328000000.0000	  50.2842	  10.8129
4336000000.0000	  50.3042	  10.8335
4344000000.0000	  50.2787	  10.8475
4352000000.0000	  50.2532	  10.8605
4360000000.0000	  50.2038	  10.8570
4368000000.0000	  50.1918	  10.8655
4376000000.0000	  50.2112	  10.8842
4384000000.0000	  50.2001	  10.8956
4392000000.0000	  50.2448	  10.9140
4400000000.0000	  50.3025	  10.9290
4408000000.0000	  50.3447	  10.9483
4416000000.0000	  50.3509	  10.9595
4424000000.0000	  50.3754	  10.9739
4432000000.0000	  50.4131	  10.9913
4440000000.0000	  50.4578	  10.9986
4448000000.0000	  50.4992	  11.0143
4456000000.0000	  50.5270	  11.0296
4464000000.0000	  50.6234	  11.0478
4472000000.0000	  50.6512	  11.0588
4480000000.0000	  50.7007	  11.0804
4488000000.0000	  50.7677	  11.1001
4496000000.0000	  50.8256	  11.1115
4504000000.0000	  50.8666	  11.1388
4512000000.0000	  50.8698	  11.1650
4520000000.0000	  50.8861	  11.1982
4528000000.0000	  50.9000	  11.2323
4536000000.0000	  50.9236	  11.2685
4544000000.0000	  50.8923	  11.2922
4552000000.0000	  50.9218	  11.3235
4560000000.0000	  50.8825	  11.3606
4568000000.0000	  50.7952	  11.3702
4576000000.0000	  50.7589	  11.4044
4584000000.0000	  50.7118	  11.4333
4592000000.0000	  50.6600	  11.4628
4600000000.0000	  50.5856	  11.4819
4608000000.0000	  50.5508	  11.5002
4616000000.0000	  50.4987	  11.5357
4624000000.0000	  50.4851	  11.5641
4632000000.0000	  50.4514	  11.5872
4640000000.0000	  50.4393	  11.6219
4648000000.0000	  50.4539	  11.6547
4656000000.0000	  50.4646	  11.6867
4664000000.0000	  50.4999	  11.7236
4672000000.0000	  50.4948	  11.7579
4680000000.0000	  50.5151	  11.7934
4688000000.0000	  50.5115	  11.8189
4696000000.0000	  50.5622	  11.8519
4704000000.0000	  50.6131	  11.8956
4712000000.0000	  50.7128	  11.9426
4720000000.0000	  50.8089	  11.9849
4728000000.0000	  50.8965	  12.0305
4736000000.0000	  51.0200	  12.0806
4744000000.0000	  51.1543	  12.1208
4752000000.0000	  51.2726	  12.1660
4760000000.0000	  51.3817	  12.2289
4768000000.0000	  51.5148	  12.2718
4776000000.0000	  51.6151	  12.3213
4784000000.0000	  51.6837	  12.3606
4792000000.0000	  51.7028	  12.3975
4800000000.0000	  51.7442	  12.4343
4808000000.0000	  51.7890	  12.4614
4816000000.0000	  51.8064	  12.5000
4824000000.0000	  51.8655	  12.5346
4832000000.0000	  51.9119	  12.5664
4840000000.0000	  51.9753	  12.6016
4848000000.0000	  52.0287	  12.6380
4856000000.0000	  52.0755	  12.6726
4864000000.0000	  52.1119	  12.7056
4872000000.0000	  52.1210	  12.7327
4880000000.0000	  52.1165	  12.7619
4888000000.0000	  52.0585	  12.7725
4896000000.0000	  52.0333	  12.7968
4904000000.0000	  52.0450	  12.8178
4912000000.0000	  52.1093	  12.8556
4920000000.0000	  52.1380	  12.8760
4928000000.0000	  52.2012	  12.9032
4936000000.0000	  52.3031	  12.9329
4944000000.0000	  52.3933	  12.9836
4952000000.0000	  52.4949	  12.9974
4960000000.0000	  52.5524	  13.0289
4968000000.0000	  52.5981	  13.0591
4976000000.0000	  52.5624	  13.0744
4984000000.0000	  52.5611	  13.0949
4992000000.0000	  52.5618	  13.1260
5000000000.0000	  52.5532	  13.1523
