frequency	e'	e''
1000000000.0000	   6.7929	   0.1616
1008000000.0000	   6.7972	   0.1689
1016000000.0000	   6.8128	   0.1586
1024000000.0000	   6.8077	   0.1731
1032000000.0000	   6.8133	   0.1698
1040000000.0000	   6.8174	   0.1668
1048000000.0000	   6.8273	   0.1681
1056000000.0000	   6.8303	   0.1690
1064000000.0000	   6.8331	   0.1639
1072000000.0000	   6.8379	   0.1734
1080000000.0000	   6.8454	   0.1756
1088000000.0000	   6.8529	   0.1801
1096000000.0000	   6.8512	   0.1796
1104000000.0000	   6.8602	   0.1896
1112000000.0000	   6.8558	   0.1882
1120000000.0000	   6.8611	   0.1887
1128000000.0000	   6.8612	   0.1833
1136000000.0000	   6.8622	   0.1936
1144000000.0000	   6.8723	   0.1954
1152000000.0000	   6.8670	   0.1958
1160000000.0000	   6.8627	   0.2031
1168000000.0000	   6.8718	   0.1981
1176000000.0000	   6.8735	   0.2130
1184000000.0000	   6.8817	   0.2136
1192000000.0000	   6.8802	   0.2123
1200000000.0000	   6.8890	   0.2166
1208000000.0000	   6.8935	   0.2163
1216000000.0000	   6.8973	   0.2194
1224000000.0000	   6.9024	   0.2246
1232000000.0000	   6.9087	   0.2276
1240000000.0000	   6.9064	   0.2214
1248000000.0000	   6.9087	   0.2242
1256000000.0000	   6.9168	   0.2257
1264000000.0000	   6.9175	   0.2289
1272000000.0000	   6.9113	   0.2269
1280000000.0000	   6.9210	   0.2356
1288000000.0000	   6.9210	   0.2307
1296000000.0000	   6.9233	   0.2369
1304000000.0000	   6.9272	   0.2409
1312000000.0000	   6.9284	   0.2392
1320000000.0000	   6.9289	   0.2376
1328000000.0000	   6.9308	   0.2411
1336000000.0000	   6.9367	   0.2492
1344000000.0000	   6.9415	   0.2454
1352000000.0000	   6.9391	   0.2476
1360000000.0000	   6.9555	   0.2531
1368000000.0000	   6.9720	   0.2563
1376000000.0000	   6.9796	   0.2552
1384000000.0000	   6.9860	   0.2545
1392000000.0000	   7.0010	   0.2578
1400000000.0000	   7.0160	   0.2616
1408000000.0000	   7.0283	   0.2597
1416000000.0000	   7.0342	   0.2637
1424000000.0000	   7.0446	   0.2653
1432000000.0000	   7.0470	   0.2680
1440000000.0000	   7.0510	   0.2673
1448000000.0000	   7.0489	   0.2711
1456000000.0000	   7.0525	   0.2797
1464000000.0000	   7.0519	   0.2783
1472000000.0000	   7.0519	   0.2817
1480000000.0000	   7.0518	   0.2800
1488000000.0000	   7.0510	   0.2813
1496000000.0000	   7.0572	   0.2816
1504000000.0000	   7.0536	   0.2883
1512000000.0000	   7.0551	   0.2868
1520000000.0000	   7.0577	   0.2854
1528000000.0000	   7.0609	   0.2912
1536000000.0000	   7.0609	   0.2911
1544000000.0000	   7.0697	   0.2892
1552000000.0000	   7.0742	   0.2902
1560000000.0000	   7.0778	   0.2996
1568000000.0000	   7.0764	   0.2916
1576000000.0000	   7.0892	   0.2970
1584000000.0000	   7.0904	   0.3022
1592000000.0000	   7.0949	   0.3050
1600000000.0000	   7.0929	   0.3044
1608000000.0000	   7.1012	   0.3111
1616000000.0000	   7.1086	   0.3107
1624000000.0000	   7.1106	   0.3103
1632000000.0000	   7.1125	   0.3144
1640000000.0000	   7.1137	   0.3169
1648000000.0000	   7.1184	   0.3135
1656000000.0000	   7.1194	   0.3226
1664000000.0000	   7.1214	   0.3235
1672000000.0000	   7.1203	   0.3258
1680000000.0000	   7.1244	   0.3253
1688000000.0000	   7.1260	   0.3293
1696000000.0000	   7.1248	   0.3304
1704000000.0000	   7.1273	   0.3293
1712000000.0000	   7.1288	   0.3257
1720000000.0000	   7.1352	   0.3367
1728000000.0000	   7.1357	   0.3366
1736000000.0000	   7.1360	   0.3385
1744000000.0000	   7.1318	   0.3389
1752000000.0000	   7.1360	   0.3426
1760000000.0000	   7.1336	   0.3485
1768000000.0000	   7.1352	   0.3407
1776000000.0000	   7.1414	   0.3463
1784000000.0000	   7.1427	   0.3505
1792000000.0000	   7.1401	   0.3514
1800000000.0000	   7.1438	   0.3552
1808000000.0000	   7.1406	   0.3561
1816000000.0000	   7.1402	   0.3635
1824000000.0000	   7.1392	   0.3616
1832000000.0000	   7.1354	   0.3669
1840000000.0000	   7.1358	   0.3698
1848000000.0000	   7.1360	   0.3714
1856000000.0000	   7.1425	   0.3743
1864000000.0000	   7.1458	   0.3711
1872000000.0000	   7.1467	   0.3718
1880000000.0000	   7.1557	   0.3735
1888000000.0000	   7.1664	   0.3764
1896000000.0000	   7.1767	   0.3769
1904000000.0000	   7.1884	   0.3794
1912000000.0000	   7.1965	   0.3788
1920000000.0000	   7.2102	   0.3779
1928000000.0000	   7.2177	   0.3772
1936000000.0000	   7.2273	   0.3781
1944000000.0000	   7.2342	   0.3790
1952000000.0000	   7.2387	   0.3773
1960000000.0000	   7.2355	   0.3809
1968000000.0000	   7.2443	   0.3813
1976000000.0000	   7.2404	   0.3883
1984000000.0000	   7.2357	   0.3952
1992000000.0000	   7.2348	   0.3988
2000000000.0000	   7.2310	   0.4015
2008000000.0000	   7.2277	   0.4101
2016000000.0000	   7.2281	   0.4143
2024000000.0000	   7.2252	   0.4163
2032000000.0000	   7.2176	   0.4238
2040000000.0000	   7.2146	   0.4236
2048000000.0000	   7.2124	   0.4311
2056000000.0000	   7.2155	   0.4297
2064000000.0000	   7.2215	   0.4385
2072000000.0000	   7.2154	   0.4411
2080000000.0000	   7.2224	   0.4440
2088000000.0000	   7.2249	   0.4491
2096000000.0000	   7.2283	   0.4510
2104000000.0000	   7.2285	   0.4513
2112000000.0000	   7.2267	   0.4619
2120000000.0000	   7.2260	   0.4549
2128000000.0000	   7.2253	   0.4611
2136000000.0000	   7.2227	   0.4598
2144000000.0000	   7.2195	   0.4681
2152000000.0000	   7.2203	   0.4676
2160000000.0000	   7.2127	   0.4709
2168000000.0000	   7.2212	   0.4708
2176000000.0000	   7.2252	   0.4705
2184000000.0000	   7.2309	   0.4748
2192000000.0000	   7.2334	   0.4746
2200000000.0000	   7.2437	   0.4725
2208000000.0000	   7.2514	   0.4764
2216000000.0000	   7.2607	   0.4780
2224000000.0000	   7.2694	   0.4790
2232000000.0000	   7.2785	   0.4810
2240000000.0000	   7.2920	   0.4822
2248000000.0000	   7.3034	   0.4802
2256000000.0000	   7.3127	   0.4873
2264000000.0000	   7.3244	   0.4883
2272000000.0000	   7.3434	   0.4896
2280000000.0000	   7.3586	   0.4901
2288000000.0000	   7.3684	   0.4909
2296000000.0000	   7.3739	   0.4953
2304000000.0000	   7.3802	   0.4961
2312000000.0000	   7.3717	   0.5058
2320000000.0000	   7.3718	   0.5069
2328000000.0000	   7.3694	   0.5076
2336000000.0000	   7.3605	   0.5160
2344000000.0000	   7.3437	   0.5122
2352000000.0000	   7.3266	   0.5223
2360000000.0000	   7.3162	   0.5228
2368000000.0000	   7.3127	   0.5324
2376000000.0000	   7.3112	   0.5375
2384000000.0000	   7.3183	   0.5412
2392000000.0000	   7.3180	   0.5459
2400000000.0000	   7.3196	   0.5480
2408000000.0000	   7.3254	   0.5525
2416000000.0000	   7.3290	   0.5481
2424000000.0000	   7.3346	   0.5524
2432000000.0000	   7.3339	   0.5522
2440000000.0000	   7.3299	   0.5553
2448000000.0000	   7.3310	   0.5550
2456000000.0000	   7.3329	   0.5657
2464000000.0000	   7.3273	   0.5647
2472000000.0000	   7.3279	   0.5669
2480000000.0000	   7.3275	   0.5704
2488000000.0000	   7.3326	   0.5691
2496000000.0000	   7.3344	   0.5662
2504000000.0000	   7.3355	   0.5709
2512000000.0000	   7.3428	   0.5708
2520000000.0000	   7.3411	   0.5736
2528000000.0000	   7.3439	   0.5745
2536000000.0000	   7.3498	   0.5766
2544000000.0000	   7.3537	   0.5753
2552000000.0000	   7.3561	   0.5756
2560000000.0000	   7.3656	   0.5819
2568000000.0000	   7.3735	   0.5841
2576000000.0000	   7.3791	   0.5818
2584000000.0000	   7.3870	   0.5858
2592000000.0000	   7.3957	   0.5901
2600000000.0000	   7.4046	   0.5904
2608000000.0000	   7.4155	   0.5884
2616000000.0000	   7.4162	   0.5918
2624000000.0000	   7.4207	   0.5975
2632000000.0000	   7.4203	   0.5995
2640000000.0000	   7.4195	   0.6060
2648000000.0000	   7.4216	   0.6099
2656000000.0000	   7.4152	   0.6139
2664000000.0000	   7.4148	   0.6194
2672000000.0000	   7.4133	   0.6248
2680000000.0000	   7.4202	   0.6329
2688000000.0000	   7.4541	   0.6428
2696000000.0000	   7.4630	   0.6500
2704000000.0000	   7.4655	   0.6585
2712000000.0000	   7.4676	   0.6607
2720000000.0000	   7.4732	   0.6647
2728000000.0000	   7.4788	   0.6695
2736000000.0000	   7.4791	   0.6749
2744000000.0000	   7.4741	   0.6848
2752000000.0000	   7.4746	   0.6798
2760000000.0000	   7.4786	   0.6897
2768000000.0000	   7.4727	   0.6929
2776000000.0000	   7.4701	   0.6949
2784000000.0000	   7.4657	   0.7009
2792000000.0000	   7.4666	   0.7045
2800000000.0000	   7.4699	   0.7041
2808000000.0000	   7.4735	   0.7042
2816000000.0000	   7.4750	   0.7100
2824000000.0000	   7.4837	   0.7145
2832000000.0000	   7.4920	   0.7136
2840000000.0000	   7.5020	   0.7151
2848000000.0000	   7.5099	   0.7214
2856000000.0000	   7.5196	   0.7193
2864000000.0000	   7.5267	   0.7245
2872000000.0000	   7.5392	   0.7279
2880000000.0000	   7.5446	   0.7293
2888000000.0000	   7.5457	   0.7320
2896000000.0000	   7.5493	   0.7353
2904000000.0000	   7.5453	   0.7470
2912000000.0000	   7.5403	   0.7445
2920000000.0000	   7.5336	   0.7533
2928000000.0000	   7.5256	   0.7566
2936000000.0000	   7.5179	   0.7598
2944000000.0000	   7.5207	   0.7616
2952000000.0000	   7.5086	   0.7697
2960000000.0000	   7.5124	   0.7741
2968000000.0000	   7.5108	   0.7786
2976000000.0000	   7.5105	   0.7804
2984000000.0000	   7.5117	   0.7844
2992000000.0000	   7.5134	   0.7845
3000000000.0000	   7.5135	   0.7917
3008000000.0000	   7.5127	   0.7963
3016000000.0000	   7.5126	   0.7971
3024000000.0000	   7.5119	   0.8032
3032000000.0000	   7.5104	   0.8115
3040000000.0000	   7.5092	   0.8115
3048000000.0000	   7.5117	   0.8163
3056000000.0000	   7.5141	   0.8179
3064000000.0000	   7.5150	   0.8224
3072000000.0000	   7.5140	   0.8251
3080000000.0000	   7.5136	   0.8276
3088000000.0000	   7.5213	   0.8317
3096000000.0000	   7.5241	   0.8371
3104000000.0000	   7.5262	   0.8424
3112000000.0000	   7.5288	   0.8447
3120000000.0000	   7.5296	   0.8511
3128000000.0000	   7.5408	   0.8558
3136000000.0000	   7.5367	   0.8667
3144000000.0000	   7.5443	   0.8598
3152000000.0000	   7.5472	   0.8597
3160000000.0000	   7.5459	   0.8682
3168000000.0000	   7.5450	   0.8725
3176000000.0000	   7.5464	   0.8747
3184000000.0000	   7.5472	   0.8760
3192000000.0000	   7.5419	   0.8807
3200000000.0000	   7.5395	   0.8834
3208000000.0000	   7.5418	   0.8875
3216000000.0000	   7.5423	   0.8917
3224000000.0000	   7.5417	   0.8971
3232000000.0000	   7.5458	   0.8982
3240000000.0000	   7.5500	   0.9012
3248000000.0000	   7.5647	   0.9046
3256000000.0000	   7.5633	   0.9105
3264000000.0000	   7.5635	   0.9106
3272000000.0000	   7.5682	   0.9135
3280000000.0000	   7.5645	   0.9150
3288000000.0000	   7.5652	   0.9154
3296000000.0000	   7.5630	   0.9197
3304000000.0000	   7.5649	   0.9240
3312000000.0000	   7.5660	   0.9271
3320000000.0000	   7.5661	   0.9277
3328000000.0000	   7.5677	   0.9277
3336000000.0000	   7.5673	   0.9310
3344000000.0000	   7.5710	   0.9337
3352000000.0000	   7.5742	   0.9390
3360000000.0000	   7.5733	   0.9419
3368000000.0000	   7.5760	   0.9402
3376000000.0000	   7.5782	   0.9438
3384000000.0000	   7.5790	   0.9439
3392000000.0000	   7.5857	   0.9483
3400000000.0000	   7.5843	   0.9472
3408000000.0000	   7.5916	   0.9537
3416000000.0000	   7.5960	   0.9570
3424000000.0000	   7.6041	   0.9592
3432000000.0000	   7.6071	   0.9609
3440000000.0000	   7.6119	   0.9642
3448000000.0000	   7.6112	   0.9721
3456000000.0000	   7.6122	   0.9758
3464000000.0000	   7.6101	   0.9740
3472000000.0000	   7.6066	   0.9796
3480000000.0000	   7.6049	   0.9863
3488000000.0000	   7.6115	   0.9869
3496000000.0000	   7.6042	   0.9967
3504000000.0000	   7.6042	   1.0009
3512000000.0000	   7.6037	   1.0063
3520000000.0000	   7.6054	   1.0110
3528000000.0000	   7.6063	   1.0170
3536000000.0000	   7.6076	   1.0155
3544000000.0000	   7.6137	   1.0175
3552000000.0000	   7.6128	   1.0247
3560000000.0000	   7.6146	   1.0270
3568000000.0000	   7.6193	   1.0311
3576000000.0000	   7.6265	   1.0349
3584000000.0000	   7.6316	   1.0408
3592000000.0000	   7.6368	   1.0443
3600000000.0000	   7.6484	   1.0457
3608000000.0000	   7.6562	   1.0506
3616000000.0000	   7.6670	   1.0547
3624000000.0000	   7.6748	   1.0595
3632000000.0000	   7.6783	   1.0661
3640000000.0000	   7.6760	   1.0648
3648000000.0000	   7.6796	   1.0735
3656000000.0000	   7.6739	   1.0771
3664000000.0000	   7.6734	   1.0831
3672000000.0000	   7.6699	   1.0925
3680000000.0000	   7.6606	   1.0935
3688000000.0000	   7.6603	   1.1015
3696000000.0000	   7.6566	   1.1052
3704000000.0000	   7.6515	   1.1116
3712000000.0000	   7.6478	   1.1151
3720000000.0000	   7.6459	   1.1174
3728000000.0000	   7.6423	   1.1220
3736000000.0000	   7.6406	   1.1312
3744000000.0000	   7.6361	   1.1304
3752000000.0000	   7.6381	   1.1343
3760000000.0000	   7.6386	   1.1377
3768000000.0000	   7.6360	   1.1414
3776000000.0000	   7.6377	   1.1443
3784000000.0000	   7.6414	   1.1539
3792000000.0000	   7.6447	   1.1532
3800000000.0000	   7.6449	   1.1595
3808000000.0000	   7.6498	   1.1622
3816000000.0000	   7.6522	   1.1681
3824000000.0000	   7.6563	   1.1715
3832000000.0000	   7.6598	   1.1711
3840000000.0000	   7.6560	   1.1746
3848000000.0000	   7.6533	   1.1827
3856000000.0000	   7.6526	   1.1843
3864000000.0000	   7.6548	   1.1864
3872000000.0000	   7.6534	   1.1940
3880000000.0000	   7.6543	   1.1975
3888000000.0000	   7.6548	   1.2011
3896000000.0000	   7.6538	   1.2060
3904000000.0000	   7.6587	   1.2107
3912000000.0000	   7.6578	   1.2170
3920000000.0000	   7.6585	   1.2218
3928000000.0000	   7.6598	   1.2221
3936000000.0000	   7.6628	   1.2276
3944000000.0000	   7.6630	   1.2324
3952000000.0000	   7.6631	   1.2344
3960000000.0000	   7.6626	   1.2386
3968000000.0000	   7.6617	   1.2453
3976000000.0000	   7.6575	   1.2546
3984000000.0000	   7.6642	   1.2541
3992000000.0000	   7.6618	   1.2628
4000000000.0000	   7.6593	   1.2674
4008000000.0000	   7.6590	   1.2731
4016000000.0000	   7.6580	   1.2780
4024000000.0000	   7.6613	   1.2852
4032000000.0000	   7.6612	   1.2888
4040000000.0000	   7.6599	   1.2931
4048000000.0000	   7.6582	   1.3021
4056000000.0000	   7.6575	   1.3075
4064000000.0000	   7.6565	   1.3100
4072000000.0000	   7.6501	   1.3134
4080000000.0000	   7.6488	   1.3145
