frequency	e'	e''
2968000000.0000	   3.4592	   0.2139
2976000000.0000	   3.4571	   0.2126
2984000000.0000	   3.4579	   0.2123
2992000000.0000	   3.4588	   0.2163
3000000000.0000	   3.4597	   0.2156
3008000000.0000	   3.4521	   0.2177
3016000000.0000	   3.4558	   0.2147
3024000000.0000	   3.4550	   0.2184
3032000000.0000	   3.4540	   0.2240
3040000000.0000	   3.4560	   0.2218
3048000000.0000	   3.4556	   0.2271
3056000000.0000	   3.4552	   0.2241
3064000000.0000	   3.4562	   0.2266
3072000000.0000	   3.4568	   0.2271
3080000000.0000	   3.4583	   0.2281
3088000000.0000	   3.4566	   0.2286
3096000000.0000	   3.4503	   0.2298
3104000000.0000	   3.4529	   0.2322
3112000000.0000	   3.4565	   0.2322
3120000000.0000	   3.4554	   0.2341
3128000000.0000	   3.4617	   0.2377
3136000000.0000	   3.4594	   0.2378
3144000000.0000	   3.4637	   0.2328
3152000000.0000	   3.4667	   0.2326
3160000000.0000	   3.4632	   0.2362
3168000000.0000	   3.4612	   0.2405
3176000000.0000	   3.4622	   0.2423
3184000000.0000	   3.4638	   0.2411
3192000000.0000	   3.4598	   0.2431
3200000000.0000	   3.4592	   0.2442
3208000000.0000	   3.4592	   0.2409
3216000000.0000	   3.4630	   0.2450
3224000000.0000	   3.4621	   0.2448
3232000000.0000	   3.4681	   0.2464
3240000000.0000	   3.4636	   0.2505
3248000000.0000	   3.4675	   0.2476
3256000000.0000	   3.4667	   0.2484
3264000000.0000	   3.4659	   0.2510
3272000000.0000	   3.4676	   0.2528
3280000000.0000	   3.4626	   0.2509
3288000000.0000	   3.4594	   0.2505
3296000000.0000	   3.4637	   0.2459
3304000000.0000	   3.4659	   0.2541
3312000000.0000	   3.4639	   0.2565
3320000000.0000	   3.4636	   0.2522
3328000000.0000	   3.4639	   0.2592
3336000000.0000	   3.4639	   0.2539
3344000000.0000	   3.4622	   0.2552
3352000000.0000	   3.4628	   0.2581
3360000000.0000	   3.4620	   0.2566
3368000000.0000	   3.4618	   0.2546
3376000000.0000	   3.4628	   0.2552
3384000000.0000	   3.4652	   0.2508
3392000000.0000	   3.4629	   0.2580
3400000000.0000	   3.4659	   0.2571
3408000000.0000	   3.4683	   0.2567
3416000000.0000	   3.4691	   0.2592
3424000000.0000	   3.4712	   0.2581
3432000000.0000	   3.4709	   0.2580
3440000000.0000	   3.4724	   0.2586
3448000000.0000	   3.4698	   0.2615
3456000000.0000	   3.4751	   0.2600
3464000000.0000	   3.4718	   0.2605
3472000000.0000	   3.4711	   0.2635
3480000000.0000	   3.4717	   0.2635
3488000000.0000	   3.4740	   0.2669
3496000000.0000	   3.4719	   0.2683
3504000000.0000	   3.4725	   0.2693
3512000000.0000	   3.4742	   0.2726
3520000000.0000	   3.4732	   0.2737
3528000000.0000	   3.4741	   0.2756
3536000000.0000	   3.4744	   0.2754
3544000000.0000	   3.4773	   0.2739
3552000000.0000	   3.4774	   0.2767
3560000000.0000	   3.4736	   0.2785
3568000000.0000	   3.4745	   0.2768
3576000000.0000	   3.4764	   0.2788
3584000000.0000	   3.4806	   0.2832
3592000000.0000	   3.4806	   0.2852
3600000000.0000	   3.4856	   0.2805
3608000000.0000	   3.4862	   0.2841
3616000000.0000	   3.4911	   0.2871
3624000000.0000	   3.4930	   0.2881
3632000000.0000	   3.4913	   0.2869
3640000000.0000	   3.4904	   0.2895
3648000000.0000	   3.4945	   0.2949
3656000000.0000	   3.4905	   0.2956
3664000000.0000	   3.4912	   0.2968
3672000000.0000	   3.4900	   0.2999
3680000000.0000	   3.4819	   0.3005
3688000000.0000	   3.4876	   0.3031
3696000000.0000	   3.4861	   0.3024
3704000000.0000	   3.4819	   0.3081
3712000000.0000	   3.4809	   0.3079
3720000000.0000	   3.4792	   0.3083
3728000000.0000	   3.4781	   0.3104
3736000000.0000	   3.4799	   0.3115
3744000000.0000	   3.4784	   0.3098
3752000000.0000	   3.4748	   0.3154
3760000000.0000	   3.4782	   0.3136
3768000000.0000	   3.4794	   0.3154
3776000000.0000	   3.4788	   0.3156
3784000000.0000	   3.4786	   0.3207
3792000000.0000	   3.4841	   0.3166
3800000000.0000	   3.4808	   0.3213
3808000000.0000	   3.4824	   0.3218
3816000000.0000	   3.4834	   0.3239
3824000000.0000	   3.4882	   0.3244
3832000000.0000	   3.4905	   0.3204
3840000000.0000	   3.4853	   0.3217
3848000000.0000	   3.4830	   0.3285
3856000000.0000	   3.4839	   0.3246
3864000000.0000	   3.4839	   0.3259
3872000000.0000	   3.4820	   0.3306
3880000000.0000	   3.4797	   0.3275
3888000000.0000	   3.4841	   0.3340
3896000000.0000	   3.4793	   0.3321
3904000000.0000	   3.4827	   0.3355
3912000000.0000	   3.4826	   0.3388
3920000000.0000	   3.4826	   0.3364
3928000000.0000	   3.4831	   0.3329
3936000000.0000	   3.4888	   0.3346
3944000000.0000	   3.4875	   0.3383
3952000000.0000	   3.4845	   0.3415
3960000000.0000	   3.4850	   0.3425
3968000000.0000	   3.4811	   0.3454
3976000000.0000	   3.4807	   0.3504
3984000000.0000	   3.4854	   0.3456
3992000000.0000	   3.4827	   0.3522
4000000000.0000	   3.4814	   0.3527
4008000000.0000	   3.4820	   0.3550
4016000000.0000	   3.4833	   0.3588
4024000000.0000	   3.4886	   0.3591
4032000000.0000	   3.4880	   0.3590
4040000000.0000	   3.4856	   0.3595
4048000000.0000	   3.4854	   0.3667
4056000000.0000	   3.4857	   0.3658
4064000000.0000	   3.4843	   0.3685
4072000000.0000	   3.4794	   0.3655
4080000000.0000	   3.4793	   0.3662
4088000000.0000	   3.4808	   0.3731
4096000000.0000	   3.4738	   0.3699
4104000000.0000	   3.4775	   0.3701
4112000000.0000	   3.4776	   0.3707
4120000000.0000	   3.4822	   0.3676
4128000000.0000	   3.4833	   0.3736
4136000000.0000	   3.4822	   0.3755
4144000000.0000	   3.4898	   0.3810
4152000000.0000	   3.4892	   0.3751
4160000000.0000	   3.4897	   0.3787
4168000000.0000	   3.4884	   0.3789
4176000000.0000	   3.4869	   0.3809
4184000000.0000	   3.4898	   0.3837
4192000000.0000	   3.4847	   0.3860
4200000000.0000	   3.4849	   0.3837
4208000000.0000	   3.4866	   0.3838
4216000000.0000	   3.4848	   0.3839
4224000000.0000	   3.4832	   0.3781
4232000000.0000	   3.4811	   0.3870
4240000000.0000	   3.4828	   0.3889
4248000000.0000	   3.4795	   0.3883
4256000000.0000	   3.4740	   0.3886
4264000000.0000	   3.4736	   0.3899
4272000000.0000	   3.4723	   0.3932
4280000000.0000	   3.4701	   0.3969
4288000000.0000	   3.4724	   0.3936
4296000000.0000	   3.4670	   0.3932
4304000000.0000	   3.4692	   0.3958
4312000000.0000	   3.4708	   0.3977
4320000000.0000	   3.4704	   0.3999
4328000000.0000	   3.4756	   0.4024
4336000000.0000	   3.4726	   0.4014
4344000000.0000	   3.4764	   0.4036
4352000000.0000	   3.4749	   0.4017
4360000000.0000	   3.4760	   0.4027
4368000000.0000	   3.4769	   0.4026
4376000000.0000	   3.4721	   0.4069
4384000000.0000	   3.4784	   0.4050
4392000000.0000	   3.4805	   0.4085
4400000000.0000	   3.4771	   0.4100
4408000000.0000	   3.4801	   0.4105
4416000000.0000	   3.4797	   0.4137
4424000000.0000	   3.4827	   0.4150
4432000000.0000	   3.4837	   0.4145
4440000000.0000	   3.4863	   0.4114
4448000000.0000	   3.4845	   0.4159
4456000000.0000	   3.4857	   0.4154
4464000000.0000	   3.4863	   0.4190
4472000000.0000	   3.4873	   0.4202
4480000000.0000	   3.4878	   0.4214
4488000000.0000	   3.4879	   0.4241
4496000000.0000	   3.4903	   0.4223
4504000000.0000	   3.4882	   0.4239
4512000000.0000	   3.4893	   0.4271
4520000000.0000	   3.4909	   0.4257
4528000000.0000	   3.4825	   0.4304
4536000000.0000	   3.4864	   0.4314
4544000000.0000	   3.4858	   0.4336
4552000000.0000	   3.4835	   0.4334
4560000000.0000	   3.4813	   0.4323
4568000000.0000	   3.4762	   0.4345
4576000000.0000	   3.4722	   0.4400
4584000000.0000	   3.4796	   0.4350
4592000000.0000	   3.4800	   0.4391
4600000000.0000	   3.4784	   0.4442
4608000000.0000	   3.4766	   0.4449
4616000000.0000	   3.4782	   0.4464
4624000000.0000	   3.4805	   0.4515
4632000000.0000	   3.4787	   0.4454
4640000000.0000	   3.4803	   0.4536
4648000000.0000	   3.4832	   0.4537
4656000000.0000	   3.4842	   0.4562
4664000000.0000	   3.4876	   0.4578
4672000000.0000	   3.4861	   0.4580
4680000000.0000	   3.4857	   0.4552
4688000000.0000	   3.4865	   0.4589
4696000000.0000	   3.4821	   0.4641
4704000000.0000	   3.4823	   0.4645
4712000000.0000	   3.4832	   0.4669
4720000000.0000	   3.4820	   0.4724
4728000000.0000	   3.4832	   0.4731
4736000000.0000	   3.4795	   0.4775
4744000000.0000	   3.4799	   0.4698
4752000000.0000	   3.4841	   0.4731
4760000000.0000	   3.4835	   0.4739
4768000000.0000	   3.4845	   0.4770
4776000000.0000	   3.4821	   0.4810
4784000000.0000	   3.4810	   0.4757
4792000000.0000	   3.4797	   0.4771
4800000000.0000	   3.4763	   0.4809
4808000000.0000	   3.4753	   0.4808
4816000000.0000	   3.4743	   0.4833
4824000000.0000	   3.4769	   0.4854
4832000000.0000	   3.4744	   0.4880
4840000000.0000	   3.4734	   0.4905
4848000000.0000	   3.4743	   0.4915
4856000000.0000	   3.4707	   0.4931
4864000000.0000	   3.4713	   0.4931
4872000000.0000	   3.4674	   0.4936
4880000000.0000	   3.4695	   0.4957
4888000000.0000	   3.4655	   0.4941
4896000000.0000	   3.4669	   0.4984
4904000000.0000	   3.4665	   0.4996
4912000000.0000	   3.4693	   0.5010
4920000000.0000	   3.4739	   0.5046
4928000000.0000	   3.4773	   0.5098
4936000000.0000	   3.4817	   0.5082
4944000000.0000	   3.4829	   0.5102
4952000000.0000	   3.4895	   0.5117
4960000000.0000	   3.4998	   0.5141
4968000000.0000	   3.5005	   0.5205
4976000000.0000	   3.4996	   0.5160
4984000000.0000	   3.5062	   0.5200
4992000000.0000	   3.5024	   0.5240
5000000000.0000	   3.4990	   0.5230
