frequency	e'	e''
4376000000.0000	  62.9380	  12.3536
4384000000.0000	  62.9776	  12.3794
4392000000.0000	  63.0272	  12.3959
4400000000.0000	  63.0541	  12.4151
4408000000.0000	  63.0827	  12.4533
4416000000.0000	  63.1196	  12.4990
4424000000.0000	  63.1459	  12.5352
4432000000.0000	  63.1618	  12.5788
4440000000.0000	  63.2084	  12.6268
4448000000.0000	  63.2702	  12.6617
4456000000.0000	  63.3186	  12.6864
4464000000.0000	  63.3256	  12.7034
4472000000.0000	  63.3173	  12.7134
4480000000.0000	  63.3054	  12.7273
4488000000.0000	  63.2816	  12.7432
4496000000.0000	  63.2617	  12.7541
4504000000.0000	  63.2466	  12.7828
4512000000.0000	  63.2495	  12.8140
4520000000.0000	  63.2574	  12.8482
4528000000.0000	  63.2791	  12.8913
4536000000.0000	  63.2912	  12.9233
4544000000.0000	  63.2914	  12.9630
4552000000.0000	  63.2531	  12.9730
4560000000.0000	  63.2565	  12.9834
4568000000.0000	  63.2541	  13.0028
4576000000.0000	  63.2154	  13.0053
4584000000.0000	  63.1621	  13.0119
4592000000.0000	  63.1399	  13.0346
4600000000.0000	  63.1043	  13.0514
4608000000.0000	  63.0672	  13.0773
4616000000.0000	  63.0097	  13.1014
4624000000.0000	  62.9649	  13.1299
4632000000.0000	  62.9246	  13.1587
4640000000.0000	  62.8793	  13.1701
4648000000.0000	  62.8538	  13.1908
4656000000.0000	  62.8199	  13.1857
4664000000.0000	  62.7590	  13.1969
4672000000.0000	  62.6655	  13.1995
4680000000.0000	  62.6286	  13.2070
4688000000.0000	  62.6176	  13.2333
4696000000.0000	  62.5852	  13.2573
4704000000.0000	  62.5490	  13.2884
4712000000.0000	  62.5695	  13.3263
4720000000.0000	  62.5926	  13.3591
4728000000.0000	  62.6281	  13.3969
4736000000.0000	  62.6690	  13.4288
4744000000.0000	  62.7164	  13.4498
4752000000.0000	  62.7495	  13.4696
4760000000.0000	  62.7182	  13.4746
4768000000.0000	  62.7201	  13.4912
4776000000.0000	  62.7378	  13.5091
4784000000.0000	  62.7410	  13.5295
4792000000.0000	  62.7126	  13.5530
4800000000.0000	  62.6861	  13.5732
4808000000.0000	  62.6473	  13.6005
4816000000.0000	  62.6171	  13.6215
4824000000.0000	  62.5677	  13.6375
4832000000.0000	  62.5403	  13.6523
4840000000.0000	  62.4970	  13.6456
4848000000.0000	  62.4026	  13.6630
4856000000.0000	  62.3096	  13.6514
4864000000.0000	  62.2613	  13.6665
4872000000.0000	  62.2349	  13.6803
4880000000.0000	  62.1587	  13.6986
4888000000.0000	  62.0693	  13.7150
4896000000.0000	  62.0097	  13.7445
4904000000.0000	  61.9462	  13.7752
4912000000.0000	  61.8799	  13.7810
4920000000.0000	  61.8231	  13.7884
4928000000.0000	  61.7221	  13.7883
4936000000.0000	  61.5505	  13.7564
4944000000.0000	  61.3287	  13.7270
4952000000.0000	  61.1932	  13.7125
4960000000.0000	  61.0897	  13.7033
4968000000.0000	  60.9502	  13.6982
4976000000.0000	  60.7834	  13.6969
4984000000.0000	  60.6929	  13.7102
4992000000.0000	  60.7044	  13.7529
5000000000.0000	  60.7109	  13.7730
