frequency	e'	e''
1776000000.0000	  56.8540	   4.3256
1784000000.0000	  56.5482	   4.3070
1792000000.0000	  56.2937	   4.3037
1800000000.0000	  56.2611	   4.3235
1808000000.0000	  56.4158	   4.3597
1816000000.0000	  56.7024	   4.4106
1824000000.0000	  57.0104	   4.4658
1832000000.0000	  57.2230	   4.5024
1840000000.0000	  57.3322	   4.5374
1848000000.0000	  57.3718	   4.5500
1856000000.0000	  57.3882	   4.5680
1864000000.0000	  57.3980	   4.5908
1872000000.0000	  57.4185	   4.6141
1880000000.0000	  57.4234	   4.6390
1888000000.0000	  57.4271	   4.6605
1896000000.0000	  57.4334	   4.6994
1904000000.0000	  57.4380	   4.7250
1912000000.0000	  57.4536	   4.7538
1920000000.0000	  57.4756	   4.7890
1928000000.0000	  57.5067	   4.8276
1936000000.0000	  57.5122	   4.8600
1944000000.0000	  57.5163	   4.9033
1952000000.0000	  57.5506	   4.9574
1960000000.0000	  57.5983	   5.0129
1968000000.0000	  57.6475	   5.0693
1976000000.0000	  57.6830	   5.1318
1984000000.0000	  57.7089	   5.1954
1992000000.0000	  57.7497	   5.2493
2000000000.0000	  57.7707	   5.2955
2008000000.0000	  57.8058	   5.3556
2016000000.0000	  57.8272	   5.3965
2024000000.0000	  57.8375	   5.4289
2032000000.0000	  57.8519	   5.4518
2040000000.0000	  57.8756	   5.4831
2048000000.0000	  57.9040	   5.5034
2056000000.0000	  57.9346	   5.5178
2064000000.0000	  57.9557	   5.5337
2072000000.0000	  57.9752	   5.5515
2080000000.0000	  57.9995	   5.5645
2088000000.0000	  58.0106	   5.5736
2096000000.0000	  58.0101	   5.5821
2104000000.0000	  58.0099	   5.6000
2112000000.0000	  57.9870	   5.6122
2120000000.0000	  57.9413	   5.6260
2128000000.0000	  57.8858	   5.6287
2136000000.0000	  57.8426	   5.6439
2144000000.0000	  57.8006	   5.6465
2152000000.0000	  57.7499	   5.6411
2160000000.0000	  57.7024	   5.6333
2168000000.0000	  57.6481	   5.6193
2176000000.0000	  57.5840	   5.5993
2184000000.0000	  57.5063	   5.5728
2192000000.0000	  57.4302	   5.5442
2200000000.0000	  57.3697	   5.5114
2208000000.0000	  57.3121	   5.4977
2216000000.0000	  57.2443	   5.4719
2224000000.0000	  57.1604	   5.4499
2232000000.0000	  57.0907	   5.4420
2240000000.0000	  57.0527	   5.4475
2248000000.0000	  57.0532	   5.4577
2256000000.0000	  57.1064	   5.4726
2264000000.0000	  57.1844	   5.4956
2272000000.0000	  57.2355	   5.5104
2280000000.0000	  57.2904	   5.5261
2288000000.0000	  57.3498	   5.5290
2296000000.0000	  57.4127	   5.5426
2304000000.0000	  57.4651	   5.5414
2312000000.0000	  57.5303	   5.5487
2320000000.0000	  57.6160	   5.5592
2328000000.0000	  57.7181	   5.5727
2336000000.0000	  57.8176	   5.5834
2344000000.0000	  57.9260	   5.5954
2352000000.0000	  58.0262	   5.6112
2360000000.0000	  58.0968	   5.6327
2368000000.0000	  58.1296	   5.6375
2376000000.0000	  58.1854	   5.6534
2384000000.0000	  58.2485	   5.6714
2392000000.0000	  58.3106	   5.6888
2400000000.0000	  58.3536	   5.7119
2408000000.0000	  58.4175	   5.7341
2416000000.0000	  58.5003	   5.7634
2424000000.0000	  58.5776	   5.8014
2432000000.0000	  58.6591	   5.8324
2440000000.0000	  58.7374	   5.8674
2448000000.0000	  58.8158	   5.9024
2456000000.0000	  58.8529	   5.9275
2464000000.0000	  58.8841	   5.9529
2472000000.0000	  58.9228	   5.9813
2480000000.0000	  58.9454	   5.9973
2488000000.0000	  58.9379	   6.0107
2496000000.0000	  58.9232	   6.0235
2504000000.0000	  58.9186	   6.0317
2512000000.0000	  58.8991	   6.0485
2520000000.0000	  58.8754	   6.0647
2528000000.0000	  58.8605	   6.0821
2536000000.0000	  58.8520	   6.0922
2544000000.0000	  58.8221	   6.1088
2552000000.0000	  58.8125	   6.1229
2560000000.0000	  58.8374	   6.1453
2568000000.0000	  58.8792	   6.1689
2576000000.0000	  58.9252	   6.1989
2584000000.0000	  58.9794	   6.2302
2592000000.0000	  59.0720	   6.2758
2600000000.0000	  59.1712	   6.3289
2608000000.0000	  59.2682	   6.3856
2616000000.0000	  59.3604	   6.4430
2624000000.0000	  59.4462	   6.5124
2632000000.0000	  59.4990	   6.5732
2640000000.0000	  59.5425	   6.6395
2648000000.0000	  59.5739	   6.6991
2656000000.0000	  59.5888	   6.7533
2664000000.0000	  59.5721	   6.7966
2672000000.0000	  59.5492	   6.8514
2680000000.0000	  59.5511	   6.8923
2688000000.0000	  59.5487	   6.9312
2696000000.0000	  59.5412	   6.9831
2704000000.0000	  59.5372	   7.0296
2712000000.0000	  59.5443	   7.0802
2720000000.0000	  59.5541	   7.1304
2728000000.0000	  59.5632	   7.1915
2736000000.0000	  59.5832	   7.2346
2744000000.0000	  59.5962	   7.2830
2752000000.0000	  59.6059	   7.3319
2760000000.0000	  59.6017	   7.3802
2768000000.0000	  59.5927	   7.4157
2776000000.0000	  59.5956	   7.4598
2784000000.0000	  59.5840	   7.4839
2792000000.0000	  59.5724	   7.5296
2800000000.0000	  59.5736	   7.5693
2808000000.0000	  59.5717	   7.6142
2816000000.0000	  59.5623	   7.6545
2824000000.0000	  59.5599	   7.6988
2832000000.0000	  59.5736	   7.7341
2840000000.0000	  59.5944	   7.7715
2848000000.0000	  59.5836	   7.8103
2856000000.0000	  59.5911	   7.8431
2864000000.0000	  59.6104	   7.8691
2872000000.0000	  59.6208	   7.9082
2880000000.0000	  59.6128	   7.9375
2888000000.0000	  59.5931	   7.9655
2896000000.0000	  59.5147	   7.9894
2904000000.0000	  59.4456	   8.0241
2912000000.0000	  59.3955	   8.0582
2920000000.0000	  59.3701	   8.0972
2928000000.0000	  59.3257	   8.1282
2936000000.0000	  59.2894	   8.1623
2944000000.0000	  59.2809	   8.1926
2952000000.0000	  59.2922	   8.2253
2960000000.0000	  59.3041	   8.2534
2968000000.0000	  59.2963	   8.2857
2976000000.0000	  59.2799	   8.2987
2984000000.0000	  59.2604	   8.3230
2992000000.0000	  59.2045	   8.3482
3000000000.0000	  59.1476	   8.3730
3008000000.0000	  59.0778	   8.3972
3016000000.0000	  58.9979	   8.4229
3024000000.0000	  58.9247	   8.4526
3032000000.0000	  58.8628	   8.4823
3040000000.0000	  58.8106	   8.5078
3048000000.0000	  58.7645	   8.5336
3056000000.0000	  58.7092	   8.5591
3064000000.0000	  58.6690	   8.5831
3072000000.0000	  58.6293	   8.6002
3080000000.0000	  58.5995	   8.6166
3088000000.0000	  58.5654	   8.6399
3096000000.0000	  58.5457	   8.6579
3104000000.0000	  58.5348	   8.6757
3112000000.0000	  58.5372	   8.6911
3120000000.0000	  58.5528	   8.7057
3128000000.0000	  58.7220	   8.7401
3136000000.0000	  58.7584	   8.7604
3144000000.0000	  58.7947	   8.7734
3152000000.0000	  58.8259	   8.7801
3160000000.0000	  58.8320	   8.7827
3168000000.0000	  58.8402	   8.7827
3176000000.0000	  58.8407	   8.7766
3184000000.0000	  58.8464	   8.7783
3192000000.0000	  58.8349	   8.7764
3200000000.0000	  58.8570	   8.7775
3208000000.0000	  58.8858	   8.7941
3216000000.0000	  58.9128	   8.7936
3224000000.0000	  58.9292	   8.8161
3232000000.0000	  58.9801	   8.8198
3240000000.0000	  59.0040	   8.8224
3248000000.0000	  59.0146	   8.8228
3256000000.0000	  59.0259	   8.8194
3264000000.0000	  59.0382	   8.8260
3272000000.0000	  59.0314	   8.8194
3280000000.0000	  59.0228	   8.8301
3288000000.0000	  59.0263	   8.8414
3296000000.0000	  59.0337	   8.8583
3304000000.0000	  59.0368	   8.8708
3312000000.0000	  59.0350	   8.8776
3320000000.0000	  59.0364	   8.9095
3328000000.0000	  59.0462	   8.9120
3336000000.0000	  59.0327	   8.9185
3344000000.0000	  59.0179	   8.9294
3352000000.0000	  59.0160	   8.9409
3360000000.0000	  59.0027	   8.9542
3368000000.0000	  58.9948	   8.9725
3376000000.0000	  58.9737	   8.9915
3384000000.0000	  58.9785	   9.0263
3392000000.0000	  58.9897	   9.0451
3400000000.0000	  58.9955	   9.0751
3408000000.0000	  59.0016	   9.1101
3416000000.0000	  59.0157	   9.1261
3424000000.0000	  59.0270	   9.1473
3432000000.0000	  59.0174	   9.1626
3440000000.0000	  59.0079	   9.1752
3448000000.0000	  59.0053	   9.1825
3456000000.0000	  58.9824	   9.1961
3464000000.0000	  58.9549	   9.2096
3472000000.0000	  58.9393	   9.2185
3480000000.0000	  58.9321	   9.2389
3488000000.0000	  58.9221	   9.2511
3496000000.0000	  58.9130	   9.2691
3504000000.0000	  58.9151	   9.2800
3512000000.0000	  58.9176	   9.3013
3520000000.0000	  58.8963	   9.3177
3528000000.0000	  58.8950	   9.3336
3536000000.0000	  58.8770	   9.3552
3544000000.0000	  58.8603	   9.3746
3552000000.0000	  58.8360	   9.4003
3560000000.0000	  58.8159	   9.4229
3568000000.0000	  58.7846	   9.4634
3576000000.0000	  58.7518	   9.4918
3584000000.0000	  58.7273	   9.5300
3592000000.0000	  58.7017	   9.5654
3600000000.0000	  58.6824	   9.5926
3608000000.0000	  58.6569	   9.6228
3616000000.0000	  58.6317	   9.6444
3624000000.0000	  58.5903	   9.6724
3632000000.0000	  58.5625	   9.6901
3640000000.0000	  58.5337	   9.7151
3648000000.0000	  58.5145	   9.7391
3656000000.0000	  58.4970	   9.7615
3664000000.0000	  58.4887	   9.7964
3672000000.0000	  58.4867	   9.8213
3680000000.0000	  58.4852	   9.8517
3688000000.0000	  58.4896	   9.8754
3696000000.0000	  58.4888	   9.9002
3704000000.0000	  58.4782	   9.9194
3712000000.0000	  58.4630	   9.9359
3720000000.0000	  58.4420	   9.9453
3728000000.0000	  58.4280	   9.9572
3736000000.0000	  58.3921	   9.9673
3744000000.0000	  58.3667	   9.9842
3752000000.0000	  58.3431	   9.9995
3760000000.0000	  58.3338	  10.0280
3768000000.0000	  58.3095	  10.0479
3776000000.0000	  58.2885	  10.0569
3784000000.0000	  58.2857	  10.0779
3792000000.0000	  58.2644	  10.0845
3800000000.0000	  58.2459	  10.0910
3808000000.0000	  58.2332	  10.1093
3816000000.0000	  58.2060	  10.1179
3824000000.0000	  58.1872	  10.1281
3832000000.0000	  58.1631	  10.1371
3840000000.0000	  58.1620	  10.1564
3848000000.0000	  58.1524	  10.1768
3856000000.0000	  58.1494	  10.2084
3864000000.0000	  58.1513	  10.2347
3872000000.0000	  58.1562	  10.2572
3880000000.0000	  58.1501	  10.2804
3888000000.0000	  58.1460	  10.2937
3896000000.0000	  58.1467	  10.3118
3904000000.0000	  58.1366	  10.3290
3912000000.0000	  58.1238	  10.3488
3920000000.0000	  58.1158	  10.3616
3928000000.0000	  58.1191	  10.3954
3936000000.0000	  58.1155	  10.4243
3944000000.0000	  58.1059	  10.4607
3952000000.0000	  58.1110	  10.4986
3960000000.0000	  58.1150	  10.5383
3968000000.0000	  58.1221	  10.5630
3976000000.0000	  58.1287	  10.6003
3984000000.0000	  58.1549	  10.6353
3992000000.0000	  58.1853	  10.6599
4000000000.0000	  58.2057	  10.6865
4008000000.0000	  58.2253	  10.7031
4016000000.0000	  58.2345	  10.7366
4024000000.0000	  58.2448	  10.7643
4032000000.0000	  58.2645	  10.7981
4040000000.0000	  58.2826	  10.8305
4048000000.0000	  58.2847	  10.8635
4056000000.0000	  58.2930	  10.8894
4064000000.0000	  58.3005	  10.9184
4072000000.0000	  58.2946	  10.9396
4080000000.0000	  58.3066	  10.9607
4088000000.0000	  58.3096	  10.9765
4096000000.0000	  58.2990	  10.9916
4104000000.0000	  58.2649	  10.9974
4112000000.0000	  58.2316	  11.0040
4120000000.0000	  58.2133	  11.0243
4128000000.0000	  58.1851	  11.0416
4136000000.0000	  58.1631	  11.0635
4144000000.0000	  58.1389	  11.0841
4152000000.0000	  58.1062	  11.1156
4160000000.0000	  58.0720	  11.1408
4168000000.0000	  58.0333	  11.1567
4176000000.0000	  58.0239	  11.1732
4184000000.0000	  57.9940	  11.1903
4192000000.0000	  57.9617	  11.2063
4200000000.0000	  57.9280	  11.2307
4208000000.0000	  57.9083	  11.2525
4216000000.0000	  57.8917	  11.2854
4224000000.0000	  57.8891	  11.3146
4232000000.0000	  57.8832	  11.3616
4240000000.0000	  57.8803	  11.4033
4248000000.0000	  57.9011	  11.4478
4256000000.0000	  57.9333	  11.4936
4264000000.0000	  57.9303	  11.5372
4272000000.0000	  57.9578	  11.5753
4280000000.0000	  57.9927	  11.6104
4288000000.0000	  58.0270	  11.6485
4296000000.0000	  58.0386	  11.6792
4304000000.0000	  58.0503	  11.7131
4312000000.0000	  58.0328	  11.7425
4320000000.0000	  58.0093	  11.7757
4328000000.0000	  57.9645	  11.8014
4336000000.0000	  57.9241	  11.8331
4344000000.0000	  57.8885	  11.8725
4352000000.0000	  57.8455	  11.8915
4360000000.0000	  57.8201	  11.9068
4368000000.0000	  57.8121	  11.9318
4376000000.0000	  57.8143	  11.9616
4384000000.0000	  57.8153	  11.9827
4392000000.0000	  57.8339	  12.0054
4400000000.0000	  57.8526	  12.0321
4408000000.0000	  57.8613	  12.0653
4416000000.0000	  57.8718	  12.1117
4424000000.0000	  57.9028	  12.1408
4432000000.0000	  57.9301	  12.1834
4440000000.0000	  57.9616	  12.2281
4448000000.0000	  57.9950	  12.2544
4456000000.0000	  58.0445	  12.2866
4464000000.0000	  58.0663	  12.3202
4472000000.0000	  58.0831	  12.3471
4480000000.0000	  58.1016	  12.3690
4488000000.0000	  58.1087	  12.3992
4496000000.0000	  58.1150	  12.4224
4504000000.0000	  58.0947	  12.4375
4512000000.0000	  58.0663	  12.4705
4520000000.0000	  58.0540	  12.4911
4528000000.0000	  58.0409	  12.5145
4536000000.0000	  58.0253	  12.5372
4544000000.0000	  58.0114	  12.5584
4552000000.0000	  57.9762	  12.5670
4560000000.0000	  57.9434	  12.5849
4568000000.0000	  57.9199	  12.5848
4576000000.0000	  57.8955	  12.5971
4584000000.0000	  57.8664	  12.6026
4592000000.0000	  57.8309	  12.6190
4600000000.0000	  57.7760	  12.6297
4608000000.0000	  57.7453	  12.6410
4616000000.0000	  57.7123	  12.6603
4624000000.0000	  57.7010	  12.6842
4632000000.0000	  57.6961	  12.7162
4640000000.0000	  57.6985	  12.7391
4648000000.0000	  57.7198	  12.7566
4656000000.0000	  57.7253	  12.7795
4664000000.0000	  57.7299	  12.8083
4672000000.0000	  57.7509	  12.8305
4680000000.0000	  57.7606	  12.8508
4688000000.0000	  57.7613	  12.8826
4696000000.0000	  57.7551	  12.9017
4704000000.0000	  57.7554	  12.9366
4712000000.0000	  57.7738	  12.9720
4720000000.0000	  57.7673	  12.9990
4728000000.0000	  57.7639	  13.0311
4736000000.0000	  57.7701	  13.0535
4744000000.0000	  57.7707	  13.0791
4752000000.0000	  57.7755	  13.1099
4760000000.0000	  57.7813	  13.1268
4768000000.0000	  57.7908	  13.1526
4776000000.0000	  57.7920	  13.1753
4784000000.0000	  57.7923	  13.2016
4792000000.0000	  57.8014	  13.2337
4800000000.0000	  57.8009	  13.2581
4808000000.0000	  57.8092	  13.2829
4816000000.0000	  57.8051	  13.3051
4824000000.0000	  57.8140	  13.3340
4832000000.0000	  57.8285	  13.3586
4840000000.0000	  57.8476	  13.3741
4848000000.0000	  57.8668	  13.4121
4856000000.0000	  57.9041	  13.4354
4864000000.0000	  57.9155	  13.4524
4872000000.0000	  57.9110	  13.4714
4880000000.0000	  57.9103	  13.4968
4888000000.0000	  57.9137	  13.5332
4896000000.0000	  57.9151	  13.5575
4904000000.0000	  57.8880	  13.5930
4912000000.0000	  57.8941	  13.6023
4920000000.0000	  57.9008	  13.6318
4928000000.0000	  57.9037	  13.6544
4936000000.0000	  57.9048	  13.6739
4944000000.0000	  57.9128	  13.6904
4952000000.0000	  57.9063	  13.7045
4960000000.0000	  57.8816	  13.7123
4968000000.0000	  57.8656	  13.7224
4976000000.0000	  57.8532	  13.7445
4984000000.0000	  57.8283	  13.7595
4992000000.0000	  57.8211	  13.7920
5000000000.0000	  57.8179	  13.8066
