frequency	e'	e''
1416000000.0000	  34.5234	   0.8761
1424000000.0000	  34.5670	   0.8296
1432000000.0000	  34.5654	   0.7695
1440000000.0000	  34.5691	   0.7052
1448000000.0000	  34.5884	   0.6388
1456000000.0000	  34.6257	   0.5924
1464000000.0000	  34.6442	   0.5810
1472000000.0000	  34.6708	   0.6116
1480000000.0000	  34.6813	   0.6745
1488000000.0000	  34.6806	   0.7561
1496000000.0000	  34.6972	   0.8497
1504000000.0000	  35.1088	   0.9546
1512000000.0000	  35.3176	   1.0422
1520000000.0000	  35.5851	   1.1346
1528000000.0000	  35.8659	   1.2069
1536000000.0000	  36.1405	   1.2706
1544000000.0000	  36.4095	   1.3278
1552000000.0000	  36.6790	   1.3689
1560000000.0000	  36.8825	   1.4030
1568000000.0000	  37.0446	   1.4415
1576000000.0000	  37.1840	   1.4715
1584000000.0000	  37.3126	   1.5199
1592000000.0000	  37.4295	   1.5624
1600000000.0000	  37.5376	   1.6020
1608000000.0000	  37.6587	   1.6490
1616000000.0000	  37.8017	   1.6940
1624000000.0000	  37.9480	   1.7338
1632000000.0000	  38.0773	   1.7663
1640000000.0000	  38.2072	   1.7955
1648000000.0000	  38.3174	   1.8191
1656000000.0000	  38.3921	   1.8419
1664000000.0000	  38.4432	   1.8670
1672000000.0000	  38.4851	   1.8996
1680000000.0000	  38.5169	   1.9334
1688000000.0000	  38.5479	   1.9680
1696000000.0000	  38.5849	   2.0264
1704000000.0000	  38.6476	   2.0795
1712000000.0000	  38.7347	   2.1405
1720000000.0000	  38.8342	   2.1819
1728000000.0000	  38.9494	   2.2286
1736000000.0000	  39.0703	   2.2711
1744000000.0000	  39.1824	   2.2948
1752000000.0000	  39.2584	   2.3186
1760000000.0000	  39.3265	   2.3491
1768000000.0000	  39.3914	   2.3693
1776000000.0000	  39.4577	   2.4028
1784000000.0000	  39.5146	   2.4384
1792000000.0000	  39.6155	   2.4913
1800000000.0000	  39.7806	   2.5482
1808000000.0000	  39.9454	   2.6016
1816000000.0000	  40.1319	   2.6498
1824000000.0000	  40.3142	   2.6937
1832000000.0000	  40.4910	   2.7268
1840000000.0000	  40.7182	   2.7587
1848000000.0000	  40.9259	   2.7804
1856000000.0000	  41.1053	   2.8046
1864000000.0000	  41.2836	   2.8211
1872000000.0000	  41.4473	   2.8464
1880000000.0000	  41.5749	   2.8713
1888000000.0000	  41.6800	   2.8944
1896000000.0000	  41.7322	   2.9255
1904000000.0000	  41.7423	   2.9461
1912000000.0000	  41.7988	   2.9600
1920000000.0000	  41.9337	   2.9903
1928000000.0000	  42.1010	   3.0181
1936000000.0000	  42.1835	   3.0273
1944000000.0000	  42.2353	   3.0352
1952000000.0000	  42.3138	   3.0583
1960000000.0000	  42.3562	   3.0731
1968000000.0000	  42.3808	   3.0888
1976000000.0000	  42.4248	   3.1154
1984000000.0000	  42.4290	   3.1468
1992000000.0000	  42.4110	   3.1669
2000000000.0000	  42.4034	   3.1824
2008000000.0000	  42.4377	   3.2126
2016000000.0000	  42.4631	   3.2366
2024000000.0000	  42.5260	   3.2525
2032000000.0000	  42.6571	   3.2786
2040000000.0000	  42.8068	   3.2968
2048000000.0000	  42.9447	   3.3239
2056000000.0000	  43.0751	   3.3388
2064000000.0000	  43.2061	   3.3560
2072000000.0000	  43.3242	   3.3826
2080000000.0000	  43.4149	   3.3956
2088000000.0000	  43.5062	   3.4111
2096000000.0000	  43.5861	   3.4236
2104000000.0000	  43.6635	   3.4413
2112000000.0000	  43.7183	   3.4567
2120000000.0000	  43.8060	   3.4696
2128000000.0000	  43.9291	   3.4871
2136000000.0000	  44.0660	   3.5050
2144000000.0000	  44.1776	   3.5286
2152000000.0000	  44.3088	   3.5426
2160000000.0000	  44.4303	   3.5617
2168000000.0000	  44.5192	   3.5822
2176000000.0000	  44.5934	   3.5990
2184000000.0000	  44.6851	   3.6239
2192000000.0000	  44.7717	   3.6465
2200000000.0000	  44.8251	   3.6650
2208000000.0000	  44.8631	   3.6898
2216000000.0000	  44.9198	   3.7096
2224000000.0000	  44.9934	   3.7346
2232000000.0000	  45.0710	   3.7621
2240000000.0000	  45.1735	   3.8034
2248000000.0000	  45.2937	   3.8361
2256000000.0000	  45.4071	   3.8708
2264000000.0000	  45.5183	   3.8967
2272000000.0000	  45.6277	   3.9155
2280000000.0000	  45.7155	   3.9412
2288000000.0000	  45.7638	   3.9436
2296000000.0000	  45.8004	   3.9488
2304000000.0000	  45.8369	   3.9482
2312000000.0000	  45.8760	   3.9523
2320000000.0000	  45.8713	   3.9533
2328000000.0000	  45.8704	   3.9627
2336000000.0000	  45.8946	   3.9702
2344000000.0000	  45.9231	   3.9818
2352000000.0000	  45.9436	   3.9860
2360000000.0000	  45.9763	   3.9994
2368000000.0000	  45.9961	   4.0111
2376000000.0000	  45.9977	   4.0215
2384000000.0000	  45.9645	   4.0218
2392000000.0000	  45.9818	   4.0326
2400000000.0000	  45.9834	   4.0493
2408000000.0000	  45.9824	   4.0658
2416000000.0000	  45.9577	   4.0824
2424000000.0000	  45.9690	   4.1127
2432000000.0000	  46.0037	   4.1363
2440000000.0000	  46.0265	   4.1805
2448000000.0000	  46.0863	   4.2078
2456000000.0000	  46.1480	   4.2386
2464000000.0000	  46.2025	   4.2607
2472000000.0000	  46.2335	   4.2753
2480000000.0000	  46.2670	   4.2881
2488000000.0000	  46.2812	   4.2888
2496000000.0000	  46.2636	   4.2937
2504000000.0000	  46.2031	   4.2938
2512000000.0000	  46.1514	   4.2977
2520000000.0000	  46.0823	   4.3089
2528000000.0000	  45.9816	   4.3164
2536000000.0000	  45.8748	   4.3260
2544000000.0000	  45.7936	   4.3444
2552000000.0000	  45.7352	   4.3513
2560000000.0000	  45.6572	   4.3602
2568000000.0000	  45.5783	   4.3588
2576000000.0000	  45.5836	   4.3699
2584000000.0000	  45.6254	   4.3908
2592000000.0000	  45.6473	   4.4138
2600000000.0000	  45.7064	   4.4492
2608000000.0000	  45.8118	   4.4995
2616000000.0000	  45.9237	   4.5572
2624000000.0000	  46.0262	   4.6200
2632000000.0000	  46.1624	   4.6977
2640000000.0000	  46.3147	   4.7720
2648000000.0000	  46.4472	   4.8362
2656000000.0000	  46.5355	   4.8883
2664000000.0000	  46.6380	   4.9330
2672000000.0000	  46.7214	   4.9768
2680000000.0000	  46.7675	   5.0093
2688000000.0000	  46.7865	   5.0336
2696000000.0000	  46.8160	   5.0786
2704000000.0000	  46.8263	   5.1138
2712000000.0000	  46.8132	   5.1592
2720000000.0000	  46.8201	   5.2037
2728000000.0000	  46.8410	   5.2576
2736000000.0000	  46.8401	   5.3028
2744000000.0000	  46.7983	   5.3352
2752000000.0000	  46.7318	   5.3496
2760000000.0000	  46.6447	   5.3624
2768000000.0000	  46.5225	   5.3583
2776000000.0000	  46.3374	   5.3463
2784000000.0000	  46.1495	   5.3221
2792000000.0000	  45.9780	   5.3170
2800000000.0000	  45.8172	   5.3174
2808000000.0000	  45.6612	   5.3262
2816000000.0000	  45.5234	   5.3499
2824000000.0000	  45.4122	   5.3771
2832000000.0000	  45.3035	   5.3898
2840000000.0000	  45.2209	   5.4070
2848000000.0000	  45.2049	   5.4324
2856000000.0000	  45.2157	   5.4487
2864000000.0000	  45.2158	   5.4570
2872000000.0000	  45.1865	   5.4611
2880000000.0000	  45.1892	   5.4671
2888000000.0000	  45.1775	   5.4790
2896000000.0000	  45.1141	   5.4921
2904000000.0000	  45.0913	   5.5222
2912000000.0000	  45.1262	   5.5598
2920000000.0000	  45.1731	   5.6042
2928000000.0000	  45.1564	   5.6357
2936000000.0000	  45.1706	   5.6711
2944000000.0000	  45.2067	   5.7019
2952000000.0000	  45.2154	   5.7154
2960000000.0000	  45.1774	   5.7168
2968000000.0000	  45.1398	   5.7195
2976000000.0000	  45.0792	   5.7096
2984000000.0000	  44.9939	   5.7040
2992000000.0000	  44.8998	   5.7009
3000000000.0000	  44.8461	   5.7200
3008000000.0000	  44.7697	   5.7367
3016000000.0000	  44.6558	   5.7462
3024000000.0000	  44.5442	   5.7630
3032000000.0000	  44.4724	   5.7793
3040000000.0000	  44.4030	   5.7865
3048000000.0000	  44.2855	   5.7852
3056000000.0000	  44.1880	   5.7847
3064000000.0000	  44.1125	   5.7803
3072000000.0000	  44.0196	   5.7734
3080000000.0000	  43.9083	   5.7612
3088000000.0000	  43.8600	   5.7771
3096000000.0000	  43.8474	   5.7965
3104000000.0000	  43.8349	   5.8205
3112000000.0000	  43.8326	   5.8479
3120000000.0000	  43.9195	   5.8858
3128000000.0000	  44.3242	   5.9642
3136000000.0000	  44.5101	   6.0120
3144000000.0000	  44.6888	   6.0517
3152000000.0000	  44.8432	   6.0820
3160000000.0000	  45.0000	   6.1074
3168000000.0000	  45.1195	   6.1350
3176000000.0000	  45.1805	   6.1381
3184000000.0000	  45.2116	   6.1606
3192000000.0000	  45.2526	   6.1801
3200000000.0000	  45.2863	   6.2009
3208000000.0000	  45.3067	   6.2264
3216000000.0000	  45.3486	   6.2520
3224000000.0000	  45.3908	   6.2814
3232000000.0000	  45.4445	   6.2968
3240000000.0000	  45.4949	   6.3146
3248000000.0000	  45.5688	   6.3260
3256000000.0000	  45.6434	   6.3366
3264000000.0000	  45.6976	   6.3421
3272000000.0000	  45.7396	   6.3575
3280000000.0000	  45.7990	   6.3706
3288000000.0000	  45.8430	   6.3937
3296000000.0000	  45.8669	   6.4174
3304000000.0000	  45.8826	   6.4393
3312000000.0000	  45.9107	   6.4609
3320000000.0000	  45.9317	   6.4817
3328000000.0000	  45.9502	   6.5075
3336000000.0000	  45.9903	   6.5235
3344000000.0000	  46.0411	   6.5439
3352000000.0000	  46.0782	   6.5620
3360000000.0000	  46.0901	   6.5722
3368000000.0000	  46.1380	   6.5949
3376000000.0000	  46.1589	   6.6167
3384000000.0000	  46.1505	   6.6484
3392000000.0000	  46.1128	   6.6603
3400000000.0000	  46.1116	   6.6854
3408000000.0000	  46.0938	   6.7048
3416000000.0000	  46.0739	   6.7176
3424000000.0000	  46.0747	   6.7346
3432000000.0000	  46.0615	   6.7363
3440000000.0000	  46.0354	   6.7425
3448000000.0000	  45.9882	   6.7396
3456000000.0000	  45.9937	   6.7473
3464000000.0000	  45.9882	   6.7575
3472000000.0000	  45.8980	   6.7410
3480000000.0000	  45.7422	   6.7377
3488000000.0000	  45.6249	   6.7294
3496000000.0000	  45.5096	   6.7237
3504000000.0000	  45.3911	   6.7145
3512000000.0000	  45.3274	   6.7188
3520000000.0000	  45.3120	   6.7286
3528000000.0000	  45.3497	   6.7351
3536000000.0000	  45.3677	   6.7505
3544000000.0000	  45.4047	   6.7723
3552000000.0000	  45.4616	   6.8010
3560000000.0000	  45.5005	   6.8250
3568000000.0000	  45.5124	   6.8616
3576000000.0000	  45.5903	   6.8939
3584000000.0000	  45.6561	   6.9388
3592000000.0000	  45.6808	   6.9670
3600000000.0000	  45.6632	   6.9880
3608000000.0000	  45.6619	   7.0043
3616000000.0000	  45.6399	   7.0170
3624000000.0000	  45.6138	   7.0306
3632000000.0000	  45.5908	   7.0467
3640000000.0000	  45.6060	   7.0718
3648000000.0000	  45.6473	   7.1032
3656000000.0000	  45.7099	   7.1391
3664000000.0000	  45.8321	   7.1940
3672000000.0000	  45.9506	   7.2396
3680000000.0000	  46.0413	   7.2830
3688000000.0000	  46.1315	   7.3169
3696000000.0000	  46.2138	   7.3508
3704000000.0000	  46.2816	   7.3734
3712000000.0000	  46.3586	   7.4059
3720000000.0000	  46.4260	   7.4270
3728000000.0000	  46.5448	   7.4599
3736000000.0000	  46.6708	   7.5020
3744000000.0000	  46.8009	   7.5506
3752000000.0000	  46.9019	   7.5921
3760000000.0000	  47.0552	   7.6510
3768000000.0000	  47.2146	   7.7112
3776000000.0000	  47.3539	   7.7493
3784000000.0000	  47.4816	   7.7985
3792000000.0000	  47.6223	   7.8280
3800000000.0000	  47.7354	   7.8520
3808000000.0000	  47.8099	   7.8742
3816000000.0000	  47.8676	   7.8908
3824000000.0000	  47.9494	   7.9204
3832000000.0000	  48.0266	   7.9447
3840000000.0000	  48.1174	   7.9892
3848000000.0000	  48.2671	   8.0413
3856000000.0000	  48.4441	   8.1097
3864000000.0000	  48.5894	   8.1717
3872000000.0000	  48.6813	   8.2229
3880000000.0000	  48.7462	   8.2550
3888000000.0000	  48.7459	   8.2696
3896000000.0000	  48.7013	   8.2720
3904000000.0000	  48.6972	   8.2763
3912000000.0000	  48.7307	   8.2895
3920000000.0000	  48.7827	   8.3089
3928000000.0000	  48.8293	   8.3496
3936000000.0000	  48.9132	   8.3889
3944000000.0000	  49.0002	   8.4389
3952000000.0000	  49.1048	   8.4948
3960000000.0000	  49.1960	   8.5559
3968000000.0000	  49.3191	   8.6019
3976000000.0000	  49.4216	   8.6463
3984000000.0000	  49.5196	   8.6831
3992000000.0000	  49.5743	   8.7001
4000000000.0000	  49.6550	   8.7202
4008000000.0000	  49.7260	   8.7355
4016000000.0000	  49.7640	   8.7600
4024000000.0000	  49.7733	   8.7777
4032000000.0000	  49.7969	   8.8024
4040000000.0000	  49.8316	   8.8444
4048000000.0000	  49.8784	   8.8886
4056000000.0000	  49.9562	   8.9357
4064000000.0000	  50.0331	   8.9814
4072000000.0000	  50.0939	   9.0066
4080000000.0000	  50.1428	   9.0307
4088000000.0000	  50.2018	   9.0415
4096000000.0000	  50.2702	   9.0529
4104000000.0000	  50.3246	   9.0532
4112000000.0000	  50.3453	   9.0699
4120000000.0000	  50.3965	   9.0874
4128000000.0000	  50.5041	   9.1293
4136000000.0000	  50.6198	   9.1802
4144000000.0000	  50.7362	   9.2365
4152000000.0000	  50.8758	   9.3013
4160000000.0000	  51.0045	   9.3531
4168000000.0000	  51.1553	   9.3984
4176000000.0000	  51.2860	   9.4533
4184000000.0000	  51.4451	   9.4838
4192000000.0000	  51.5433	   9.5094
4200000000.0000	  51.5105	   9.5224
4208000000.0000	  51.4629	   9.5293
4216000000.0000	  51.4168	   9.5527
4224000000.0000	  51.4337	   9.5867
4232000000.0000	  51.4119	   9.6274
4240000000.0000	  51.4207	   9.6751
4248000000.0000	  51.4281	   9.7259
4256000000.0000	  51.4071	   9.7663
4264000000.0000	  51.3530	   9.7980
4272000000.0000	  51.3095	   9.8091
4280000000.0000	  51.2131	   9.8154
4288000000.0000	  51.0723	   9.8088
4296000000.0000	  50.9375	   9.7979
4304000000.0000	  50.8542	   9.8022
4312000000.0000	  50.8228	   9.8229
4320000000.0000	  50.8395	   9.8707
4328000000.0000	  50.8122	   9.9013
4336000000.0000	  50.6266	   9.9142
4344000000.0000	  50.2507	   9.8973
4352000000.0000	  49.7029	   9.8425
4360000000.0000	  49.0516	   9.7472
4368000000.0000	  48.3368	   9.6363
4376000000.0000	  47.6901	   9.5375
4384000000.0000	  47.2148	   9.4627
4392000000.0000	  46.9711	   9.4212
4400000000.0000	  46.7480	   9.3997
4408000000.0000	  46.4706	   9.3787
4416000000.0000	  46.2322	   9.3725
4424000000.0000	  46.1106	   9.3746
4432000000.0000	  46.0277	   9.4014
4440000000.0000	  45.9739	   9.4309
4448000000.0000	  46.0083	   9.4592
4456000000.0000	  46.1513	   9.5059
4464000000.0000	  46.2683	   9.5553
4472000000.0000	  46.1899	   9.5486
4480000000.0000	  46.0141	   9.5225
4488000000.0000	  45.8773	   9.5126
4496000000.0000	  45.8139	   9.5154
4504000000.0000	  45.7733	   9.5331
4512000000.0000	  45.8580	   9.5819
4520000000.0000	  46.0789	   9.6489
4528000000.0000	  46.3123	   9.7236
4536000000.0000	  46.3953	   9.7738
4544000000.0000	  46.4980	   9.8228
4552000000.0000	  46.6763	   9.8741
4560000000.0000	  47.0020	   9.9372
4568000000.0000	  47.3371	  10.0196
4576000000.0000	  47.6449	  10.0832
4584000000.0000	  47.7089	  10.1005
4592000000.0000	  47.8400	  10.1485
4600000000.0000	  47.9027	  10.1842
4608000000.0000	  47.9754	  10.2155
4616000000.0000	  48.0196	  10.2512
4624000000.0000	  48.0519	  10.2913
4632000000.0000	  48.1485	  10.3426
4640000000.0000	  48.2243	  10.3763
4648000000.0000	  48.2952	  10.3982
4656000000.0000	  48.2760	  10.4100
4664000000.0000	  48.3291	  10.4240
4672000000.0000	  48.3953	  10.4549
4680000000.0000	  48.4319	  10.4655
4688000000.0000	  48.4609	  10.4940
4696000000.0000	  48.4914	  10.5137
4704000000.0000	  48.5390	  10.5598
4712000000.0000	  48.6029	  10.6052
4720000000.0000	  48.6674	  10.6457
4728000000.0000	  48.7308	  10.6889
4736000000.0000	  48.6868	  10.7009
4744000000.0000	  48.5084	  10.6841
4752000000.0000	  48.3979	  10.6770
4760000000.0000	  48.3459	  10.6753
4768000000.0000	  48.2833	  10.6692
4776000000.0000	  48.1512	  10.6531
4784000000.0000	  48.0105	  10.6426
4792000000.0000	  47.8634	  10.6396
4800000000.0000	  47.7047	  10.6347
4808000000.0000	  47.5249	  10.6235
4816000000.0000	  47.4745	  10.6464
4824000000.0000	  47.4707	  10.6692
4832000000.0000	  47.4829	  10.6901
4840000000.0000	  47.5457	  10.7131
4848000000.0000	  47.5448	  10.7333
4856000000.0000	  47.5508	  10.7399
4864000000.0000	  47.5621	  10.7568
4872000000.0000	  47.6174	  10.7867
4880000000.0000	  47.6772	  10.8192
4888000000.0000	  47.6936	  10.8552
4896000000.0000	  47.6644	  10.8828
4904000000.0000	  47.6621	  10.9138
4912000000.0000	  47.7188	  10.9488
4920000000.0000	  47.6972	  10.9634
4928000000.0000	  47.5689	  10.9533
4936000000.0000	  47.5254	  10.9400
4944000000.0000	  47.5695	  10.9583
4952000000.0000	  47.6174	  10.9649
4960000000.0000	  47.5865	  10.9668
4968000000.0000	  47.5194	  10.9667
4976000000.0000	  47.3688	  10.9593
4984000000.0000	  47.0894	  10.9331
4992000000.0000	  46.7774	  10.9087
5000000000.0000	  46.5525	  10.9027
