frequency	e'	e''
1704000000.0000	  47.3079	   3.5722
1712000000.0000	  47.3103	   3.7138
1720000000.0000	  47.3356	   3.8588
1728000000.0000	  47.3797	   4.0142
1736000000.0000	  47.3858	   4.1584
1744000000.0000	  47.3146	   4.2695
1752000000.0000	  47.2139	   4.3585
1760000000.0000	  47.0273	   4.4047
1768000000.0000	  46.8122	   4.4238
1776000000.0000	  46.6136	   4.4150
1784000000.0000	  46.4549	   4.3958
1792000000.0000	  46.2839	   4.3551
1800000000.0000	  46.0946	   4.2911
1808000000.0000	  45.9035	   4.2282
1816000000.0000	  45.7939	   4.1650
1824000000.0000	  45.7361	   4.0983
1832000000.0000	  45.6935	   4.0301
1840000000.0000	  45.6174	   3.9490
1848000000.0000	  45.5572	   3.8750
1856000000.0000	  45.5046	   3.8207
1864000000.0000	  45.4710	   3.7653
1872000000.0000	  45.4411	   3.7217
1880000000.0000	  45.3896	   3.6909
1888000000.0000	  45.3185	   3.6560
1896000000.0000	  45.3160	   3.6530
1904000000.0000	  45.2707	   3.6455
1912000000.0000	  45.2474	   3.6399
1920000000.0000	  45.2503	   3.6374
1928000000.0000	  45.2986	   3.6487
1936000000.0000	  45.3953	   3.6541
1944000000.0000	  45.4956	   3.6590
1952000000.0000	  45.5474	   3.6707
1960000000.0000	  45.5752	   3.6717
1968000000.0000	  45.6314	   3.6875
1976000000.0000	  45.6488	   3.7012
1984000000.0000	  45.7167	   3.7259
1992000000.0000	  45.7219	   3.7434
2000000000.0000	  45.7502	   3.7563
2008000000.0000	  45.7934	   3.7801
2016000000.0000	  45.8304	   3.7996
2024000000.0000	  45.8728	   3.8107
2032000000.0000	  45.9289	   3.8210
2040000000.0000	  45.9964	   3.8354
2048000000.0000	  46.1419	   3.8559
2056000000.0000	  46.2834	   3.8685
2064000000.0000	  46.3643	   3.8753
2072000000.0000	  46.3673	   3.8767
2080000000.0000	  46.3527	   3.8772
2088000000.0000	  46.3427	   3.8769
2096000000.0000	  46.3140	   3.8721
2104000000.0000	  46.3444	   3.8843
2112000000.0000	  46.4293	   3.9022
2120000000.0000	  46.5064	   3.9163
2128000000.0000	  46.5623	   3.9296
2136000000.0000	  46.5806	   3.9355
2144000000.0000	  46.5916	   3.9367
2152000000.0000	  46.6562	   3.9545
2160000000.0000	  46.7623	   3.9714
2168000000.0000	  46.7993	   3.9829
2176000000.0000	  46.7752	   3.9900
2184000000.0000	  46.7428	   4.0006
2192000000.0000	  46.7173	   4.0123
2200000000.0000	  46.6981	   4.0337
2208000000.0000	  46.6939	   4.0505
2216000000.0000	  46.7065	   4.0777
2224000000.0000	  46.7241	   4.0999
2232000000.0000	  46.7245	   4.1270
2240000000.0000	  46.7405	   4.1547
2248000000.0000	  46.8128	   4.1798
2256000000.0000	  46.9010	   4.2126
2264000000.0000	  46.9335	   4.2274
2272000000.0000	  46.8941	   4.2376
2280000000.0000	  46.8832	   4.2481
2288000000.0000	  46.8941	   4.2532
2296000000.0000	  46.9382	   4.2642
2304000000.0000	  46.9538	   4.2767
2312000000.0000	  46.9280	   4.2884
2320000000.0000	  46.8731	   4.3014
2328000000.0000	  46.8233	   4.3195
2336000000.0000	  46.8760	   4.3554
2344000000.0000	  46.9899	   4.3822
2352000000.0000	  47.0669	   4.4207
2360000000.0000	  47.0945	   4.4598
2368000000.0000	  47.1657	   4.4991
2376000000.0000	  47.2954	   4.5424
2384000000.0000	  47.4817	   4.5943
2392000000.0000	  47.7132	   4.6529
2400000000.0000	  47.9144	   4.7095
2408000000.0000	  48.0648	   4.7587
2416000000.0000	  48.1492	   4.8042
2424000000.0000	  48.3281	   4.8571
2432000000.0000	  48.4955	   4.9016
2440000000.0000	  48.5360	   4.9297
2448000000.0000	  48.4152	   4.9269
2456000000.0000	  48.3569	   4.9341
2464000000.0000	  48.3345	   4.9394
2472000000.0000	  48.3244	   4.9433
2480000000.0000	  48.3402	   4.9514
2488000000.0000	  48.2972	   4.9444
2496000000.0000	  48.2126	   4.9418
2504000000.0000	  48.1170	   4.9311
2512000000.0000	  48.0118	   4.9243
2520000000.0000	  47.9543	   4.9245
2528000000.0000	  47.8943	   4.9337
2536000000.0000	  47.7970	   4.9321
2544000000.0000	  47.6693	   4.9402
2552000000.0000	  47.5896	   4.9533
2560000000.0000	  47.5196	   4.9674
2568000000.0000	  47.4702	   4.9835
2576000000.0000	  47.4371	   5.0052
2584000000.0000	  47.4423	   5.0429
2592000000.0000	  47.4856	   5.0831
2600000000.0000	  47.4637	   5.1269
2608000000.0000	  47.3888	   5.1729
2616000000.0000	  47.2999	   5.2208
2624000000.0000	  47.2340	   5.2755
2632000000.0000	  47.1956	   5.3406
2640000000.0000	  47.1439	   5.3968
2648000000.0000	  47.0341	   5.4430
2656000000.0000	  46.9254	   5.4836
2664000000.0000	  46.8626	   5.5182
2672000000.0000	  46.8703	   5.5652
2680000000.0000	  46.9133	   5.6095
2688000000.0000	  46.9824	   5.6439
2696000000.0000	  46.9836	   5.6742
2704000000.0000	  46.9185	   5.6953
2712000000.0000	  46.9109	   5.7272
2720000000.0000	  46.9841	   5.7652
2728000000.0000	  47.1142	   5.8186
2736000000.0000	  47.1999	   5.8586
2744000000.0000	  47.2470	   5.8853
2752000000.0000	  47.2727	   5.9062
2760000000.0000	  47.3244	   5.9303
2768000000.0000	  47.4667	   5.9616
2776000000.0000	  47.6594	   5.9963
2784000000.0000	  47.7668	   6.0105
2792000000.0000	  47.7570	   6.0224
2800000000.0000	  47.7404	   6.0321
2808000000.0000	  47.8097	   6.0655
2816000000.0000	  47.9454	   6.1108
2824000000.0000	  48.0283	   6.1480
2832000000.0000	  48.0375	   6.1743
2840000000.0000	  47.9630	   6.1848
2848000000.0000	  47.8744	   6.1848
2856000000.0000	  47.8841	   6.2035
2864000000.0000	  47.9535	   6.2221
2872000000.0000	  47.9778	   6.2444
2880000000.0000	  47.9203	   6.2501
2888000000.0000	  47.8283	   6.2446
2896000000.0000	  47.7664	   6.2548
2904000000.0000	  47.7474	   6.2836
2912000000.0000	  47.7212	   6.3072
2920000000.0000	  47.6659	   6.3326
2928000000.0000	  47.5979	   6.3532
2936000000.0000	  47.5255	   6.3686
2944000000.0000	  47.4778	   6.3855
2952000000.0000	  47.4711	   6.4000
2960000000.0000	  47.4744	   6.4139
2968000000.0000	  47.4435	   6.4209
2976000000.0000	  47.3774	   6.4187
2984000000.0000	  47.3073	   6.4092
2992000000.0000	  47.2762	   6.4199
3000000000.0000	  47.2911	   6.4335
3008000000.0000	  47.2509	   6.4476
3016000000.0000	  47.1375	   6.4475
3024000000.0000	  46.9852	   6.4449
3032000000.0000	  46.8367	   6.4458
3040000000.0000	  46.7552	   6.4393
3048000000.0000	  46.7119	   6.4532
3056000000.0000	  46.6259	   6.4561
3064000000.0000	  46.4349	   6.4371
3072000000.0000	  46.2621	   6.4223
3080000000.0000	  46.1858	   6.4265
3088000000.0000	  46.1613	   6.4410
3096000000.0000	  46.1577	   6.4682
3104000000.0000	  46.1529	   6.4945
3112000000.0000	  46.1626	   6.5241
3120000000.0000	  46.1944	   6.5524
3128000000.0000	  46.4682	   6.6266
3136000000.0000	  46.5450	   6.6742
3144000000.0000	  46.5952	   6.6984
3152000000.0000	  46.7002	   6.7372
3160000000.0000	  46.8309	   6.7740
3168000000.0000	  46.9312	   6.8080
3176000000.0000	  46.9533	   6.8175
3184000000.0000	  46.9809	   6.8472
3192000000.0000	  47.1043	   6.8866
3200000000.0000	  47.1988	   6.9230
3208000000.0000	  47.2766	   6.9672
3216000000.0000	  47.3805	   7.0097
3224000000.0000	  47.5614	   7.0760
3232000000.0000	  47.7596	   7.1220
3240000000.0000	  47.8778	   7.1596
3248000000.0000	  47.9764	   7.2014
3256000000.0000	  48.0364	   7.2249
3264000000.0000	  48.0470	   7.2418
3272000000.0000	  48.0650	   7.2675
3280000000.0000	  48.0926	   7.2883
3288000000.0000	  48.0596	   7.3072
3296000000.0000	  48.0183	   7.3313
3304000000.0000	  48.0062	   7.3593
3312000000.0000	  47.9387	   7.3785
3320000000.0000	  47.8308	   7.3968
3328000000.0000	  47.7852	   7.4232
3336000000.0000	  47.7820	   7.4585
3344000000.0000	  47.8054	   7.4923
3352000000.0000	  47.7471	   7.5165
3360000000.0000	  47.6139	   7.5141
3368000000.0000	  47.5784	   7.5346
3376000000.0000	  47.5097	   7.5531
3384000000.0000	  47.3922	   7.5560
3392000000.0000	  47.2974	   7.5639
3400000000.0000	  47.2213	   7.5718
3408000000.0000	  47.1968	   7.5908
3416000000.0000	  47.1873	   7.5960
3424000000.0000	  47.1450	   7.6026
3432000000.0000	  47.0724	   7.5973
3440000000.0000	  47.0069	   7.5901
3448000000.0000	  47.0027	   7.5856
3456000000.0000	  47.0536	   7.5938
3464000000.0000	  47.1231	   7.6015
3472000000.0000	  47.1249	   7.5994
3480000000.0000	  47.0827	   7.5937
3488000000.0000	  47.0561	   7.5877
3496000000.0000	  47.1174	   7.5922
3504000000.0000	  47.1913	   7.5997
3512000000.0000	  47.2477	   7.6143
3520000000.0000	  47.2445	   7.6137
3528000000.0000	  47.2534	   7.6269
3536000000.0000	  47.2593	   7.6277
3544000000.0000	  47.3208	   7.6477
3552000000.0000	  47.4258	   7.6763
3560000000.0000	  47.4697	   7.6953
3568000000.0000	  47.3949	   7.7105
3576000000.0000	  47.4086	   7.7304
3584000000.0000	  47.4797	   7.7554
3592000000.0000	  47.6121	   7.7927
3600000000.0000	  47.6796	   7.8172
3608000000.0000	  47.6686	   7.8329
3616000000.0000	  47.6162	   7.8329
3624000000.0000	  47.5968	   7.8596
3632000000.0000	  47.6213	   7.8788
3640000000.0000	  47.6595	   7.9044
3648000000.0000	  47.6641	   7.9263
3656000000.0000	  47.5710	   7.9299
3664000000.0000	  47.4860	   7.9476
3672000000.0000	  47.4780	   7.9679
3680000000.0000	  47.5033	   7.9873
3688000000.0000	  47.4982	   8.0113
3696000000.0000	  47.4312	   8.0196
3704000000.0000	  47.3827	   8.0387
3712000000.0000	  47.3241	   8.0465
3720000000.0000	  47.2530	   8.0655
3728000000.0000	  47.2368	   8.0784
3736000000.0000	  47.1810	   8.0969
3744000000.0000	  47.1108	   8.1137
3752000000.0000	  47.0959	   8.1405
3760000000.0000	  47.0425	   8.1642
3768000000.0000	  47.0143	   8.1836
3776000000.0000	  46.9792	   8.1991
3784000000.0000	  46.9438	   8.2111
3792000000.0000	  46.9401	   8.2369
3800000000.0000	  46.9007	   8.2446
3808000000.0000	  46.8364	   8.2552
3816000000.0000	  46.7748	   8.2539
3824000000.0000	  46.7080	   8.2660
3832000000.0000	  46.6731	   8.2895
3840000000.0000	  46.6782	   8.3215
3848000000.0000	  46.6511	   8.3508
3856000000.0000	  46.6288	   8.3825
3864000000.0000	  46.6092	   8.4043
3872000000.0000	  46.6167	   8.4323
3880000000.0000	  46.6529	   8.4681
3888000000.0000	  46.6724	   8.4903
3896000000.0000	  46.6907	   8.5068
3904000000.0000	  46.6870	   8.5236
3912000000.0000	  46.6817	   8.5424
3920000000.0000	  46.6659	   8.5621
3928000000.0000	  46.6888	   8.5890
3936000000.0000	  46.6885	   8.6223
3944000000.0000	  46.7510	   8.6633
3952000000.0000	  46.8286	   8.7122
3960000000.0000	  46.8670	   8.7591
3968000000.0000	  46.8712	   8.7771
3976000000.0000	  46.8440	   8.8026
3984000000.0000	  46.8409	   8.8245
3992000000.0000	  46.8661	   8.8468
4000000000.0000	  46.8796	   8.8601
4008000000.0000	  46.8997	   8.8839
4016000000.0000	  46.9103	   8.9095
4024000000.0000	  46.9065	   8.9276
4032000000.0000	  46.8663	   8.9452
4040000000.0000	  46.8017	   8.9667
4048000000.0000	  46.7192	   8.9811
4056000000.0000	  46.6373	   8.9969
4064000000.0000	  46.5798	   9.0101
4072000000.0000	  46.5612	   9.0304
4080000000.0000	  46.5726	   9.0536
4088000000.0000	  46.6599	   9.0750
4096000000.0000	  46.7128	   9.0955
4104000000.0000	  46.7211	   9.1012
4112000000.0000	  46.7400	   9.1163
4120000000.0000	  46.7413	   9.1358
4128000000.0000	  46.7618	   9.1579
4136000000.0000	  46.7765	   9.1888
4144000000.0000	  46.7648	   9.2202
4152000000.0000	  46.7353	   9.2572
4160000000.0000	  46.7205	   9.2928
4168000000.0000	  46.7231	   9.3109
4176000000.0000	  46.7364	   9.3446
4184000000.0000	  46.7288	   9.3609
4192000000.0000	  46.6825	   9.3715
4200000000.0000	  46.6521	   9.3914
4208000000.0000	  46.6527	   9.4113
4216000000.0000	  46.6870	   9.4356
4224000000.0000	  46.7118	   9.4676
4232000000.0000	  46.7297	   9.5134
4240000000.0000	  46.7550	   9.5599
4248000000.0000	  46.7836	   9.6073
4256000000.0000	  46.8172	   9.6505
4264000000.0000	  46.8604	   9.6988
4272000000.0000	  46.9113	   9.7343
4280000000.0000	  46.9387	   9.7653
4288000000.0000	  47.0068	   9.8030
4296000000.0000	  47.0611	   9.8301
4304000000.0000	  47.1346	   9.8672
4312000000.0000	  47.1795	   9.9074
4320000000.0000	  47.1585	   9.9332
4328000000.0000	  47.1630	   9.9651
4336000000.0000	  47.1567	   9.9982
4344000000.0000	  47.1805	  10.0404
4352000000.0000	  47.1977	  10.0789
4360000000.0000	  47.2190	  10.1066
4368000000.0000	  47.2208	  10.1267
4376000000.0000	  47.2593	  10.1550
4384000000.0000	  47.2662	  10.1788
4392000000.0000	  47.2444	  10.1881
4400000000.0000	  47.2046	  10.1900
4408000000.0000	  47.1759	  10.2075
4416000000.0000	  47.1564	  10.2322
4424000000.0000	  47.1398	  10.2529
4432000000.0000	  47.1080	  10.2735
4440000000.0000	  47.0665	  10.2952
4448000000.0000	  47.0280	  10.3137
4456000000.0000	  47.0232	  10.3312
4464000000.0000	  47.0270	  10.3504
4472000000.0000	  47.0556	  10.3756
4480000000.0000	  47.0677	  10.3954
4488000000.0000	  47.0592	  10.4086
4496000000.0000	  47.0573	  10.4222
4504000000.0000	  47.0603	  10.4411
4512000000.0000	  47.0860	  10.4772
4520000000.0000	  47.0808	  10.5090
4528000000.0000	  47.0615	  10.5235
4536000000.0000	  47.0078	  10.5381
4544000000.0000	  46.9431	  10.5527
4552000000.0000	  46.8847	  10.5572
4560000000.0000	  46.8760	  10.5750
4568000000.0000	  46.8581	  10.5973
4576000000.0000	  46.8070	  10.5993
4584000000.0000	  46.7646	  10.5972
4592000000.0000	  46.7074	  10.6126
4600000000.0000	  46.7366	  10.6354
4608000000.0000	  46.7996	  10.6677
4616000000.0000	  46.8221	  10.7001
4624000000.0000	  46.8381	  10.7287
4632000000.0000	  46.8736	  10.7621
4640000000.0000	  46.9661	  10.8045
4648000000.0000	  47.1369	  10.8591
4656000000.0000	  47.2636	  10.9062
4664000000.0000	  47.3060	  10.9377
4672000000.0000	  47.2960	  10.9565
4680000000.0000	  47.3004	  10.9749
4688000000.0000	  47.3599	  11.0185
4696000000.0000	  47.4384	  11.0598
4704000000.0000	  47.5157	  11.1134
4712000000.0000	  47.5013	  11.1306
4720000000.0000	  47.4638	  11.1489
4728000000.0000	  47.5362	  11.1958
4736000000.0000	  47.7424	  11.2656
4744000000.0000	  47.9004	  11.3240
4752000000.0000	  47.9099	  11.3423
4760000000.0000	  47.8482	  11.3530
4768000000.0000	  47.8079	  11.3600
4776000000.0000	  47.8415	  11.3856
4784000000.0000	  47.8810	  11.4153
4792000000.0000	  47.8631	  11.4353
4800000000.0000	  47.7707	  11.4312
4808000000.0000	  47.6350	  11.4279
4816000000.0000	  47.5516	  11.4319
4824000000.0000	  47.5322	  11.4457
4832000000.0000	  47.5404	  11.4720
4840000000.0000	  47.4857	  11.4719
4848000000.0000	  47.3321	  11.4606
4856000000.0000	  47.1632	  11.4429
4864000000.0000	  47.0927	  11.4461
4872000000.0000	  47.0939	  11.4622
4880000000.0000	  47.0528	  11.4841
4888000000.0000	  46.9539	  11.4863
4896000000.0000	  46.8025	  11.4840
4904000000.0000	  46.6405	  11.4743
4912000000.0000	  46.5802	  11.4793
4920000000.0000	  46.6323	  11.5097
4928000000.0000	  46.6559	  11.5304
4936000000.0000	  46.5601	  11.5168
4944000000.0000	  46.4601	  11.5127
4952000000.0000	  46.4408	  11.5016
4960000000.0000	  46.4880	  11.5313
4968000000.0000	  46.5402	  11.5609
4976000000.0000	  46.5365	  11.5769
4984000000.0000	  46.4663	  11.5837
4992000000.0000	  46.3918	  11.5945
5000000000.0000	  46.3557	  11.6127
